correct	correct_response	count_exp_sequence	leksikalnost	rec	response	response_time	trial_number	naziv_fajla	exp_title
1	3	99	pseudorec	DURAVOM	3	823	156	subject-66.csv	PRIDEVI_A
1	1	100	rec	PRIVREDNOG	1	1407	67	subject-66.csv	PRIDEVI_A
1	3	101	pseudorec	SUDAVOM	3	1016	161	subject-66.csv	PRIDEVI_A
0	3	102	pseudorec	MRGAVOM	None	1500	163	subject-66.csv	PRIDEVI_A
1	3	103	pseudorec	UHTIVOJ	3	1444	190	subject-66.csv	PRIDEVI_A
1	3	104	pseudorec	MORIVOM	3	1081	148	subject-66.csv	PRIDEVI_A
1	1	105	rec	KUĆNOM	1	692	29	subject-66.csv	PRIDEVI_A
1	1	106	rec	STRAŠNOM	1	559	86	subject-66.csv	PRIDEVI_A
1	1	107	rec	RANJENOM	1	652	71	subject-66.csv	PRIDEVI_A
1	1	108	rec	TAČNOG	1	531	91	subject-66.csv	PRIDEVI_A
1	3	109	pseudorec	SRLAVOJ	3	854	184	subject-66.csv	PRIDEVI_A
1	3	110	pseudorec	FORKOJ	3	717	183	subject-66.csv	PRIDEVI_A
1	1	111	rec	MALENOM	1	533	35	subject-66.csv	PRIDEVI_A
1	1	112	rec	MORSKOG	1	568	40	subject-66.csv	PRIDEVI_A
1	3	113	pseudorec	KUJANOG	3	518	127	subject-66.csv	PRIDEVI_A
1	1	114	rec	ATOMSKOG	1	654	1	subject-66.csv	PRIDEVI_A
1	3	115	pseudorec	HURNOM	3	602	175	subject-66.csv	PRIDEVI_A
1	3	116	pseudorec	TILBINOJ	3	600	210	subject-66.csv	PRIDEVI_A
1	1	117	rec	UPORNOJ	1	681	96	subject-66.csv	PRIDEVI_A
1	1	118	rec	KONAČNOM	1	570	26	subject-66.csv	PRIDEVI_A
1	3	119	pseudorec	LASIVOM	3	709	157	subject-66.csv	PRIDEVI_A
1	3	120	pseudorec	ŠODNOM	3	1217	160	subject-66.csv	PRIDEVI_A
1	1	121	rec	SVETSKOJ	1	658	90	subject-66.csv	PRIDEVI_A
1	1	122	rec	STRUČNOJ	1	543	87	subject-66.csv	PRIDEVI_A
1	1	123	rec	KONKRETNOJ	1	1164	27	subject-66.csv	PRIDEVI_A
0	1	124	rec	ČUDNOJ	None	1500	9	subject-66.csv	PRIDEVI_A
1	3	125	pseudorec	MUŽIVOG	3	1329	118	subject-66.csv	PRIDEVI_A
1	1	126	rec	ČVRSTOM	1	960	11	subject-66.csv	PRIDEVI_A
1	1	127	rec	GORKOM	1	534	20	subject-66.csv	PRIDEVI_A
1	1	128	rec	DRUŠTVENOJ	1	617	15	subject-66.csv	PRIDEVI_A
1	3	129	pseudorec	HUPENOJ	3	591	179	subject-66.csv	PRIDEVI_A
0	3	130	pseudorec	VEDNOJ	1	598	185	subject-66.csv	PRIDEVI_A
1	3	131	pseudorec	RIROKOG	3	534	126	subject-66.csv	PRIDEVI_A
1	3	132	pseudorec	BUŽNOM	3	689	174	subject-66.csv	PRIDEVI_A
1	1	133	rec	VISOKOM	1	548	98	subject-66.csv	PRIDEVI_A
1	1	134	rec	LAŽNOM	1	506	32	subject-66.csv	PRIDEVI_A
1	1	135	rec	RODNOM	1	688	74	subject-66.csv	PRIDEVI_A
1	1	136	rec	LAKOG	1	776	31	subject-66.csv	PRIDEVI_A
1	3	137	pseudorec	LOTIVOM	3	815	144	subject-66.csv	PRIDEVI_A
1	1	138	rec	OZBILJNOM	1	659	59	subject-66.csv	PRIDEVI_A
1	3	139	pseudorec	ŽUNAVOM	3	683	147	subject-66.csv	PRIDEVI_A
1	3	140	pseudorec	BLETANOJ	3	1100	212	subject-66.csv	PRIDEVI_A
1	3	141	pseudorec	PEFENOM	3	1195	170	subject-66.csv	PRIDEVI_A
1	3	142	pseudorec	FELENOM	3	1171	172	subject-66.csv	PRIDEVI_A
1	1	143	rec	NEVINOM	1	803	50	subject-66.csv	PRIDEVI_A
1	3	144	pseudorec	TEZIVOG	3	798	123	subject-66.csv	PRIDEVI_A
1	1	145	rec	MIRISNOM	1	669	38	subject-66.csv	PRIDEVI_A
1	1	146	rec	NEBESKOJ	1	575	45	subject-66.csv	PRIDEVI_A
1	1	147	rec	PRIRODNOJ	1	967	66	subject-66.csv	PRIDEVI_A
1	3	148	pseudorec	KISAVOM	3	667	153	subject-66.csv	PRIDEVI_A
1	3	149	pseudorec	NETERNOJ	3	868	194	subject-66.csv	PRIDEVI_A
1	1	150	rec	BUDNOM	1	608	5	subject-66.csv	PRIDEVI_A
1	1	151	rec	MASOVNOJ	1	579	36	subject-66.csv	PRIDEVI_A
1	1	152	rec	SLIČNOM	1	712	80	subject-66.csv	PRIDEVI_A
1	3	153	pseudorec	FUKAVOJ	3	514	187	subject-66.csv	PRIDEVI_A
1	3	154	pseudorec	ČILKOM	3	709	155	subject-66.csv	PRIDEVI_A
1	1	155	rec	LIČNOJ	1	848	33	subject-66.csv	PRIDEVI_A
1	1	156	rec	SLOBODNOJ	1	573	81	subject-66.csv	PRIDEVI_A
1	1	157	rec	SJAJNOJ	1	861	78	subject-66.csv	PRIDEVI_A
0	3	158	pseudorec	OTKENOJ	1	1431	196	subject-66.csv	PRIDEVI_A
1	1	159	rec	GLAVNOG	1	933	19	subject-66.csv	PRIDEVI_A
1	3	160	pseudorec	SIRANOG	3	1461	129	subject-66.csv	PRIDEVI_A
0	3	161	pseudorec	NOLENOG	None	1500	112	subject-66.csv	PRIDEVI_A
1	3	162	pseudorec	PIKANOG	3	636	125	subject-66.csv	PRIDEVI_A
1	3	163	pseudorec	VILAVOM	3	553	165	subject-66.csv	PRIDEVI_A
1	1	164	rec	NAUČNOM	1	577	44	subject-66.csv	PRIDEVI_A
1	1	165	rec	SELJAČKOJ	1	531	75	subject-66.csv	PRIDEVI_A
1	3	166	pseudorec	KLAKNOJ	3	776	188	subject-66.csv	PRIDEVI_A
0	1	167	rec	GORSKOJ	3	750	21	subject-66.csv	PRIDEVI_A
0	1	168	rec	MEKOG	3	681	37	subject-66.csv	PRIDEVI_A
1	3	169	pseudorec	CUSNOJ	3	665	178	subject-66.csv	PRIDEVI_A
1	1	170	rec	NEČUJNOG	1	589	46	subject-66.csv	PRIDEVI_A
1	3	171	pseudorec	FLAKOJ	3	576	192	subject-66.csv	PRIDEVI_A
1	3	172	pseudorec	KESANOM	3	1392	145	subject-66.csv	PRIDEVI_A
1	3	173	pseudorec	BLANOJ	3	632	202	subject-66.csv	PRIDEVI_A
1	1	174	rec	ODLIČNOM	1	478	56	subject-66.csv	PRIDEVI_A
1	1	175	rec	ZLATNOJ	1	502	105	subject-66.csv	PRIDEVI_A
1	3	176	pseudorec	RELENOG	3	512	136	subject-66.csv	PRIDEVI_A
1	3	177	pseudorec	FLABOJ	3	749	208	subject-66.csv	PRIDEVI_A
1	3	178	pseudorec	PUMNOG	3	893	132	subject-66.csv	PRIDEVI_A
1	1	179	rec	OBIČNOG	1	556	55	subject-66.csv	PRIDEVI_A
1	3	180	pseudorec	TENOKOG	3	719	140	subject-66.csv	PRIDEVI_A
1	1	181	rec	VLAŽNOJ	1	614	99	subject-66.csv	PRIDEVI_A
0	3	182	pseudorec	SAŽNOJ	1	563	180	subject-66.csv	PRIDEVI_A
0	3	183	pseudorec	MORNOM	1	458	151	subject-66.csv	PRIDEVI_A
1	1	184	rec	DUBOKOG	1	715	16	subject-66.csv	PRIDEVI_A
0	3	185	pseudorec	DUMAVOG	1	617	109	subject-66.csv	PRIDEVI_A
1	3	186	pseudorec	RIGONOG	3	655	128	subject-66.csv	PRIDEVI_A
1	1	187	rec	BOLESNOG	1	834	4	subject-66.csv	PRIDEVI_A
1	3	188	pseudorec	PITOROM	3	722	166	subject-66.csv	PRIDEVI_A
1	3	189	pseudorec	SULNOM	3	821	150	subject-66.csv	PRIDEVI_A
1	1	190	rec	REDOVNOG	1	698	73	subject-66.csv	PRIDEVI_A
1	3	191	pseudorec	NISJOJ	3	589	191	subject-66.csv	PRIDEVI_A
1	3	192	pseudorec	FRKENOJ	3	762	206	subject-66.csv	PRIDEVI_A
1	3	193	pseudorec	FLARATOJ	3	814	203	subject-66.csv	PRIDEVI_A
1	1	194	rec	UMORNOM	1	593	95	subject-66.csv	PRIDEVI_A
1	1	195	rec	MUTNOJ	1	505	42	subject-66.csv	PRIDEVI_A
1	1	196	rec	GRADSKOG	1	633	22	subject-66.csv	PRIDEVI_A
1	3	197	pseudorec	TULAVOM	3	621	152	subject-66.csv	PRIDEVI_A
1	1	198	rec	JUŽNOG	1	586	25	subject-66.csv	PRIDEVI_A
1	3	199	pseudorec	ČUPAKOM	3	808	167	subject-66.csv	PRIDEVI_A
1	3	200	pseudorec	ZEGENOJ	3	536	207	subject-66.csv	PRIDEVI_A
1	3	201	pseudorec	STROSOM	3	745	176	subject-66.csv	PRIDEVI_A
1	3	202	pseudorec	LANKOJ	3	561	200	subject-66.csv	PRIDEVI_A
1	1	203	rec	BESKRAJNOM	1	621	2	subject-66.csv	PRIDEVI_A
1	3	204	pseudorec	BUTOJ	3	506	209	subject-66.csv	PRIDEVI_A
1	3	205	pseudorec	ZORAVOG	3	546	119	subject-66.csv	PRIDEVI_A
1	3	206	pseudorec	NJERNOM	3	525	171	subject-66.csv	PRIDEVI_A
1	3	207	pseudorec	RILEMOG	3	529	113	subject-66.csv	PRIDEVI_A
1	3	208	pseudorec	TIROKOJ	3	562	201	subject-66.csv	PRIDEVI_A
1	1	209	rec	PRAVILNOM	1	802	65	subject-66.csv	PRIDEVI_A
1	3	210	pseudorec	PLOSTOM	3	644	164	subject-66.csv	PRIDEVI_A
1	1	211	rec	NEZNANOG	1	555	52	subject-66.csv	PRIDEVI_A
1	1	212	rec	ZNAČAJNOG	1	581	106	subject-66.csv	PRIDEVI_A
1	1	213	rec	RATNOJ	1	781	72	subject-66.csv	PRIDEVI_A
1	1	214	rec	NOĆNOJ	1	570	54	subject-66.csv	PRIDEVI_A
1	1	215	rec	GUSTOM	1	682	23	subject-66.csv	PRIDEVI_A
1	3	216	pseudorec	KUDNOG	3	629	130	subject-66.csv	PRIDEVI_A
0	1	217	rec	ZLOJ	3	592	102	subject-66.csv	PRIDEVI_A
1	3	218	pseudorec	OSKENOJ	3	961	198	subject-66.csv	PRIDEVI_A
1	1	219	rec	ZIMSKOG	1	585	103	subject-66.csv	PRIDEVI_A
1	1	220	rec	POVOLJNOJ	1	607	63	subject-66.csv	PRIDEVI_A
1	3	221	pseudorec	KILENOM	3	729	159	subject-66.csv	PRIDEVI_A
1	1	222	rec	SMRTNOG	1	529	82	subject-66.csv	PRIDEVI_A
1	3	223	pseudorec	DEMITOM	3	675	168	subject-66.csv	PRIDEVI_A
1	3	224	pseudorec	GANKOJ	3	488	204	subject-66.csv	PRIDEVI_A
1	3	225	pseudorec	LOZANOG	3	761	137	subject-66.csv	PRIDEVI_A
1	1	226	rec	ŠUMSKOG	1	591	88	subject-66.csv	PRIDEVI_A
0	1	227	rec	JAKOJ	3	954	24	subject-66.csv	PRIDEVI_A
1	1	228	rec	ŠIROKOM	1	689	77	subject-66.csv	PRIDEVI_A
0	3	229	pseudorec	LAPANOJ	None	1500	197	subject-66.csv	PRIDEVI_A
1	1	230	rec	ŽALOSNOM	1	647	101	subject-66.csv	PRIDEVI_A
0	3	231	pseudorec	GUJAFOJ	None	1500	211	subject-66.csv	PRIDEVI_A
1	1	20	rec	NOĆNOG	1	643	54	subject-65.csv	PRIDEVI_C
1	3	21	pseudorec	MILATOG	3	788	131	subject-65.csv	PRIDEVI_C
1	3	22	pseudorec	BLUGAVOJ	3	841	193	subject-65.csv	PRIDEVI_C
1	3	23	pseudorec	NJERNOM	3	976	171	subject-65.csv	PRIDEVI_C
1	1	24	rec	PRLJAVOJ	1	636	68	subject-65.csv	PRIDEVI_C
1	3	25	pseudorec	FELENOM	3	890	172	subject-65.csv	PRIDEVI_C
1	3	26	pseudorec	UHTIVOJ	3	722	190	subject-65.csv	PRIDEVI_C
1	3	27	pseudorec	KESANOM	3	962	145	subject-65.csv	PRIDEVI_C
1	3	28	pseudorec	ŠODNOM	3	594	160	subject-65.csv	PRIDEVI_C
1	3	29	pseudorec	RELENOG	3	708	136	subject-65.csv	PRIDEVI_C
1	3	30	pseudorec	RIROKOG	3	657	126	subject-65.csv	PRIDEVI_C
1	3	31	pseudorec	LAPANOJ	3	602	197	subject-65.csv	PRIDEVI_C
1	1	32	rec	ČUDNOG	1	604	9	subject-65.csv	PRIDEVI_C
1	3	33	pseudorec	DORANOG	3	890	110	subject-65.csv	PRIDEVI_C
1	3	34	pseudorec	ROTANOG	3	756	122	subject-65.csv	PRIDEVI_C
1	3	35	pseudorec	SUDAVOM	3	749	161	subject-65.csv	PRIDEVI_C
1	1	36	rec	NEPOZNATOG	1	598	48	subject-65.csv	PRIDEVI_C
1	1	37	rec	SLIČNOJ	1	707	80	subject-65.csv	PRIDEVI_C
1	3	38	pseudorec	SRLAVOJ	3	915	184	subject-65.csv	PRIDEVI_C
1	3	39	pseudorec	KILENOM	3	577	159	subject-65.csv	PRIDEVI_C
1	1	40	rec	UPORNOG	1	597	96	subject-65.csv	PRIDEVI_C
1	3	41	pseudorec	FLAKOJ	3	547	192	subject-65.csv	PRIDEVI_C
1	3	42	pseudorec	ČILKOM	3	622	155	subject-65.csv	PRIDEVI_C
1	3	43	pseudorec	LOKAVOG	3	620	115	subject-65.csv	PRIDEVI_C
1	3	44	pseudorec	TILBINOJ	3	590	210	subject-65.csv	PRIDEVI_C
1	3	45	pseudorec	SULNOM	3	561	150	subject-65.csv	PRIDEVI_C
1	3	46	pseudorec	MRGAVOM	3	716	163	subject-65.csv	PRIDEVI_C
1	1	47	rec	NEZNANOM	1	572	52	subject-65.csv	PRIDEVI_C
1	3	48	pseudorec	DURAVOM	3	596	156	subject-65.csv	PRIDEVI_C
1	1	49	rec	ZLATNOG	1	643	105	subject-65.csv	PRIDEVI_C
1	3	50	pseudorec	DEMITOM	3	597	168	subject-65.csv	PRIDEVI_C
1	3	51	pseudorec	FLARATOJ	3	560	203	subject-65.csv	PRIDEVI_C
1	3	52	pseudorec	NETERNOJ	3	598	194	subject-65.csv	PRIDEVI_C
1	3	53	pseudorec	NIROVOJ	3	594	195	subject-65.csv	PRIDEVI_C
1	1	54	rec	UMORNOJ	1	540	95	subject-65.csv	PRIDEVI_C
1	3	55	pseudorec	OTKENOJ	3	573	196	subject-65.csv	PRIDEVI_C
1	1	56	rec	EKONOMSKOJ	1	755	17	subject-65.csv	PRIDEVI_C
1	3	57	pseudorec	CUKAVOJ	3	556	181	subject-65.csv	PRIDEVI_C
1	3	58	pseudorec	RILEMOG	3	529	113	subject-65.csv	PRIDEVI_C
1	1	59	rec	TUŽNOM	1	600	94	subject-65.csv	PRIDEVI_C
1	1	60	rec	MIRISNOJ	1	580	38	subject-65.csv	PRIDEVI_C
1	3	61	pseudorec	PANANOM	3	610	146	subject-65.csv	PRIDEVI_C
1	1	62	rec	SMRTNOM	1	534	82	subject-65.csv	PRIDEVI_C
1	1	63	rec	MUZIČKOM	1	625	43	subject-65.csv	PRIDEVI_C
1	3	64	pseudorec	PIKANOG	3	624	125	subject-65.csv	PRIDEVI_C
1	3	65	pseudorec	PUMNOG	3	589	132	subject-65.csv	PRIDEVI_C
1	1	66	rec	BURNOG	1	765	6	subject-65.csv	PRIDEVI_C
1	3	67	pseudorec	PEFENOM	3	695	170	subject-65.csv	PRIDEVI_C
1	3	68	pseudorec	RIGONOG	3	569	128	subject-65.csv	PRIDEVI_C
1	3	69	pseudorec	NUSIVOG	3	693	138	subject-65.csv	PRIDEVI_C
1	3	70	pseudorec	BLANOJ	3	526	202	subject-65.csv	PRIDEVI_C
1	3	71	pseudorec	KISAVOM	3	730	153	subject-65.csv	PRIDEVI_C
1	1	72	rec	DRUŠTVENOG	1	602	15	subject-65.csv	PRIDEVI_C
1	1	73	rec	VRELOM	1	711	100	subject-65.csv	PRIDEVI_C
1	1	74	rec	BUDNOJ	1	625	5	subject-65.csv	PRIDEVI_C
1	3	75	pseudorec	HURNOM	3	552	175	subject-65.csv	PRIDEVI_C
1	3	76	pseudorec	DILAVOG	3	566	135	subject-65.csv	PRIDEVI_C
1	3	77	pseudorec	FLABOJ	3	504	208	subject-65.csv	PRIDEVI_C
1	3	78	pseudorec	SIRANOG	3	817	129	subject-65.csv	PRIDEVI_C
1	3	79	pseudorec	MUŽIVOG	3	733	118	subject-65.csv	PRIDEVI_C
1	1	80	rec	LAKOM	1	514	31	subject-65.csv	PRIDEVI_C
1	1	81	rec	ČVRSTOJ	1	566	11	subject-65.csv	PRIDEVI_C
1	3	82	pseudorec	NECNOJ	3	557	177	subject-65.csv	PRIDEVI_C
1	1	83	rec	DNEVNOJ	1	511	14	subject-65.csv	PRIDEVI_C
1	1	84	rec	MEKOM	1	544	37	subject-65.csv	PRIDEVI_C
1	3	85	pseudorec	RISOKOM	3	537	149	subject-65.csv	PRIDEVI_C
1	1	86	rec	STAKLENOG	1	578	84	subject-65.csv	PRIDEVI_C
1	3	87	pseudorec	HUPENOJ	3	628	179	subject-65.csv	PRIDEVI_C
1	1	88	rec	LIČNOG	1	473	33	subject-65.csv	PRIDEVI_C
1	3	89	pseudorec	URTIVOJ	3	552	199	subject-65.csv	PRIDEVI_C
1	1	90	rec	SPORTSKOJ	1	518	83	subject-65.csv	PRIDEVI_C
1	1	91	rec	ŽALOSNOJ	1	619	101	subject-65.csv	PRIDEVI_C
1	1	92	rec	DAVNOG	1	660	12	subject-65.csv	PRIDEVI_C
1	1	93	rec	GORKOJ	1	543	20	subject-65.csv	PRIDEVI_C
1	3	94	pseudorec	LATNOG	3	635	134	subject-65.csv	PRIDEVI_C
1	1	95	rec	SVETSKOG	1	517	90	subject-65.csv	PRIDEVI_C
1	1	96	rec	LAŽNOJ	1	461	32	subject-65.csv	PRIDEVI_C
1	3	97	pseudorec	VEDNOJ	3	682	185	subject-65.csv	PRIDEVI_C
1	1	98	rec	JAKOG	1	514	24	subject-65.csv	PRIDEVI_C
1	1	99	rec	SLAVNOM	1	659	79	subject-65.csv	PRIDEVI_C
1	3	100	pseudorec	PITOROM	3	595	166	subject-65.csv	PRIDEVI_C
0	1	101	rec	PRIVREDNOM	3	710	67	subject-65.csv	PRIDEVI_C
1	1	102	rec	POVOLJNOG	1	718	63	subject-65.csv	PRIDEVI_C
1	3	103	pseudorec	SUČENOM	3	784	169	subject-65.csv	PRIDEVI_C
1	3	104	pseudorec	LASIVOM	3	591	157	subject-65.csv	PRIDEVI_C
1	1	105	rec	SUROVOJ	1	489	89	subject-65.csv	PRIDEVI_C
1	3	106	pseudorec	TEZIVOG	3	848	123	subject-65.csv	PRIDEVI_C
1	1	107	rec	ČITAVOJ	1	619	8	subject-65.csv	PRIDEVI_C
1	1	108	rec	NEŽNOG	1	572	51	subject-65.csv	PRIDEVI_C
1	1	109	rec	POZNATOM	1	466	64	subject-65.csv	PRIDEVI_C
1	1	110	rec	VLAŽNOG	1	473	99	subject-65.csv	PRIDEVI_C
1	3	111	pseudorec	FUKAVOJ	3	588	187	subject-65.csv	PRIDEVI_C
1	1	112	rec	DESNOM	1	484	13	subject-65.csv	PRIDEVI_C
1	3	113	pseudorec	OSKENOJ	3	591	198	subject-65.csv	PRIDEVI_C
1	1	114	rec	POLITIČKOM	1	508	61	subject-65.csv	PRIDEVI_C
1	1	115	rec	PLEMENITOG	1	549	60	subject-65.csv	PRIDEVI_C
1	3	116	pseudorec	ZORAVOG	3	652	119	subject-65.csv	PRIDEVI_C
0	1	117	rec	RANJENOJ	3	578	71	subject-65.csv	PRIDEVI_C
1	1	118	rec	NEVIDLJIVOM	1	549	49	subject-65.csv	PRIDEVI_C
1	3	119	pseudorec	VELITOJ	3	554	189	subject-65.csv	PRIDEVI_C
1	1	120	rec	NEČUJNOM	1	522	46	subject-65.csv	PRIDEVI_C
1	3	121	pseudorec	TULAVOM	3	545	152	subject-65.csv	PRIDEVI_C
1	1	122	rec	SEVERNOM	1	571	76	subject-65.csv	PRIDEVI_C
1	1	123	rec	OTVORENOM	1	519	58	subject-65.csv	PRIDEVI_C
1	3	124	pseudorec	SAŽNOJ	3	686	180	subject-65.csv	PRIDEVI_C
1	1	125	rec	PROKLETOG	1	575	69	subject-65.csv	PRIDEVI_C
1	3	126	pseudorec	NISJOJ	3	592	191	subject-65.csv	PRIDEVI_C
1	1	127	rec	TAČNOM	1	430	91	subject-65.csv	PRIDEVI_C
1	1	128	rec	MRAČNOJ	1	556	41	subject-65.csv	PRIDEVI_C
0	3	129	pseudorec	BUŽNOM	1	440	174	subject-65.csv	PRIDEVI_C
1	1	130	rec	NEVINOJ	1	642	50	subject-65.csv	PRIDEVI_C
1	3	131	pseudorec	TIROKOJ	3	565	201	subject-65.csv	PRIDEVI_C
1	3	132	pseudorec	MORNOM	3	693	151	subject-65.csv	PRIDEVI_C
1	1	133	rec	DUBOKOM	1	512	16	subject-65.csv	PRIDEVI_C
1	1	134	rec	KONAČNOJ	1	485	26	subject-65.csv	PRIDEVI_C
1	3	135	pseudorec	NORNOM	3	584	162	subject-65.csv	PRIDEVI_C
1	1	136	rec	SLOBODNOG	1	508	81	subject-65.csv	PRIDEVI_C
1	3	137	pseudorec	VETANOG	3	507	124	subject-65.csv	PRIDEVI_C
1	1	138	rec	NEMIRNOJ	1	554	47	subject-65.csv	PRIDEVI_C
0	1	139	rec	BLISKOG	3	559	3	subject-65.csv	PRIDEVI_C
1	3	140	pseudorec	TOLANOG	3	564	111	subject-65.csv	PRIDEVI_C
0	1	141	rec	GORSKOG	3	696	21	subject-65.csv	PRIDEVI_C
1	3	142	pseudorec	RIJENOG	3	793	120	subject-65.csv	PRIDEVI_C
1	1	143	rec	POSEBNOJ	1	559	62	subject-65.csv	PRIDEVI_C
1	3	144	pseudorec	SUVANOM	3	554	142	subject-65.csv	PRIDEVI_C
1	1	145	rec	BESKRAJNOJ	1	818	2	subject-65.csv	PRIDEVI_C
1	1	146	rec	STRUČNOG	1	938	87	subject-65.csv	PRIDEVI_C
1	3	147	pseudorec	VOLENOJ	3	784	205	subject-65.csv	PRIDEVI_C
1	3	148	pseudorec	GILANOG	3	625	121	subject-65.csv	PRIDEVI_C
1	3	149	pseudorec	KUJANOG	3	553	127	subject-65.csv	PRIDEVI_C
1	3	150	pseudorec	LARUTOG	3	572	114	subject-65.csv	PRIDEVI_C
1	3	151	pseudorec	GLOMNOM	3	616	154	subject-65.csv	PRIDEVI_C
1	3	152	pseudorec	CUSNOJ	3	545	178	subject-65.csv	PRIDEVI_C
1	1	153	rec	ZLOG	1	611	102	subject-65.csv	PRIDEVI_C
1	1	154	rec	ZNAČAJNOM	1	588	106	subject-65.csv	PRIDEVI_C
1	3	155	pseudorec	LJITKOM	3	657	173	subject-65.csv	PRIDEVI_C
1	1	156	rec	VISOKOJ	1	571	98	subject-65.csv	PRIDEVI_C
1	3	157	pseudorec	HAČNOJ	3	547	182	subject-65.csv	PRIDEVI_C
1	1	158	rec	ODLIČNOJ	1	626	56	subject-65.csv	PRIDEVI_C
1	1	159	rec	MALENOJ	1	527	35	subject-65.csv	PRIDEVI_C
1	3	160	pseudorec	ČUPAKOM	3	708	167	subject-65.csv	PRIDEVI_C
1	3	161	pseudorec	LOTIVOM	3	548	144	subject-65.csv	PRIDEVI_C
1	1	162	rec	GRADSKOM	1	535	22	subject-65.csv	PRIDEVI_C
1	3	163	pseudorec	TORNOG	3	503	141	subject-65.csv	PRIDEVI_C
1	3	164	pseudorec	LOZANOG	3	591	137	subject-65.csv	PRIDEVI_C
1	1	165	rec	NISKOJ	1	555	53	subject-65.csv	PRIDEVI_C
1	3	166	pseudorec	GANKOJ	3	704	204	subject-65.csv	PRIDEVI_C
1	1	167	rec	ŠIROKOJ	1	634	77	subject-65.csv	PRIDEVI_C
1	3	168	pseudorec	LURIVOG	3	526	116	subject-65.csv	PRIDEVI_C
1	3	169	pseudorec	BLETANOJ	3	572	212	subject-65.csv	PRIDEVI_C
1	3	170	pseudorec	SILKIMOG	3	457	133	subject-65.csv	PRIDEVI_C
1	3	171	pseudorec	RIZANOM	3	497	143	subject-65.csv	PRIDEVI_C
1	1	172	rec	SJAJNOG	1	564	78	subject-65.csv	PRIDEVI_C
1	3	173	pseudorec	BUTOJ	3	533	209	subject-65.csv	PRIDEVI_C
0	1	174	rec	PRAVILNOJ	3	672	65	subject-65.csv	PRIDEVI_C
1	1	175	rec	NAUČNOJ	1	536	44	subject-65.csv	PRIDEVI_C
1	3	176	pseudorec	VILAVOM	3	914	165	subject-65.csv	PRIDEVI_C
1	3	177	pseudorec	STROSOM	3	584	176	subject-65.csv	PRIDEVI_C
1	1	178	rec	NEBESKOG	1	789	45	subject-65.csv	PRIDEVI_C
1	3	179	pseudorec	DUMAVOG	3	452	109	subject-65.csv	PRIDEVI_C
1	1	180	rec	ATOMSKOM	1	703	1	subject-65.csv	PRIDEVI_C
1	1	181	rec	ŽIVOTNOJ	1	570	104	subject-65.csv	PRIDEVI_C
1	3	182	pseudorec	LANKOJ	3	616	200	subject-65.csv	PRIDEVI_C
1	3	183	pseudorec	KUDNOG	3	521	130	subject-65.csv	PRIDEVI_C
1	1	184	rec	ZIMSKOM	1	561	103	subject-65.csv	PRIDEVI_C
1	1	185	rec	SELJAČKOG	1	637	75	subject-65.csv	PRIDEVI_C
1	3	186	pseudorec	NOLENOG	3	513	112	subject-65.csv	PRIDEVI_C
1	3	187	pseudorec	FORKOJ	3	482	183	subject-65.csv	PRIDEVI_C
1	1	188	rec	TEHNIČKOG	1	570	93	subject-65.csv	PRIDEVI_C
1	3	189	pseudorec	ŽUNAVOM	3	842	147	subject-65.csv	PRIDEVI_C
1	3	190	pseudorec	MORIVOM	3	492	148	subject-65.csv	PRIDEVI_C
0	1	191	rec	RATNOG	3	406	72	subject-65.csv	PRIDEVI_C
1	1	192	rec	ŠUMSKOM	1	525	88	subject-65.csv	PRIDEVI_C
1	1	193	rec	GUSTOJ	1	609	23	subject-65.csv	PRIDEVI_C
1	1	194	rec	OZBILJNOJ	1	618	59	subject-65.csv	PRIDEVI_C
1	1	195	rec	RODNOJ	1	529	74	subject-65.csv	PRIDEVI_C
1	1	196	rec	KRATKOM	1	898	28	subject-65.csv	PRIDEVI_C
1	1	197	rec	MORSKOM	1	551	40	subject-65.csv	PRIDEVI_C
1	1	198	rec	REDOVNOM	1	515	73	subject-65.csv	PRIDEVI_C
1	1	199	rec	MOĆNOG	1	694	39	subject-65.csv	PRIDEVI_C
1	1	200	rec	JUŽNOM	1	433	25	subject-65.csv	PRIDEVI_C
1	1	201	rec	GLAVNOM	1	606	19	subject-65.csv	PRIDEVI_C
1	1	202	rec	RADOSNOM	1	498	70	subject-65.csv	PRIDEVI_C
1	1	203	rec	STRAŠNOJ	1	445	86	subject-65.csv	PRIDEVI_C
1	3	204	pseudorec	NELAHOJ	3	578	186	subject-65.csv	PRIDEVI_C
1	1	205	rec	OBIČNOM	1	458	55	subject-65.csv	PRIDEVI_C
1	1	206	rec	OGROMNOG	1	685	57	subject-65.csv	PRIDEVI_C
1	1	207	rec	ČUDESNOM	1	469	10	subject-65.csv	PRIDEVI_C
1	3	208	pseudorec	ZEGENOJ	3	736	207	subject-65.csv	PRIDEVI_C
1	1	209	rec	PRIRODNOG	1	491	66	subject-65.csv	PRIDEVI_C
1	3	210	pseudorec	FRKENOJ	3	554	206	subject-65.csv	PRIDEVI_C
1	3	211	pseudorec	SOROKOG	3	690	107	subject-65.csv	PRIDEVI_C
1	1	212	rec	BOLESNOM	1	502	4	subject-65.csv	PRIDEVI_C
1	1	213	rec	VAŽNOM	1	473	97	subject-65.csv	PRIDEVI_C
1	3	214	pseudorec	GUJAFOJ	3	539	211	subject-65.csv	PRIDEVI_C
