stimulus,condition,rt,accuracy
rotsblok,word,677.027027027027,0.948717948717949
rotsen,word,571.513513513514,0.948717948717949
rotsjes,word,695.457142857143,0.948717948717949
rotsvast,word,721.583333333333,0.974358974358974
rotswand,word,635.810810810811,0.974358974358974
rotte,word,669.75,0.948717948717949
rotten,word,617.378378378378,0.974358974358974
rottend,word,631.305555555556,0.923076923076923
rotting,word,708.357142857143,0.435897435897436
rotzak,word,603.307692307692,1
rotzooi,word,573.794871794872,1
rouge,word,728.923076923077,0.692307692307692
route,word,569.657894736842,0.974358974358974
routen,word,736.071428571429,0.435897435897436
routes,word,611.71052631579,0.974358974358974
rouw,word,527.243243243243,0.974358974358974
roven,word,589.485714285714,0.897435897435897
rover,word,542.705882352941,0.948717948717949
rovers,word,598.921052631579,0.974358974358974
royaal,word,636.189189189189,0.948717948717949
roze,word,539.589743589744,1
rozen,word,570.162162162162,0.948717948717949
rozet,word,689.235294117647,0.512820512820513
rozig,word,655.214285714286,0.717948717948718
rozijn,word,549.351351351351,0.974358974358974
rubber,word,564.513513513514,0.974358974358974
rubbers,word,652.65625,0.871794871794872
rubriek,word,577.131578947368,1
rug,word,542.641025641026,1
rugby,word,620.71875,0.846153846153846
ruggen,word,570.324324324324,0.974358974358974
rugje,word,616.75,0.923076923076923
rugjes,word,639.736842105263,0.974358974358974
rugpijn,word,595.526315789474,1
rugzak,word,519,1
ruig,word,600.947368421053,0.974358974358974
ruige,word,652.942857142857,0.923076923076923
ruik,word,592.666666666667,0.948717948717949
ruiken,word,578.358974358974,1
ruikt,word,579.447368421053,0.974358974358974
ruil,word,562.108108108108,0.948717948717949
ruilden,word,620.189189189189,0.974358974358974
ruilen,word,610.282051282051,1
ruiltje,word,725.041666666667,0.692307692307692
ruim,word,571.538461538462,1
ruimde,word,615.894736842105,0.974358974358974
ruime,word,575.571428571429,0.974358974358974
ruimen,word,595.142857142857,0.948717948717949
ruimer,word,653.971428571429,0.923076923076923
ruimschoots,word,724.941176470588,0.948717948717949
ruimste,word,638.885714285714,0.948717948717949
ruimte,word,573.076923076923,1
ruimten,word,688.607142857143,0.82051282051282
ruimtes,word,596.025641025641,1
ruin,word,587.625,0.230769230769231
ruinen,word,647.857142857143,0.230769230769231
ruis,word,685.85294117647,0.897435897435897
ruisen,word,660.774193548387,0.846153846153846
ruisend,word,697.34375,0.846153846153846
ruiste,word,679.518518518518,0.692307692307692
ruit,word,603.921052631579,0.974358974358974
ruiten,word,626.76923076923,1
ruiter,word,581.027027027027,1
ruiters,word,609.21052631579,1
ruitje,word,655.694444444444,0.923076923076923
ruitjes,word,654.605263157895,0.974358974358974
ruizen,word,634.294117647059,0.435897435897436
ruk,word,637.083333333333,0.923076923076923
rukjes,word,639.37037037037,0.743589743589744
rukken,word,585.324324324324,0.948717948717949
rukt,word,635.236842105263,0.974358974358974
rukte,word,610.944444444444,0.974358974358974
rukten,word,664.333333333333,1
rukwind,word,705.909090909091,0.897435897435897
rulle,word,402,0.0256410256410256
rum,word,644.305555555556,0.948717948717949
rumoer,word,665.121212121212,0.846153846153846
run,word,620.035714285714,0.717948717948718
rund,word,576.75,0.948717948717949
rundje,word,622.685714285714,0.923076923076923
rundjes,word,639.6,0.948717948717949
rundvee,word,627.516129032258,0.871794871794872
rundvlees,word,588.868421052632,1
runs,word,739.333333333333,0.153846153846154
rups,word,632.666666666667,0.923076923076923
rupsen,word,615.216216216216,0.948717948717949
rus,word,723.5,0.692307692307692
russen,word,593,0.871794871794872
russisch,word,674.54054054054,1
rust,word,531.897435897436,1
rustbank,word,647.965517241379,0.82051282051282
rustdag,word,564.710526315789,1
rusten,word,549.567567567568,0.974358974358974
rusthuis,word,617.631578947368,0.974358974358974
rustig,word,531.48717948718,1
rustplaats,word,578.342105263158,1
rustte,word,604.756756756757,0.974358974358974
rustten,word,616.71875,0.948717948717949
ruw,word,566.307692307692,1
ruwe,word,552.842105263158,1
ruwer,word,695.5,0.897435897435897
ruwheid,word,619.166666666667,0.948717948717949
ruwweg,word,664.423076923077,0.769230769230769
ruzie,word,528.358974358974,1
ruzies,word,544.897435897436,1
saai,word,583.153846153846,1
saaie,word,558.897435897436,1
sabbat,word,671,0.871794871794872
sabel,word,685.258064516129,0.794871794871795
sabels,word,709.172413793103,0.769230769230769
sadist,word,644.64705882353,0.871794871794872
safe,word,685.310344827586,0.769230769230769
safes,word,677.578947368421,0.564102564102564
saffier,word,704.35,0.512820512820513
saffraan,word,735.379310344828,0.743589743589744
sage,word,711.083333333333,0.615384615384615
sagen,word,739.636363636364,0.282051282051282
sages,word,750.35294117647,0.487179487179487
saks,word,1067.5,0.0512820512820513
saksen,word,801.25,0.333333333333333
saldi,word,659,0.307692307692308
saldo,word,593.342105263158,0.974358974358974
saldo's,word,625.972972972973,0.948717948717949
salie,word,683.333333333333,0.615384615384615
salon,word,543.641025641026,1
salons,word,597.25641025641,1
salsa,word,607.142857142857,0.923076923076923
saluut,word,656.41935483871,0.846153846153846
salvo,word,651.366666666667,0.769230769230769
salvo's,word,629.066666666667,0.769230769230769
sambal,word,732.4,0.384615384615385
sambals,word,801.666666666667,0.153846153846154
same,word,688,0.0769230769230769
samen,word,546.945945945946,0.974358974358974
sanctie,word,640.777777777778,0.948717948717949
sancties,word,662.2,0.923076923076923
sandaal,word,646.676470588235,0.897435897435897
sandwich,word,609.111111111111,0.948717948717949
santos,word,757.25,0.102564102564103
sap,word,587.648648648649,0.948717948717949
sappen,word,677.206896551724,0.769230769230769
sappig,word,604.371428571429,0.897435897435897
sarong,word,699.428571428571,0.179487179487179
sarongs,word,825,0.230769230769231
satan,word,658.388888888889,0.923076923076923
satans,word,731.6,0.794871794871795
satijn,word,633.631578947368,0.974358974358974
satraap,word,763,0.0256410256410256
sauna,word,545.837837837838,1
sauna's,word,600.805555555556,0.923076923076923
saus,word,545.184210526316,0.974358974358974
sausen,word,578.78947368421,1
sausje,word,592.871794871795,1
sausjes,word,588.783783783784,0.974358974358974
sauzen,word,625.971428571429,0.897435897435897
savooi,word,717.666666666667,0.538461538461538
sax,word,639.066666666667,0.769230769230769
saxen,word,694.8125,0.512820512820513
scala,word,648.470588235294,0.871794871794872
scala's,word,724.642857142857,0.743589743589744
scalp,word,666.346153846154,0.666666666666667
scalpen,word,805.75,0.564102564102564
scanner,word,623.594594594595,0.974358974358974
scanners,word,640.75,0.974358974358974
scene,word,577.171428571429,0.897435897435897
scène,word,572.162162162162,0.948717948717949
scènes,word,662.2,0.948717948717949
scepsis,word,749,0.512820512820513
scepter,word,659.76,0.692307692307692
scepters,word,707.807692307692,0.692307692307692
sceptisch,word,657.513513513514,0.948717948717949
schaaf,word,705,0.743589743589744
schaak,word,609,0.974358974358974
schaakbord,word,601.205128205128,1
schaakspel,word,614.102564102564,1
schaal,word,582.28947368421,0.974358974358974
schaaltje,word,653.891891891892,0.974358974358974
schaaltjes,word,665.888888888889,0.923076923076923
schaam,word,595.342105263158,0.974358974358974
schaamde,word,612.131578947368,0.974358974358974
schaamhaar,word,617.384615384615,1
schaamt,word,639.315789473684,0.974358974358974
schaamte,word,570.846153846154,1
schaap,word,537.102564102564,1
schaapje,word,636.189189189189,0.974358974358974
schaapjes,word,624.657894736842,1
schaar,word,583.243243243243,1
schaarde,word,674.521739130435,0.666666666666667
schaars,word,592.486486486486,0.974358974358974
schaarse,word,669.947368421053,0.974358974358974
schaarser,word,785.91304347826,0.615384615384615
schaarste,word,628.5,0.948717948717949
schaartje,word,593.485714285714,0.923076923076923
schaartjes,word,664.971428571429,0.923076923076923
schaats,word,701.903225806452,0.923076923076923
schaatsen,word,614.675675675676,1
schacht,word,759.21875,0.897435897435897
schachten,word,757.896551724138,0.897435897435897
schade,word,572.333333333333,1
schaden,word,628.472222222222,0.948717948717949
schaduw,word,541.868421052632,0.974358974358974
schaffen,word,646.363636363636,0.897435897435897
schaft,word,667,0.769230769230769
schaften,word,709.76,0.692307692307692
schakel,word,578.052631578947,0.974358974358974
schakels,word,635.675675675676,0.948717948717949
schakelt,word,656.083333333333,0.948717948717949
schaken,word,593.810810810811,0.974358974358974
schalde,word,758.555555555556,0.230769230769231
schalen,word,655.083333333333,0.948717948717949
schalks,word,711.954545454545,0.641025641025641
schamel,word,752.117647058824,0.538461538461538
schamen,word,601.621621621622,0.974358974358974
schamper,word,647.846153846154,0.692307692307692
schandaal,word,594.71052631579,0.974358974358974
schande,word,640.111111111111,0.974358974358974
schap,word,678.545454545455,0.641025641025641
schapen,word,590.461538461538,1
schaper,word,745.666666666667,0.307692307692308
schapers,word,732.384615384615,0.358974358974359
schappen,word,624.9,0.58974358974359
schare,word,684.826086956522,0.615384615384615
scharen,word,667.90625,0.871794871794872
scharnier,word,673.052631578947,1
schat,word,514.842105263158,1
schatje,word,546.666666666667,1
schatjes,word,568.722222222222,0.923076923076923
schatkist,word,657.333333333333,0.948717948717949
schatrijk,word,606.567567567568,0.974358974358974
schatte,word,622.657142857143,0.948717948717949
schatten,word,605.842105263158,1
schattig,word,526.578947368421,0.974358974358974
schatting,word,615.081081081081,0.948717948717949
schaven,word,733.30303030303,0.871794871794872
schavot,word,700.227272727273,0.58974358974359
schede,word,657.611111111111,0.948717948717949
schedel,word,580.769230769231,1
schedels,word,597.435897435897,1
scheden,word,701.090909090909,0.615384615384615
schedes,word,743.266666666667,0.564102564102564
scheef,word,591.105263157895,1
scheel,word,597.944444444444,0.948717948717949
scheelde,word,601.947368421053,0.974358974358974
scheelt,word,631.351351351351,0.948717948717949
scheen,word,652.65625,0.846153846153846
scheenbeen,word,652.333333333333,0.846153846153846
scheentje,word,872.526315789474,0.512820512820513
scheepje,word,626.888888888889,1
scheepjes,word,629.473684210526,1
scheepsbouw,word,691.228571428571,0.948717948717949
scheepvaart,word,665.394736842105,1
scheer,word,655.16129032258,0.794871794871795
scheerde,word,632.472222222222,0.974358974358974
scheerden,word,692.34375,0.846153846153846
scheermes,word,598.236842105263,1
scheet,word,604.657894736842,0.974358974358974
schei,word,723.4,0.153846153846154
scheidde,word,656.722222222222,0.948717948717949
scheidden,word,657.029411764706,0.923076923076923
scheiden,word,602.243243243243,0.974358974358974
scheiding,word,593.435897435897,1
scheidslijn,word,691.5,0.538461538461538
scheidt,word,691.257142857143,0.948717948717949
scheien,word,540.833333333333,0.179487179487179
schel,word,777.32,0.692307692307692
schelden,word,586.973684210526,1
scheldwoord,word,655.368421052632,0.974358974358974
schele,word,707.857142857143,0.794871794871795
schelen,word,600.153846153846,1
schelle,word,684.92,0.641025641025641
schelp,word,543.692307692308,1
schelpen,word,587.763157894737,1
schelvis,word,648.878787878788,0.897435897435897
schema,word,640.74358974359,1
schema's,word,559.105263157895,0.974358974358974
schemer,word,714.5,0.897435897435897
schending,word,622.078947368421,0.974358974358974
schenen,word,659.931034482759,0.769230769230769
schenk,word,617.243243243243,0.974358974358974
schenken,word,597.742857142857,0.948717948717949
schenking,word,666.545454545455,0.948717948717949
schenkt,word,588.552631578947,0.974358974358974
schep,word,633.324324324324,0.948717948717949
schepen,word,603.615384615385,1
schepje,word,602.815789473684,1
schepjes,word,653,0.974358974358974
scheppen,word,606.025641025641,1
scheppend,word,650.410256410256,1
schepper,word,644.026315789474,0.974358974358974
scheppers,word,658.264705882353,0.923076923076923
schepping,word,618.871794871795,1
schepsel,word,635.631578947368,1
schepsels,word,642.025641025641,1
schept,word,619.861111111111,1
schepte,word,678.714285714286,0.948717948717949
scheren,word,610.081081081081,0.974358974358974
scherf,word,639.5,0.743589743589744
scherfjes,word,716.064516129032,0.846153846153846
schering,word,750.066666666667,0.846153846153846
scherm,word,594.28947368421,0.974358974358974
schermen,word,576.351351351351,0.948717948717949
schermpje,word,623.333333333333,1
schermpjes,word,661.5,0.974358974358974
scherp,word,535.410256410256,1
scherpe,word,635.457142857143,0.923076923076923
scherper,word,627.842105263158,0.974358974358974
scherpste,word,616.783783783784,0.974358974358974
scherpte,word,639.638888888889,1
scherpten,word,711.806451612903,0.846153846153846
scherptes,word,708.114285714286,0.948717948717949
scherts,word,707.666666666667,0.487179487179487
schertste,word,862.2,0.435897435897436
scherven,word,611.025641025641,1
scheten,word,645.882352941176,0.923076923076923
schets,word,577.282051282051,1
schetsen,word,622.323529411765,0.974358974358974
schetsjes,word,760.892857142857,0.717948717948718
schetst,word,664,1
schetste,word,639.264705882353,0.923076923076923
scheur,word,576.205128205128,1
scheurde,word,595.947368421053,1
scheurden,word,624.815789473684,1
scheuren,word,595.162162162162,0.974358974358974
scheuring,word,707.941176470588,0.564102564102564
scheurt,word,603.51282051282,1
scheurtje,word,612.078947368421,1
scheurtjes,word,614.28947368421,0.974358974358974
scheut,word,696.566666666667,0.794871794871795
scheuten,word,718.2,0.948717948717949
scheutje,word,645.806451612903,0.794871794871795
scheutjes,word,691.833333333333,0.846153846153846
scheve,word,646.342857142857,0.923076923076923
scheven,word,622.928571428571,0.743589743589744
schichtig,word,788.045454545455,0.615384615384615
schielijk,word,728,0.0769230769230769
schiep,word,644.322580645161,0.794871794871795
schiepen,word,722.4,0.58974358974359
schier,word,638.05,0.58974358974359
schiet,word,574.194444444444,0.948717948717949
schieten,word,580.486486486486,0.974358974358974
schijf,word,572.948717948718,1
schijfje,word,638.897435897436,1
