Cit2;Cit1;ID;age;gender;hand;resp;RTs;accuracy
Grosseto;Foggia;elena56;22;FALSE;DX;l;861,3;1
Grosseto;Latina;andrea40;20;M;DX;l;1776,6;1
Grosseto;Latina;martina49;22;FALSE;DX;l;1095,6;1
Grosseto;Latina;SF2002;20;FALSE;SX;l;2111,7;1
Grosseto;Latina;CAL1999;23;FALSE;DX;a;1985,1;0
Grosseto;Latina;emanuela36;20;FALSE;DX;l;1838;1
Grosseto;Latina;nicola19;23;M;DX;l;2918,1;1
Grosseto;Latina;samuele42;21;M;SX;l;1707,7;1
Grosseto;Latina;ilaria51;24;FALSE;DX;a;1259,3;0
Grosseto;Latina;francesco68;27;M;SX;l;1234;1
Grosseto;Latina;elena56;22;FALSE;DX;l;1060,4;1
Grosseto;Latina;samuele47;24;M;DX;l;2418,1;1
Grosseto;Latina;cristina16;20;FALSE;DX;l;1600,5;1
Grosseto;Latina;lorenzo64;20;M;DX;a;1955;0
Grosseto;Latina;arianna18;21;FALSE;DX;l;870,9;1
Grosseto;Latina;Eleonora;28;FALSE;DX;a;1711,8;0
Grosseto;Latina;CS;27;FALSE;DX;l;2332,6;1
Grosseto;Latina;federica17;22;FALSE;DX;l;1382,5;1
Grosseto;Latina;SB2001;21;FALSE;DX;l;1081;1
Grosseto;Latina;giulia23;22;FALSE;DX;l;1493;1
Grosseto;Latina;alissa59;20;FALSE;DX;l;2532;1
Grosseto;Latina;GiorgioLazzari;24;M;DX;l;1199,2;1
Grosseto;Latina;giulia28;25;FALSE;dx;l;973;1
Grosseto;Latina; irene1;24;FALSE;DX;l;966;1
Grosseto;Latina;valentina48;21;FALSE;DX;l;996,1;1
Grosseto;Latina;ilenia70;24;FALSE;DX;l;1604;1
Grosseto;Latina;LF1998;24;FALSE;DX;a;2027;0
Grosseto;Latina;gaia60;20;FALSE;DX;a;2449,3;0
Grosseto;Latina;vittoria67;23;FALSE;DX;l;1125;1
Grosseto;Latina;sean27;27;M;DX;l;935;1
Grosseto;Latina;martina54;28;FALSE;SX;l;850,6;1
Grosseto;Latina;elide10;24;FALSE;DX;l;784,5;1
Grosseto;Latina;gf2002;20;f;dx;l;1973,8;1
Grosseto;Latina;elia6;20;M;DX;l;1022;1
Grosseto;Latina;giorgia55;22;FALSE;DX;a;1087,5;0
Grosseto;Latina;Sonia;26;FALSE;DX;l;2097;1
Grosseto;Latina;Laura66;20;FALSE;DX;l;1763;1
Grosseto;Latina;laura9;26;FALSE;DX;a;829,9;0
Grosseto;Latina;riccardo72;22;M;DX;l;2838,1;1
Grosseto;Latina;valentina45;21;FALSE;DX;l;1220,8;1
Grosseto;Latina;marta57;32;FALSE;DX;l;2101;1
Grosseto;Latina;alessia69;26;FALSE;DX;l;1312,5;1
Grosseto;Latina;martina3;21;FALSE;DX;l;1835;1
Grosseto;Latina;serena;25;FALSE;DX;a;2356,5;0
Grosseto;Latina;gaia4;19;FALSE;DX;l;2113,5;1
Grosseto;Latina;chiara38;20;FALSE;DX;l;1677;1
Grosseto;Latina;edoardo52;23;M;DX;l;985;1
Grosseto;Latina;lucrezia26;21;FALSE;DX;l;800,5;1
Grosseto;Latina;susanna2;21;FALSE;DX;a;1444,7;0
Grosseto;Latina;andra12;23;FALSE;DX;l;1045,97;1
Grosseto;Latina;  iliaria37;21;FALSE;SX;l;1862,1;1
Grosseto;Latina;sara71;21;FALSE;DX;l;1031,6;1
Grosseto;Latina;iacopo50;21;M;DX;l;869,8;1
Grosseto;Latina;denise33;21;FALSE;DX;a;919,3;0
Grosseto;Livorno;  iliaria37;21;FALSE;SX;a;1880,6;1
Grosseto;Livorno;iacopo50;21;M;DX;l;995,8;0
Grosseto;Livorno;ilaria51;24;FALSE;DX;a;859;1
Grosseto;Livorno;samuele47;24;M;DX;a;1583,7;1
Grosseto;Livorno;francesco68;27;M;SX;a;1143,5;1
Grosseto;Livorno;alessia69;26;FALSE;DX;l;1345,8;0
Grosseto;Livorno;giulia23;22;FALSE;DX;a;2093;1
Grosseto;Livorno;cristina16;20;FALSE;DX;l;1945,4;0
Grosseto;Livorno;giulia28;25;FALSE;dx;l;1672;0
Grosseto;Livorno;Laura66;20;FALSE;DX;a;858;1
Grosseto;Livorno;Eleonora;28;FALSE;DX;a;1766,9;1
Grosseto;Livorno;denise33;21;FALSE;DX;l;801,4;0
Grosseto;Livorno;GiorgioLazzari;24;M;DX;l;578,4;0
Grosseto;Livorno;manfredi25;22;M;DX;a;2374,1;1
Grosseto;Livorno;arianna18;21;FALSE;DX;l;971;0
Grosseto;Livorno;sara71;21;FALSE;DX;a;1503,4;1
Grosseto;Livorno;CAL1999;23;FALSE;DX;a;1402,7;1
Grosseto;Livorno;martina54;28;FALSE;SX;a;1324,9;1
Grosseto;Livorno;martina49;22;FALSE;DX;a;678,4;1
Grosseto;Livorno;serena;25;FALSE;DX;l;2155;0
Grosseto;Livorno;andra12;23;FALSE;DX;a;2359,9;1
Grosseto;Livorno;SB2001;21;FALSE;DX;a;1000;1
Grosseto;Livorno;gf2002;20;f;dx;a;1383,3;1
Grosseto;Livorno;lucrezia26;21;FALSE;DX;a;1763,1;1
Grosseto;Livorno;alissa59;20;FALSE;DX;a;2521;1
Grosseto;Livorno;LF1998;24;FALSE;DX;l;1316;0
Grosseto;Livorno; irene1;24;FALSE;DX;l;1319;0
Grosseto;Livorno;martina3;21;FALSE;DX;a;1485,1;1
Grosseto;Livorno;elide10;24;FALSE;DX;l;1119,5;0
Grosseto;Livorno;CS;27;FALSE;DX;a;1048,2;1
Grosseto;Livorno;giorgia55;22;FALSE;DX;a;1144,7;1
Grosseto;Livorno;emanuela36;20;FALSE;DX;l;1823;0
Grosseto;Livorno;sean27;27;M;DX;a;1775;1
Grosseto;Livorno;eleonora13;20;FALSE;DX;a;1969;1
Grosseto;Livorno;chiara38;20;FALSE;DX;a;2696,9;1
Grosseto;Livorno;laura9;26;FALSE;DX;a;1333;1
Grosseto;Livorno;alex35;28;M;DX;a;1442;1
Grosseto;Livorno;nicola19;23;M;DX;a;1725,4;1
Grosseto;Livorno;vittoria67;23;FALSE;DX;a;2429,7;1
Grosseto;Livorno;Sonia;26;FALSE;DX;a;2747,9;1
Grosseto;Livorno;gaia60;20;FALSE;DX;a;1800,2;1
Grosseto;Livorno;marta57;32;FALSE;DX;a;1643;1
Grosseto;Livorno;edoardo52;23;M;DX;a;2910;1
Grosseto;Livorno;ilenia70;24;FALSE;DX;a;2588;1
Grosseto;Livorno;elena56;22;FALSE;DX;l;1258,3;0
Grosseto;Livorno;elia6;20;M;DX;a;1120;1
Grosseto;Livorno;valentina45;21;FALSE;DX;a;1353,9;1
Grosseto;Napoli;andrea40;20;M;DX;l;2620,4;1
Grosseto;Napoli;manfredi25;22;M;DX;l;1321,2;1
Grosseto;Napoli;iacopo50;21;M;DX;l;1072,9;1
Grosseto;Napoli;eleonora13;20;FALSE;DX;l;1419,7;1
Grosseto;Napoli;chiara38;20;FALSE;DX;l;1048,2;1
Grosseto;Napoli;lucrezia32;22;FALSE;DX ;l;2685;1
Grosseto;Napoli;valentina45;21;FALSE;DX;l;1094,2;1
Grosseto;Napoli;giulia28;25;FALSE;dx;l;1073;1
Grosseto;Napoli;lorenzo64;20;M;DX;l;1660;1
Grosseto;Napoli;susanna2;21;FALSE;DX;l;2129,2;1
Grosseto;Napoli;Sonia;26;FALSE;DX;a;1062,3;0
Grosseto;Napoli;martina54;28;FALSE;SX;l;1177,6;1
Grosseto;Napoli;gaia4;19;FALSE;DX;l;2280;1
Grosseto;Napoli;CAL1999;23;FALSE;DX;l;1890,2;1
Grosseto;Napoli;federica17;22;FALSE;DX;l;833,9;1
Grosseto;Napoli;giulia23;22;FALSE;DX;l;1157;1
Grosseto;Napoli;francesco68;27;M;SX;l;855,4;1
Grosseto;Napoli;andra12;23;FALSE;DX;l;1175,915;1
Grosseto;Napoli;samuele42;21;M;SX;a;2442,4;0
Grosseto;Napoli;GiorgioLazzari;24;M;DX;l;931,4;1
Grosseto;Napoli;ilenia70;24;FALSE;DX;l;2091;1
Grosseto;Napoli;martina49;22;FALSE;DX;l;966,7;1
Grosseto;Napoli;marta57;32;FALSE;DX;l;1487;1
Grosseto;Napoli;elide10;24;FALSE;DX;a;1423,6;0
Grosseto;Napoli;Laura66;20;FALSE;DX;l;2808;1
Grosseto;Napoli;martina3;21;FALSE;DX;l;1023,1;1
Grosseto;Napoli;edoardo52;23;M;DX;l;1343;1
Grosseto;Napoli;giorgia55;22;FALSE;DX;l;879,1;1
Grosseto;Napoli;arianna18;21;FALSE;DX;l;637,9;1
Grosseto;Napoli;riccardo72;22;M;DX;l;1317,6;1
Grosseto;Napoli;SB2001;21;FALSE;DX;l;995;1
Grosseto;Napoli;LF1998;24;FALSE;DX;l;841;1
Grosseto;Napoli;emanuela36;20;FALSE;DX;a;1721;0
Grosseto;Napoli;SF2002;20;FALSE;SX;l;2243,8;1
Grosseto;Napoli;elia6;20;M;DX;l;858,6;1
Grosseto;Napoli;alissa59;20;FALSE;DX;l;1390;1
Grosseto;Napoli;laura9;26;FALSE;DX;l;1565,5;1
Grosseto;Napoli;vittoria67;23;FALSE;DX;l;749,4;1
Grosseto;Napoli;nicola19;23;M;DX;l;1576,2;1
Grosseto;Napoli;lucrezia26;21;FALSE;DX;a;782,9;0
Grosseto;Napoli;valentina48;21;FALSE;DX;l;1029,7;1
Grosseto;Napoli;sean27;27;M;DX;l;869;1
Grosseto;Napoli;alessia69;26;FALSE;DX;l;1030,9;1
Grosseto;Napoli;gf2002;20;f;dx;l;1000,7;1
Grosseto;Napoli;denise33;21;FALSE;DX;l;2140,2;1
Grosseto;Napoli;samuele47;24;M;DX;l;1033,5;1
Grosseto;Napoli;sara71;21;FALSE;DX;l;2675,1;1
Grosseto;Napoli;Eleonora;28;FALSE;DX;a;2582,3;0
Grosseto;Napoli;CS;27;FALSE;DX;a;941,8;0
Grosseto;Napoli;alex35;28;M;DX;l;1355,7;1
Grosseto;Napoli;SD1999;23;FALSE;DX;l;1639,5;1
Grosseto;Napoli;ilaria51;24;FALSE;DX;l;1231,8;1
Grosseto;Napoli;  iliaria37;21;FALSE;SX;l;2974,1;1
Grosseto;Napoli;elena56;22;FALSE;DX;l;1248,8;1
Grosseto;Napoli;cristina16;20;FALSE;DX;l;1529,2;1
Grosseto;Perugia;francesco68;27;M;SX;l;1093,1;1
Grosseto;Perugia;SB2001;21;FALSE;DX;l;1061;1
Grosseto;Perugia;marta57;32;FALSE;DX;a;1927;0
Grosseto;Perugia;valentina45;21;FALSE;DX;l;963,4;1
Grosseto;Perugia;sean27;27;M;DX;l;1085;1
Grosseto;Perugia;Laura66;20;FALSE;DX;a;2459;0
Grosseto;Perugia;giulia28;25;FALSE;dx;l;2055;1
Grosseto;Perugia;elia6;20;M;DX;l;1798,2;1
Grosseto;Perugia;andra12;23;FALSE;DX;a;1377,38;0
Grosseto;Perugia;valentina48;21;FALSE;DX;l;888,4;1
Grosseto;Perugia;lorenzo64;20;M;DX;a;848;0
Grosseto;Perugia;eleonora13;20;FALSE;DX;a;2676,4;0
Grosseto;Perugia;samuele42;21;M;SX;l;2048,6;1
Grosseto;Perugia;GiorgioLazzari;24;M;DX;l;1593,1;1
Grosseto;Perugia;edoardo52;23;M;DX;l;1608;1
Grosseto;Perugia;serena;25;FALSE;DX;l;2042,9;1
Grosseto;Perugia;susanna2;21;FALSE;DX;l;991,5;1
Grosseto;Perugia;riccardo72;22;M;DX;l;2309,4;1
Grosseto;Perugia;gf2002;20;f;dx;a;1384,6;0
Grosseto;Perugia;martina49;22;FALSE;DX;l;895;1
Grosseto;Perugia;gaia4;19;FALSE;DX;a;2226,9;0
Grosseto;Perugia;giorgia55;22;FALSE;DX;l;1662,7;1
Grosseto;Perugia;lucrezia26;21;FALSE;DX;a;922,6;0
Grosseto;Perugia;alissa59;20;FALSE;DX;l;2518;1
Grosseto;Perugia;  iliaria37;21;FALSE;SX;a;1995,9;0
Grosseto;Perugia;CAL1999;23;FALSE;DX;a;1308,6;0
Grosseto;Perugia;lucrezia32;22;FALSE;DX ;a;2540;0
Grosseto;Perugia;chiara38;20;FALSE;DX;l;2168,8;1
Grosseto;Perugia;iacopo50;21;M;DX;l;2745,3;1
Grosseto;Perugia;denise33;21;FALSE;DX;l;851,1;1
Grosseto;Perugia;SF2002;20;FALSE;SX;l;1939,6;1
Grosseto;Perugia;elena56;22;FALSE;DX;a;1375,6;0
Grosseto;Perugia;LF1998;24;FALSE;DX;a;1422;0
Grosseto;Perugia;arianna18;21;FALSE;DX;l;695,7;1
Grosseto;Perugia;alex35;28;M;DX;a;1113,8;0
Grosseto;Perugia;martina3;21;FALSE;DX;a;1986,6;0
Grosseto;Perugia;laura9;26;FALSE;DX;a;1264,8;0
Grosseto;Perugia;CS;27;FALSE;DX;a;1079,5;0
Grosseto;Perugia;elide10;24;FALSE;DX;l;2067,5;1
Grosseto;Perugia;Sonia;26;FALSE;DX;l;2204,6;1
Grosseto;Perugia;alessia69;26;FALSE;DX;l;1372,5;1
Grosseto;Perugia;SD1999;23;FALSE;DX;l;2905;1
Grosseto;Perugia;giulia23;22;FALSE;DX;a;1321;0
Grosseto;Perugia;nicola19;23;M;DX;l;2734,2;1
Grosseto;Perugia;federica17;22;FALSE;DX;l;1926,1;1
Grosseto;Perugia;andrea40;20;M;DX;a;1292,8;0
Grosseto;Perugia;martina54;28;FALSE;SX;l;951,5;1
Grosseto;Perugia;vittoria67;23;FALSE;DX;a;1042,2;0
Grosseto;Perugia;gaia60;20;FALSE;DX;a;1648,9;0
Grosseto;Perugia;cristina16;20;FALSE;DX;a;1329,9;0
Grosseto;Perugia;manfredi25;22;M;DX;a;1510,4;0
Grosseto;Perugia;Eleonora;28;FALSE;DX;a;1733,4;0
Grosseto;Perugia;ilaria51;24;FALSE;DX;l;1645,1;1
Grosseto;Perugia;emanuela36;20;FALSE;DX;l;1545;1
Grosseto;Pescara;samuele47;24;M;DX;l;1883,8;1
Grosseto;Pescara;valentina45;21;FALSE;DX;l;1671,4;1
Grosseto;Pescara;alessia69;26;FALSE;DX;l;2112,3;1
Grosseto;Pescara;emanuela36;20;FALSE;DX;l;1438;1
Grosseto;Pescara;susanna2;21;FALSE;DX;l;1050,1;1
Grosseto;Pescara;elena56;22;FALSE;DX;a;1915,5;0
Grosseto;Pescara;eleonora13;20;FALSE;DX;l;1581,4;1
Grosseto;Pescara;elide10;24;FALSE;DX;a;1451;0
Grosseto;Pescara;martina3;21;FALSE;DX;l;1568,2;1
Grosseto;Pescara;marta57;32;FALSE;DX;a;1177;0
Grosseto;Pescara;riccardo72;22;M;DX;a;1266,7;0
Grosseto;Pescara;serena;25;FALSE;DX;a;2040;0
Grosseto;Pescara;sara71;21;FALSE;DX;l;2165,8;1
Grosseto;Pescara;SD1999;23;FALSE;DX;l;981,7;1
Grosseto;Pescara;gf2002;20;f;dx;l;1372,7;1
Grosseto;Pescara;valentina48;21;FALSE;DX;l;1956,5;1
Grosseto;Pescara;iacopo50;21;M;DX;l;1434,8;1
Grosseto;Pescara;martina49;22;FALSE;DX;l;747,3;1
Grosseto;Pescara;nicola19;23;M;DX;l;2916,8;1
Grosseto;Pescara;GiorgioLazzari;24;M;DX;l;1344,3;1
Grosseto;Pescara;CS;27;FALSE;DX;l;1796,4;1
Grosseto;Pescara;lucrezia26;21;FALSE;DX;a;1033,1;0
Grosseto;Pescara;alissa59;20;FALSE;DX;l;1562;1
Grosseto;Pescara;elia6;20;M;DX;a;1181,8;0
Grosseto;Pescara;alex35;28;M;DX;l;2693;1
Grosseto;Pescara;denise33;21;FALSE;DX;a;1170,2;0
Grosseto;Pescara;SB2001;21;FALSE;DX;a;1368;0
Grosseto;Pescara;andrea40;20;M;DX;l;2313,6;1
Grosseto;Pescara;  iliaria37;21;FALSE;SX;l;2108,1;1
Grosseto;Pescara;vittoria67;23;FALSE;DX;a;911,5;0
Grosseto;Pescara;giorgia55;22;FALSE;DX;a;1119,7;0
Grosseto;Pescara;ilaria51;24;FALSE;DX;a;1159,5;0
Grosseto;Pescara; irene1;24;FALSE;DX;l;1030;1
Grosseto;Pescara;francesco68;27;M;SX;l;1268,8;1
Grosseto;Pescara;martina54;28;FALSE;SX;l;1301,4;1
Grosseto;Pescara;CAL1999;23;FALSE;DX;a;2582,8;0
Grosseto;Pescara;andra12;23;FALSE;DX;a;1401,35;0
Grosseto;Pescara;chiara38;20;FALSE;DX;l;1152,3;1
Grosseto;Pescara;Laura66;20;FALSE;DX;a;1444;0
Grosseto;Pescara;edoardo52;23;M;DX;l;1060;1
Grosseto;Pescara;laura9;26;FALSE;DX;l;2363;1
Grosseto;Pescara;ilenia70;24;FALSE;DX;l;2746;1
Grosseto;Pescara;Sonia;26;FALSE;DX;l;1957,8;1
Grosseto;Pescara;arianna18;21;FALSE;DX;l;739,7;1
Grosseto;Pescara;LF1998;24;FALSE;DX;a;732;0
Grosseto;Pescara;SF2002;20;FALSE;SX;l;930,2;1
Grosseto;Pescara;manfredi25;22;M;DX;l;2692,8;1
Grosseto;Pescara;Eleonora;28;FALSE;DX;a;1266,2;0
Grosseto;Pescara;federica17;22;FALSE;DX;l;2080,5;1
Grosseto;Pescara;giulia28;25;FALSE;dx;l;1079;1
Grosseto;Rimini;gf2002;20;f;dx;a;1371,4;1
Grosseto;Rimini;edoardo52;23;M;DX;l;2281;0
Grosseto;Rimini;sean27;27;M;DX;l;2450;0
Grosseto;Rimini;ilenia70;24;FALSE;DX;l;2608;0
Grosseto;Rimini;SD1999;23;FALSE;DX;a;2237,5;1
Grosseto;Rimini;giulia28;25;FALSE;dx;a;1289;1
Grosseto;Rimini;samuele42;21;M;SX;a;1283,9;1
Grosseto;Rimini;samuele47;24;M;DX;a;2349,1;1
Grosseto;Rimini;serena;25;FALSE;DX;a;1725,9;1
Grosseto;Rimini;arianna18;21;FALSE;DX;l;1204,6;0
Grosseto;Rimini;SB2001;21;FALSE;DX;l;2231;0
Grosseto;Rimini;martina49;22;FALSE;DX;l;965;0
Grosseto;Rimini;GiorgioLazzari;24;M;DX;l;1116,1;0
Grosseto;Rimini;giorgia55;22;FALSE;DX;a;678,9;1
Grosseto;Rimini;alessia69;26;FALSE;DX;a;2162,4;1
Grosseto;Rimini;elide10;24;FALSE;DX;l;950,7;0
Grosseto;Rimini;lucrezia26;21;FALSE;DX;a;933,7;1
Grosseto;Rimini;laura9;26;FALSE;DX;a;600,7;1
Grosseto;Rimini;iacopo50;21;M;DX;l;918,9;0
Grosseto;Rimini;alex35;28;M;DX;a;2628,1;1
Grosseto;Rimini;lucrezia32;22;FALSE;DX ;l;2155;0
Grosseto;Rimini;sara71;21;FALSE;DX;l;1387,8;0
Grosseto;Rimini;valentina45;21;FALSE;DX;a;2078,4;1
Grosseto;Rimini;LF1998;24;FALSE;DX;a;774;1
Grosseto;Rimini;CS;27;FALSE;DX;a;1890,3;1
Grosseto;Rimini;chiara38;20;FALSE;DX;a;1607,1;1
Grosseto;Rimini;nicola19;23;M;DX;a;2589,5;1
Grosseto;Rimini;martina3;21;FALSE;DX;a;1134,7;1
Grosseto;Rimini;susanna2;21;FALSE;DX;a;677,8;1
Grosseto;Rimini;riccardo72;22;M;DX;a;1304,8;1
Grosseto;Rimini;elena56;22;FALSE;DX;a;901,9;1
Grosseto;Rimini;francesco68;27;M;SX;a;1389;1
Grosseto;Rimini;lorenzo64;20;M;DX;a;1707;1
Grosseto;Rimini;gaia60;20;FALSE;DX;a;1863;1
Grosseto;Rimini;vittoria67;23;FALSE;DX;a;961,8;1
Grosseto;Rimini;emanuela36;20;FALSE;DX;a;1123;1
Grosseto;Rimini;ilaria51;24;FALSE;DX;a;873,5;1
Grosseto;Rimini;eleonora13;20;FALSE;DX;a;1291,5;1
Grosseto;Rimini;cristina16;20;FALSE;DX;a;1947,6;1
Grosseto;Rimini;  iliaria37;21;FALSE;SX;a;1457,2;1
Grosseto;Rimini;Sonia;26;FALSE;DX;l;1251,7;0
Grosseto;Rimini;marta57;32;FALSE;DX;l;2549;0
Grosseto;Rimini;martina54;28;FALSE;SX;a;1384,6;1
Grosseto;Rimini;giulia23;22;FALSE;DX;l;2653;0
Grosseto;Rimini; irene1;24;FALSE;DX;a;1502;1
Grosseto;Rimini;SF2002;20;FALSE;SX;a;1095,8;1
Grosseto;Rimini;Eleonora;28;FALSE;DX;a;1810,6;1
Grosseto;Rimini;manfredi25;22;M;DX;a;2755,6;1
Grosseto;Rimini;Laura66;20;FALSE;DX;a;1672;1
Grosseto;Rimini;denise33;21;FALSE;DX;a;2620,7;1
Grosseto;Rimini;valentina48;21;FALSE;DX;l;1550,1;0
Grosseto;Rimini;andrea40;20;M;DX;a;1087;1
Grosseto;Rimini;andra12;23;FALSE;DX;a;710,535;1
Grosseto;Rimini;CAL1999;23;FALSE;DX;a;1646,7;1
Grosseto;Rimini;elia6;20;M;DX;a;858,3;1
Grosseto;Rimini;gaia4;19;FALSE;DX;a;1735,2;1
Grosseto;Roma;elide10;24;FALSE;DX;l;1067,8;1
Grosseto;Roma; irene1;24;FALSE;DX;l;1572;1
Grosseto;Roma;alissa59;20;FALSE;DX;l;1169;1
Grosseto;Roma;andrea40;20;M;DX;l;2354,5;1
Grosseto;Roma;giorgia55;22;FALSE;DX;l;1082,3;1
Grosseto;Roma;alessia69;26;FALSE;DX;l;1131,8;1
Grosseto;Roma;nicola19;23;M;DX;l;2045,2;1
Grosseto;Roma;giulia28;25;FALSE;dx;l;1089;1
Grosseto;Roma;arianna18;21;FALSE;DX;l;666,8;1
Grosseto;Roma;manfredi25;22;M;DX;l;2344,6;1
Grosseto;Roma;giulia23;22;FALSE;DX;l;2053;1
Grosseto;Roma;riccardo72;22;M;DX;a;1194,3;0
Grosseto;Roma;ilaria51;24;FALSE;DX;l;1059,9;1
Grosseto;Roma;SB2001;21;FALSE;DX;l;1332;1
Grosseto;Roma;alex35;28;M;DX;l;1479,9;1
Grosseto;Roma;andra12;23;FALSE;DX;l;1503,56;1
Grosseto;Roma;vittoria67;23;FALSE;DX;l;1014,9;1
Grosseto;Roma;elia6;20;M;DX;l;1213,9;1
Grosseto;Roma;emanuela36;20;FALSE;DX;a;1396;0
Grosseto;Roma;lorenzo64;20;M;DX;l;1401;1
Grosseto;Roma;laura9;26;FALSE;DX;a;984,1;0
Grosseto;Roma;Sonia;26;FALSE;DX;l;2113,2;1
Grosseto;Roma;serena;25;FALSE;DX;l;1523,4;1
Grosseto;Roma;gf2002;20;f;dx;l;855,8;1
Grosseto;Roma;cristina16;20;FALSE;DX;l;1431,8;1
Grosseto;Roma;martina54;28;FALSE;SX;l;1046,6;1
Grosseto;Roma;edoardo52;23;M;DX;l;931;1
Grosseto;Roma;martina3;21;FALSE;DX;a;1685,8;0
Grosseto;Roma;Laura66;20;FALSE;DX;l;797;1
Grosseto;Roma;gaia60;20;FALSE;DX;a;2050,5;0
Grosseto;Roma;martina49;22;FALSE;DX;l;887,3;1
Grosseto;Roma;susanna2;21;FALSE;DX;l;1561,8;1
Grosseto;Roma;denise33;21;FALSE;DX;a;1572,4;0
Grosseto;Roma;federica17;22;FALSE;DX;l;1787,9;1
Grosseto;Roma;gaia4;19;FALSE;DX;l;1995,3;1
Grosseto;Roma;samuele42;21;M;SX;l;2062,9;1
Grosseto;Roma;sara71;21;FALSE;DX;l;1237,4;1
Grosseto;Roma;Eleonora;28;FALSE;DX;a;1127,6;0
Grosseto;Roma;samuele47;24;M;DX;l;2699,2;1
Grosseto;Roma;SD1999;23;FALSE;DX;l;1164,6;1
Grosseto;Roma;sean27;27;M;DX;l;1277;1
Grosseto;Roma;ilenia70;24;FALSE;DX;l;2058;1
Grosseto;Roma;  iliaria37;21;FALSE;SX;a;2396,8;0
Grosseto;Roma;CS;27;FALSE;DX;a;2443,6;0
Grosseto;Roma;valentina48;21;FALSE;DX;l;914,2;1
Grosseto;Roma;francesco68;27;M;SX;l;1383,4;1
Grosseto;Roma;elena56;22;FALSE;DX;l;1717,9;1
Grosseto;Roma;LF1998;24;FALSE;DX;l;1093;1
Grosseto;Roma;eleonora13;20;FALSE;DX;l;2232,7;1
Grosseto;Roma;chiara38;20;FALSE;DX;l;1447,1;1
Grosseto;Roma;lucrezia26;21;FALSE;DX;l;849,9;1
Grosseto;Roma;iacopo50;21;M;DX;l;1178,3;1
Grosseto;Roma;valentina45;21;FALSE;DX;l;937,3;1
Grosseto;Roma;marta57;32;FALSE;DX;a;2641;0
Grosseto;Roma;GiorgioLazzari;24;M;DX;l;2903,4;1
Grosseto;Taranto;susanna2;21;FALSE;DX;l;1025,1;1
Grosseto;Taranto;  iliaria37;21;FALSE;SX;l;1488,8;1
Grosseto;Taranto;samuele42;21;M;SX;a;2271,8;0
Grosseto;Taranto;valentina48;21;FALSE;DX;l;1131,2;1
Grosseto;Taranto;Eleonora;28;FALSE;DX;l;1921,9;1
Grosseto;Taranto;andrea40;20;M;DX;l;2596,3;1
Grosseto;Taranto;gf2002;20;f;dx;l;1618,3;1
Grosseto;Taranto;giulia28;25;FALSE;dx;l;1641;1
Grosseto;Taranto;marta57;32;FALSE;DX;l;852;1
Grosseto;Taranto;elena56;22;FALSE;DX;l;1232,2;1
Grosseto;Taranto;nicola19;23;M;DX;l;1438,1;1
Grosseto;Taranto;alissa59;20;FALSE;DX;l;834;1
Grosseto;Taranto;laura9;26;FALSE;DX;a;1668,9;0
Grosseto;Taranto;vittoria67;23;FALSE;DX;l;1096,8;1
Grosseto;Taranto;edoardo52;23;M;DX;l;2081;1
Grosseto;Taranto;samuele47;24;M;DX;l;2036,5;1
Grosseto;Taranto;emanuela36;20;FALSE;DX;l;1556;1
Grosseto;Taranto;riccardo72;22;M;DX;l;1474,4;1
Grosseto;Taranto;sean27;27;M;DX;l;2191;1
Grosseto;Taranto;giorgia55;22;FALSE;DX;l;1396,6;1
Grosseto;Taranto;CS;27;FALSE;DX;l;1379,8;1
Grosseto;Taranto;martina3;21;FALSE;DX;l;1285,7;1
Grosseto;Taranto;GiorgioLazzari;24;M;DX;l;956,1;1
Grosseto;Taranto;federica17;22;FALSE;DX;l;1016,7;1
Grosseto;Taranto;Laura66;20;FALSE;DX;l;1022;1
Grosseto;Taranto;elide10;24;FALSE;DX;l;1001,2;1
Grosseto;Taranto; irene1;24;FALSE;DX;l;1337;1
Grosseto;Taranto;elia6;20;M;DX;l;731,8;1
Grosseto;Taranto;gaia4;19;FALSE;DX;l;996,9;1
Grosseto;Taranto;denise33;21;FALSE;DX;a;1453;0
Grosseto;Taranto;iacopo50;21;M;DX;l;1075,3;1
Grosseto;Taranto;martina49;22;FALSE;DX;l;929;1
Grosseto;Taranto;SF2002;20;FALSE;SX;a;1643;0
Grosseto;Taranto;Sonia;26;FALSE;DX;l;1592;1
Grosseto;Taranto;arianna18;21;FALSE;DX;a;1031,8;0
Grosseto;Taranto;sara71;21;FALSE;DX;l;943,3;1
Grosseto;Taranto;lorenzo64;20;M;DX;l;904;1
Grosseto;Taranto;alessia69;26;FALSE;DX;l;978,8;1
Grosseto;Taranto;eleonora13;20;FALSE;DX;l;1135,1;1
Grosseto;Taranto;manfredi25;22;M;DX;l;1109,6;1
Grosseto;Taranto;lucrezia26;21;FALSE;DX;l;1352,1;1
Grosseto;Taranto;alex35;28;M;DX;l;1613,8;1
Grosseto;Taranto;francesco68;27;M;SX;l;1072,5;1
Grosseto;Taranto;giulia23;22;FALSE;DX;l;1180;1
Grosseto;Taranto;lucrezia32;22;FALSE;DX ;l;1881;1
Grosseto;Taranto;SD1999;23;FALSE;DX;l;2223;1
Grosseto;Taranto;ilaria51;24;FALSE;DX;l;1012,2;1
Grosseto;Taranto;CAL1999;23;FALSE;DX;l;1993,8;1
