"Trial.order","Subject","Subject.number","Trial.name","correct","response","RT","leksikalnost","FWD_BCW","LF_HF","CONC_ABS","izvorna_rec","trial.number","rec","task"
77,"s8.dat",8,"t147",1,"3",681,"pseudorec","backw","HF","conc",NA,147,"VELUT","VLD"
78,"s8.dat",8,"t118",1,"1",701,"rec","forw","LF","conc","rerna",118,"RERNA","ALD"
78,"s8.dat",8,"t118",1,"1",701,"rec","forw","LF","conc","kačket",118,"KAČKET","VLD"
79,"s8.dat",8,"t94",1,"1",1402,"rec","forw","LF","abst","trenje",94,"TRENJE","ALD"
79,"s8.dat",8,"t94",1,"1",1402,"rec","forw","LF","abst","deoba",94,"DEOBA","VLD"
80,"s8.dat",8,"t190",1,"3",901,"pseudorec","forw","HF","abst",NA,190,"ŠVERG","ALD"
80,"s8.dat",8,"t190",1,"3",901,"pseudorec","forw","HF","abst",NA,190,"METAT","VLD"
81,"s8.dat",8,"t159",1,"3",1331,"pseudorec","backw","LF","abst",NA,159,"MALEG","ALD"
81,"s8.dat",8,"t159",1,"3",1331,"pseudorec","backw","LF","abst",NA,159,"MADAZ","VLD"
82,"s8.dat",8,"t116",1,"1",1112,"rec","forw","LF","conc","konjak",116,"KONJAK","ALD"
82,"s8.dat",8,"t116",1,"1",1112,"rec","forw","LF","conc","čaplja",116,"ČAPLJA","VLD"
83,"s8.dat",8,"t160",1,"3",1041,"pseudorec","backw","LF","abst",NA,160,"ŠAFRAK","ALD"
83,"s8.dat",8,"t160",1,"3",1041,"pseudorec","backw","LF","abst",NA,160,"GEOLOT","VLD"
84,"s8.dat",8,"t203",1,"3",1101,"pseudorec","forw","HF","conc",NA,203,"TAPIZ","ALD"
84,"s8.dat",8,"t203",1,"3",1101,"pseudorec","forw","HF","conc",NA,203,"KONDOP","VLD"
85,"s8.dat",8,"t53",0,"3",NA,"rec","backw","LF","conc","šnicla",53,"ALCINŠ","ALD"
85,"s8.dat",8,"t53",0,"3",NA,"rec","backw","LF","conc","salama",53,"AMALAS","VLD"
86,"s8.dat",8,"t209",0,"1",NA,"pseudorec","forw","HF","conc",NA,209,"ARGOP","ALD"
86,"s8.dat",8,"t209",0,"1",NA,"pseudorec","forw","HF","conc",NA,209,"HARAK","VLD"
87,"s8.dat",8,"t67",1,"1",1342,"rec","forw","HF","abst","sezona",67,"SEZONA","ALD"
87,"s8.dat",8,"t67",1,"1",1342,"rec","forw","HF","abst","propis",67,"PROPIS","VLD"
88,"s8.dat",8,"t219",1,"3",1312,"pseudorec","forw","LF","abst",NA,219,"POKOB","ALD"
88,"s8.dat",8,"t219",1,"3",1312,"pseudorec","forw","LF","abst",NA,219,"REDAF","VLD"
89,"s8.dat",8,"t175",0,"1",NA,"pseudorec","backw","LF","conc",NA,175,"UDOVAL","ALD"
89,"s8.dat",8,"t175",0,"1",NA,"pseudorec","backw","LF","conc",NA,175,"AKCENAŠ","VLD"
90,"s8.dat",8,"t64",1,"1",741,"rec","forw","HF","abst","pretnja",64,"PRETNJA","ALD"
90,"s8.dat",8,"t64",1,"1",741,"rec","forw","HF","abst","milost",64,"MILOST","VLD"
91,"s8.dat",8,"t57",0,"3",NA,"rec","backw","LF","conc","ekser",57,"RESKE","ALD"
91,"s8.dat",8,"t57",0,"3",NA,"rec","backw","LF","conc","kokos",57,"SOKOK","VLD"
92,"s8.dat",8,"t4",0,"3",NA,"rec","backw","HF","abst","namera",4,"AREMAN","ALD"
92,"s8.dat",8,"t4",0,"3",NA,"rec","backw","HF","abst","osveta",4,"ATEVSO","VLD"
93,"s8.dat",8,"t223",1,"3",972,"pseudorec","forw","LF","abst",NA,223,"OPILJAL","ALD"
93,"s8.dat",8,"t223",1,"3",972,"pseudorec","forw","LF","abst",NA,223,"IZOTOC","VLD"
94,"s8.dat",8,"t137",0,"1",NA,"pseudorec","backw","HF","conc",NA,137,"POLEZ","ALD"
94,"s8.dat",8,"t137",0,"1",NA,"pseudorec","backw","HF","conc",NA,137,"STICAP","VLD"
95,"s8.dat",8,"t88",1,"1",721,"rec","forw","HF","conc","zgrada",88,"ZGRADA","ALD"
95,"s8.dat",8,"t88",1,"1",721,"rec","forw","HF","conc","knjiga",88,"KNJIGA","VLD"
96,"s8.dat",8,"t225",0,"1",NA,"pseudorec","forw","LF","abst",NA,225,"BULDOF","ALD"
96,"s8.dat",8,"t225",0,"1",NA,"pseudorec","forw","LF","abst",NA,225,"TUMOČ","VLD"
97,"s8.dat",8,"t58",1,"1",1482,"rec","backw","LF","conc","makaze",58,"EZAKAM","ALD"
97,"s8.dat",8,"t58",1,"1",1482,"rec","backw","LF","conc","banana",58,"ANANAB","VLD"
98,"s8.dat",8,"t201",1,"3",1041,"pseudorec","forw","HF","conc",NA,201,"CIKLOP","ALD"
98,"s8.dat",8,"t201",1,"3",1041,"pseudorec","forw","HF","conc",NA,201,"DESPON","VLD"
99,"s8.dat",8,"t83",1,"1",831,"rec","forw","HF","conc","klupa",83,"KLUPA","ALD"
99,"s8.dat",8,"t83",1,"1",831,"rec","forw","HF","conc","zavesa",83,"ZAVESA","VLD"
100,"s8.dat",8,"t233",1,"3",1252,"pseudorec","forw","LF","conc",NA,233,"DRZNIL","ALD"
100,"s8.dat",8,"t233",1,"3",1252,"pseudorec","forw","LF","conc",NA,233,"NAMAG","VLD"
101,"s8.dat",8,"t78",1,"1",681,"rec","forw","HF","conc","korito",78,"KORITO","ALD"
101,"s8.dat",8,"t78",1,"1",681,"rec","forw","HF","conc","jastuk",78,"JASTUK","VLD"
102,"s8.dat",8,"t40",0,"3",NA,"rec","backw","LF","abst","aspekt",40,"TKEPSA","ALD"
102,"s8.dat",8,"t40",0,"3",NA,"rec","backw","LF","abst","revolt",40,"TLOVER","VLD"
103,"s8.dat",8,"t11",1,"1",1082,"rec","backw","HF","abst","zanos",11,"SONAZ","ALD"
103,"s8.dat",8,"t11",1,"1",1082,"rec","backw","HF","abst","smisao",11,"OASIMS","VLD"
104,"s8.dat",8,"t14",0,"3",NA,"rec","backw","HF","abst","posao",14,"OASOP","ALD"
104,"s8.dat",8,"t14",0,"3",NA,"rec","backw","HF","abst","strah",14,"HARTS","VLD"
105,"s8.dat",8,"t39",1,"1",1332,"rec","backw","LF","abst","trema",39,"AMERT","ALD"
105,"s8.dat",8,"t39",1,"1",1332,"rec","backw","LF","abst","pouka",39,"AKUOP","VLD"
106,"s8.dat",8,"t184",1,"3",922,"pseudorec","forw","HF","abst",NA,184,"BUBNJAC","ALD"
106,"s8.dat",8,"t184",1,"3",922,"pseudorec","forw","HF","abst",NA,184,"JEDNJAZ","VLD"
107,"s8.dat",8,"t87",1,"1",741,"rec","forw","HF","conc","pesak",87,"PESAK","ALD"
107,"s8.dat",8,"t87",1,"1",741,"rec","forw","HF","conc","staklo",87,"STAKLO","VLD"
108,"s8.dat",8,"t165",1,"3",1141,"pseudorec","backw","LF","abst",NA,165,"KARMIG","ALD"
108,"s8.dat",8,"t165",1,"3",1141,"pseudorec","backw","LF","abst",NA,165,"SIRUL","VLD"
109,"s8.dat",8,"t106",1,"1",871,"rec","forw","LF","conc","jogurt",106,"JOGURT","ALD"
109,"s8.dat",8,"t106",1,"1",871,"rec","forw","LF","conc","kengur",106,"KENGUR","VLD"
110,"s8.dat",8,"t59",0,"None",NA,"rec","backw","LF","conc","delfin",59,"NIFLED","ALD"
110,"s8.dat",8,"t59",0,"None",NA,"rec","backw","LF","conc","papuča",59,"AČUPAP","VLD"
112,"s8.dat",8,"t105",1,"1",611,"rec","forw","LF","abst","logika",105,"LOGIKA","ALD"
112,"s8.dat",8,"t105",1,"1",611,"rec","forw","LF","abst","oprez",105,"OPREZ","VLD"
113,"s8.dat",8,"t154",1,"3",1002,"pseudorec","backw","LF","abst",NA,154,"REZOL","ALD"
113,"s8.dat",8,"t154",1,"3",1002,"pseudorec","backw","LF","abst",NA,154,"SKRON","VLD"
114,"s8.dat",8,"t16",0,"3",NA,"rec","backw","HF","conc","jagoda",16,"ADOGAJ","ALD"
114,"s8.dat",8,"t16",0,"3",NA,"rec","backw","HF","conc","kutija",16,"AJITUK","VLD"
115,"s8.dat",8,"t179",0,"1",NA,"pseudorec","backw","LF","conc",NA,179,"PETLIR","ALD"
115,"s8.dat",8,"t179",0,"1",NA,"pseudorec","backw","LF","conc",NA,179,"KANTAC","VLD"
116,"s8.dat",8,"t101",1,"1",1061,"rec","forw","LF","abst","domet",101,"DOMET","ALD"
116,"s8.dat",8,"t101",1,"1",1061,"rec","forw","LF","abst","ispad",101,"ISPAD","VLD"
117,"s8.dat",8,"t84",1,"1",841,"rec","forw","HF","conc","sveća",84,"SVEĆA","ALD"
117,"s8.dat",8,"t84",1,"1",841,"rec","forw","HF","conc","školjka",84,"ŠKOLJKA","VLD"
118,"s8.dat",8,"t36",1,"1",1463,"rec","backw","LF","abst","idila",36,"ALIDI","ALD"
118,"s8.dat",8,"t36",1,"1",1463,"rec","backw","LF","abst","impuls",36,"SLUPMI","VLD"
119,"s8.dat",8,"t197",1,"3",1302,"pseudorec","forw","HF","conc",NA,197,"SISAB","ALD"
119,"s8.dat",8,"t197",1,"3",1302,"pseudorec","forw","HF","conc",NA,197,"KLIKET","VLD"
120,"s8.dat",8,"t43",0,"None",NA,"rec","backw","LF","abst","požuda",43,"ADUŽOP","ALD"
120,"s8.dat",8,"t43",0,"None",NA,"rec","backw","LF","abst","namena",43,"ANEMAN","VLD"
122,"s8.dat",8,"t97",1,"1",681,"rec","forw","LF","abst","bruka",97,"BRUKA","ALD"
122,"s8.dat",8,"t97",1,"1",681,"rec","forw","LF","abst","manjak",97,"MANJAK","VLD"
123,"s8.dat",8,"t177",1,"3",661,"pseudorec","backw","LF","conc",NA,177,"JERED","ALD"
123,"s8.dat",8,"t177",1,"3",661,"pseudorec","backw","LF","conc",NA,177,"MELED","VLD"
124,"s8.dat",8,"t46",1,"1",851,"rec","backw","LF","conc","maslac",46,"CALSAM","ALD"
124,"s8.dat",8,"t46",1,"1",851,"rec","backw","LF","conc","cvekla",46,"ALKEVC","VLD"
125,"s8.dat",8,"t186",1,"3",761,"pseudorec","forw","HF","abst",NA,186,"ZNALAB","ALD"
125,"s8.dat",8,"t186",1,"3",761,"pseudorec","forw","HF","abst",NA,186,"MODUĐ","ALD"
126,"s8.dat",8,"t17",0,"3",NA,"rec","backw","HF","conc","čekić",17,"ĆIKEČ","ALD"
126,"s8.dat",8,"t17",0,"3",NA,"rec","backw","HF","conc","smokva",17,"AVKOMS","VLD"
127,"s8.dat",8,"t45",1,"1",1101,"rec","backw","LF","abst","pakost",45,"TSOKAP","ALD"
127,"s8.dat",8,"t45",1,"1",1101,"rec","backw","LF","abst","ishod",45,"DOHSI","VLD"
128,"s8.dat",8,"t206",0,"1",NA,"pseudorec","forw","HF","conc",NA,206,"GLUPAR","ALD"
128,"s8.dat",8,"t206",0,"1",NA,"pseudorec","forw","HF","conc",NA,206,"ARHID","VLD"
129,"s8.dat",8,"t134",1,"3",741,"pseudorec","backw","HF","abst",NA,134,"DIZEB","ALD"
129,"s8.dat",8,"t134",1,"3",741,"pseudorec","backw","HF","abst",NA,134,"LOTOG","VLD"
130,"s8.dat",8,"t167",1,"3",841,"pseudorec","backw","LF","conc",NA,167,"KOMFON","ALD"
130,"s8.dat",8,"t167",1,"3",841,"pseudorec","backw","LF","conc",NA,167,"KARBOZ","VLD"
131,"s8.dat",8,"t222",0,"1",NA,"pseudorec","forw","LF","abst",NA,222,"BAROL","ALD"
131,"s8.dat",8,"t222",0,"1",NA,"pseudorec","forw","LF","abst",NA,222,"TREGEN","VLD"
132,"s8.dat",8,"t148",1,"3",400,"pseudorec","backw","HF","conc",NA,148,"PRELER","ALD"
132,"s8.dat",8,"t148",1,"3",400,"pseudorec","backw","HF","conc",NA,148,"BAZAP","VLD"
133,"s8.dat",8,"t75",1,"1",641,"rec","forw","HF","abst","radost",75,"RADOST","ALD"
133,"s8.dat",8,"t75",1,"1",641,"rec","forw","HF","abst","ljubav",75,"LJUBAV","VLD"
134,"s8.dat",8,"t61",1,"1",531,"rec","forw","HF","abst","nemoć",61,"NEMOĆ","ALD"
134,"s8.dat",8,"t61",1,"1",531,"rec","forw","HF","abst","sudba",61,"SUDBA","VLD"
135,"s8.dat",8,"t65",1,"1",511,"rec","forw","HF","abst","savest",65,"SAVEST","ALD"
135,"s8.dat",8,"t65",1,"1",511,"rec","forw","HF","abst","ideja",65,"IDEJA","VLD"
136,"s8.dat",8,"t96",1,"1",891,"rec","forw","LF","abst","nerad",96,"NERAD","ALD"
136,"s8.dat",8,"t96",1,"1",891,"rec","forw","LF","abst","elita",96,"ELITA","VLD"
137,"s8.dat",8,"t176",1,"3",981,"pseudorec","backw","LF","conc",NA,176,"PUTEF","ALD"
137,"s8.dat",8,"t176",1,"3",981,"pseudorec","backw","LF","conc",NA,176,"NAGIR","VLD"
138,"s8.dat",8,"t92",1,"1",971,"rec","forw","LF","abst","epitet",92,"EPITET","ALD"
138,"s8.dat",8,"t92",1,"1",971,"rec","forw","LF","abst","intima",92,"INTIMA","VLD"
139,"s8.dat",8,"t80",1,"1",611,"rec","forw","HF","conc","topola",80,"TOPOLA","ALD"
139,"s8.dat",8,"t80",1,"1",611,"rec","forw","HF","conc","grožĐ‘e",80,"GROŽĐE","ALD"
140,"s8.dat",8,"t115",1,"1",610,"rec","forw","LF","conc","božur",115,"BOŽUR","ALD"
140,"s8.dat",8,"t115",1,"1",610,"rec","forw","LF","conc","prase",115,"PRASE","VLD"
141,"s8.dat",8,"t50",1,"1",641,"rec","backw","LF","conc","ananas",50,"SANANA","ALD"
141,"s8.dat",8,"t50",1,"1",641,"rec","backw","LF","conc","kajmak",50,"KAMJAK","VLD"
142,"s8.dat",8,"t207",1,"3",941,"pseudorec","forw","HF","conc",NA,207,"ZAREM","ALD"
142,"s8.dat",8,"t207",1,"3",941,"pseudorec","forw","HF","conc",NA,207,"BONTOZ","VLD"
143,"s8.dat",8,"t230",1,"3",1051,"pseudorec","forw","LF","conc",NA,230,"CINIB","ALD"
143,"s8.dat",8,"t230",1,"3",1051,"pseudorec","forw","LF","conc",NA,230,"KONZUP","VLD"
144,"s8.dat",8,"t133",1,"3",1232,"pseudorec","backw","HF","abst",NA,133,"ŠTAPIZ","ALD"
144,"s8.dat",8,"t133",1,"3",1232,"pseudorec","backw","HF","abst",NA,133,"LIRIZ","VLD"
145,"s8.dat",8,"t108",1,"1",771,"rec","forw","LF","conc","tegla",108,"TEGLA","ALD"
145,"s8.dat",8,"t108",1,"1",771,"rec","forw","LF","conc","kompot",108,"KOMPOT","VLD"
146,"s8.dat",8,"t49",0,"3",NA,"rec","backw","LF","conc","jarac",49,"CARAJ","ALD"
146,"s8.dat",8,"t49",0,"3",NA,"rec","backw","LF","conc","pegla",49,"ALGEP","VLD"
147,"s8.dat",8,"t6",0,"3",NA,"rec","backw","HF","abst","svrha",6,"AHRVS","ALD"
147,"s8.dat",8,"t6",0,"3",NA,"rec","backw","HF","abst","obnova",6,"AVONBO","VLD"
148,"s8.dat",8,"t93",1,"1",1101,"rec","forw","LF","abst","skepsa",93,"SKEPSA","ALD"
148,"s8.dat",8,"t93",1,"1",1101,"rec","forw","LF","abst","barok",93,"BAROK","VLD"
149,"s8.dat",8,"t240",0,"1",NA,"pseudorec","forw","LF","conc",NA,240,"VOSKAB","ALD"
149,"s8.dat",8,"t240",0,"1",NA,"pseudorec","forw","LF","conc",NA,240,"TRILEN","VLD"
150,"s8.dat",8,"t55",0,"3",NA,"rec","backw","LF","conc","zumbul",55,"LUBMUZ","ALD"
150,"s8.dat",8,"t55",0,"3",NA,"rec","backw","LF","conc","kaktus",55,"SUTKAK","VLD"
151,"s8.dat",8,"t95",1,"1",981,"rec","forw","LF","abst","apsurd",95,"APSURD","ALD"
151,"s8.dat",8,"t95",1,"1",981,"rec","forw","LF","abst","opseg",95,"OPSEG","VLD"
152,"s8.dat",8,"t211",1,"3",1081,"pseudorec","forw","LF","abst",NA,211,"KEPEN","ALD"
152,"s8.dat",8,"t211",1,"3",1081,"pseudorec","forw","LF","abst",NA,211,"FLUOŠ","VLD"
153,"s8.dat",8,"t131",0,"1",NA,"pseudorec","backw","HF","abst",NA,131,"PORIG","ALD"
153,"s8.dat",8,"t131",0,"1",NA,"pseudorec","backw","HF","abst",NA,131,"PATROZ","VLD"
154,"s8.dat",8,"t129",0,"1",NA,"pseudorec","backw","HF","abst",NA,129,"AKTEF","ALD"
154,"s8.dat",8,"t129",0,"1",NA,"pseudorec","backw","HF","abst",NA,129,"AFEKAL","VLD"
155,"s8.dat",8,"t221",1,"3",861,"pseudorec","forw","LF","abst",NA,221,"KVARŠ","ALD"
155,"s8.dat",8,"t221",1,"3",861,"pseudorec","forw","LF","abst",NA,221,"CELEP","VLD"
156,"s8.dat",8,"t189",1,"3",742,"pseudorec","forw","HF","abst",NA,189,"LOGOK","ALD"
156,"s8.dat",8,"t189",1,"3",742,"pseudorec","forw","HF","abst",NA,189,"BEĆAŠ","VLD"
157,"s8.dat",8,"t114",1,"1",841,"rec","forw","LF","conc","biber",114,"BIBER","ALD"
157,"s8.dat",8,"t114",1,"1",841,"rec","forw","LF","conc","liker",114,"LIKER","VLD"
158,"s8.dat",8,"t1",0,"3",NA,"rec","backw","HF","abst","novost",1,"TSOVON","ALD"
158,"s8.dat",8,"t1",0,"3",NA,"rec","backw","HF","abst","metoda",1,"ADOTEM","VLD"
159,"s8.dat",8,"t169",1,"3",1492,"pseudorec","backw","LF","conc",NA,169,"GULAN","ALD"
159,"s8.dat",8,"t169",1,"3",1492,"pseudorec","backw","LF","conc",NA,169,"CIGAF","VLD"
160,"s8.dat",8,"t31",1,"1",1261,"rec","backw","LF","abst","izazov",31,"VOZAZI","ALD"
160,"s8.dat",8,"t31",1,"1",1261,"rec","backw","LF","abst","etika",31,"AKITE","VLD"
161,"s8.dat",8,"t2",1,"1",1151,"rec","backw","HF","abst","dosada",2,"ADASOD","ALD"
161,"s8.dat",8,"t2",1,"1",1151,"rec","backw","HF","abst","pojam",2,"MAJOP","VLD"
162,"s8.dat",8,"t72",1,"1",561,"rec","forw","HF","abst","uslov",72,"USLOV","ALD"
162,"s8.dat",8,"t72",1,"1",561,"rec","forw","HF","abst","uspeh",72,"USPEH","VLD"
163,"s8.dat",8,"t13",1,"1",981,"rec","backw","HF","abst","samoća",13,"AĆOMAS","ALD"
163,"s8.dat",8,"t13",1,"1",981,"rec","backw","HF","abst","tajna",13,"ANJAT","VLD"
164,"s8.dat",8,"t213",0,"1",NA,"pseudorec","forw","LF","abst",NA,213,"DOSLUZ","ALD"
164,"s8.dat",8,"t213",0,"1",NA,"pseudorec","forw","LF","abst",NA,213,"ODVOC","VLD"
165,"s8.dat",8,"t63",1,"1",801,"rec","forw","HF","abst","motiv",63,"MOTIV","ALD"
165,"s8.dat",8,"t63",1,"1",801,"rec","forw","HF","abst","celina",63,"CELINA","VLD"
166,"s8.dat",8,"t107",0,"3",NA,"rec","forw","LF","conc","sarma",107,"SARMA","ALD"
166,"s8.dat",8,"t107",0,"3",NA,"rec","forw","LF","conc","čioda",107,"ČIODA","VLD"
167,"s8.dat",8,"t68",1,"1",551,"rec","forw","HF","abst","izraz",68,"IZRAZ","ALD"
167,"s8.dat",8,"t68",1,"1",551,"rec","forw","HF","abst","utisak",68,"UTISAK","VLD"
168,"s8.dat",8,"t102",1,"1",671,"rec","forw","LF","abst","ljutnja",102,"LJUTNJA","ALD"
168,"s8.dat",8,"t102",1,"1",671,"rec","forw","LF","abst","profit",102,"PROFIT","VLD"
169,"s8.dat",8,"t217",1,"3",822,"pseudorec","forw","LF","abst",NA,217,"SERUP","ALD"
169,"s8.dat",8,"t217",1,"3",822,"pseudorec","forw","LF","abst",NA,217,"REZAG","VLD"
170,"s8.dat",8,"t227",1,"3",821,"pseudorec","forw","LF","conc",NA,227,"CIMEČ","ALD"
170,"s8.dat",8,"t227",1,"3",821,"pseudorec","forw","LF","conc",NA,227,"VITALJ","VLD"
171,"s8.dat",8,"t195",0,"1",NA,"pseudorec","forw","HF","abst",NA,195,"SVEKAN","ALD"
171,"s8.dat",8,"t195",0,"1",NA,"pseudorec","forw","HF","abst",NA,195,"TOTEK","VLD"
172,"s8.dat",8,"t124",0,"1",NA,"pseudorec","backw","HF","abst",NA,124,"SVINJAB","ALD"
172,"s8.dat",8,"t124",0,"1",NA,"pseudorec","backw","HF","abst",NA,124,"SPANAR","VLD"
173,"s8.dat",8,"t237",1,"3",731,"pseudorec","forw","LF","conc",NA,237,"IZDAP","ALD"
173,"s8.dat",8,"t237",1,"3",731,"pseudorec","forw","LF","conc",NA,237,"FAGOH","VLD"
174,"s8.dat",8,"t54",1,"1",911,"rec","backw","LF","conc","klovn",54,"NVOLK","ALD"
174,"s8.dat",8,"t54",1,"1",911,"rec","backw","LF","conc","štuka",54,"AKUTŠ","VLD"
175,"s8.dat",8,"t69",1,"1",881,"rec","forw","HF","abst","znanje",69,"ZNANJE","ALD"
175,"s8.dat",8,"t69",1,"1",881,"rec","forw","HF","abst","sumnja",69,"SUMNJA","VLD"
176,"s8.dat",8,"t150",1,"3",691,"pseudorec","backw","HF","conc",NA,150,"REKEB","ALD"
176,"s8.dat",8,"t150",1,"3",691,"pseudorec","backw","HF","conc",NA,150,"FLUIŠ","VLD"
177,"s8.dat",8,"t66",1,"1",871,"rec","forw","HF","abst","period",66,"PERIOD","ALD"
177,"s8.dat",8,"t66",1,"1",871,"rec","forw","HF","abst","otpor",66,"OTPOR","VLD"
178,"s8.dat",8,"t204",1,"3",761,"pseudorec","forw","HF","conc",NA,204,"LENJIZ","ALD"
178,"s8.dat",8,"t204",1,"3",761,"pseudorec","forw","HF","conc",NA,204,"BILIOD","VLD"
179,"s8.dat",8,"t188",1,"3",941,"pseudorec","forw","HF","abst",NA,188,"TENOZ","ALD"
179,"s8.dat",8,"t188",1,"3",941,"pseudorec","forw","HF","abst",NA,188,"KOKTEZ","VLD"
180,"s8.dat",8,"t138",1,"3",1081,"pseudorec","backw","HF","conc",NA,138,"MAGNEG","ALD"
180,"s8.dat",8,"t138",1,"3",1081,"pseudorec","backw","HF","conc",NA,138,"KAPLAB","VLD"
181,"s8.dat",8,"t62",1,"1",500,"rec","forw","HF","abst","izdaja",62,"IZDAJA","ALD"
181,"s8.dat",8,"t62",1,"1",500,"rec","forw","HF","abst","uzrok",62,"UZROK","VLD"
182,"s8.dat",8,"t202",1,"3",1131,"pseudorec","forw","HF","conc",NA,202,"ŠTANK","ALD"
182,"s8.dat",8,"t202",1,"3",1131,"pseudorec","forw","HF","conc",NA,202,"PANTEK","VLD"
183,"s8.dat",8,"t24",1,"1",1151,"rec","backw","HF","conc","breza",24,"AZERB","ALD"
183,"s8.dat",8,"t24",1,"1",1151,"rec","backw","HF","conc","leptir",24,"RITPEL","VLD"
184,"s8.dat",8,"t231",1,"3",1121,"pseudorec","forw","LF","conc",NA,231,"MLEKAF","ALD"
184,"s8.dat",8,"t231",1,"3",1121,"pseudorec","forw","LF","conc",NA,231,"KENGUN","VLD"
185,"s8.dat",8,"t239",0,"None",NA,"pseudorec","forw","LF","conc",NA,239,"BIFTEM","ALD"
185,"s8.dat",8,"t239",0,"None",NA,"pseudorec","forw","LF","conc",NA,239,"RUNDOG","VLD"
187,"s8.dat",8,"t18",0,"3",NA,"rec","backw","HF","conc","brašno",18,"ONŠARB","ALD"
187,"s8.dat",8,"t18",0,"3",NA,"rec","backw","HF","conc","sanduk",18,"KUDNAS","VLD"
188,"s8.dat",8,"t117",1,"1",851,"rec","forw","LF","conc","kvaka",117,"KVAKA","ALD"
188,"s8.dat",8,"t117",1,"1",851,"rec","forw","LF","conc","šerpa",117,"ŠERPA","VLD"
189,"s8.dat",8,"t104",1,"1",691,"rec","forw","LF","abst","divota",104,"DIVOTA","ALD"
189,"s8.dat",8,"t104",1,"1",691,"rec","forw","LF","abst","efekat",104,"EFEKAT","VLD"
190,"s8.dat",8,"t152",1,"3",901,"pseudorec","backw","LF","abst",NA,152,"KAJMAR","ALD"
190,"s8.dat",8,"t152",1,"3",901,"pseudorec","backw","LF","abst",NA,152,"VEŠTAP","VLD"
191,"s8.dat",8,"t100",1,"1",620,"rec","forw","LF","abst","trpnja",100,"TRPNJA","ALD"
191,"s8.dat",8,"t100",1,"1",620,"rec","forw","LF","abst","raspon",100,"RASPON","VLD"
192,"s8.dat",8,"t208",0,"1",NA,"pseudorec","forw","HF","conc",NA,208,"GREJAP","ALD"
192,"s8.dat",8,"t208",0,"1",NA,"pseudorec","forw","HF","conc",NA,208,"TIKEN","VLD"
193,"s8.dat",8,"t185",1,"3",1192,"pseudorec","forw","HF","abst",NA,185,"FARMET","ALD"
193,"s8.dat",8,"t185",1,"3",1192,"pseudorec","forw","HF","abst",NA,185,"RABIĐ","ALD"
194,"s8.dat",8,"t178",1,"3",1132,"pseudorec","backw","LF","conc",NA,178,"MANGUD","ALD"
194,"s8.dat",8,"t178",1,"3",1132,"pseudorec","backw","LF","conc",NA,178,"STALAV","VLD"
195,"s8.dat",8,"t132",0,"1",NA,"pseudorec","backw","HF","abst",NA,132,"NAZER","ALD"
195,"s8.dat",8,"t132",0,"1",NA,"pseudorec","backw","HF","abst",NA,132,"AVANČ","VLD"
196,"s8.dat",8,"t29",0,"3",NA,"rec","backw","HF","conc","kamen",29,"NEMAK","ALD"
196,"s8.dat",8,"t29",0,"3",NA,"rec","backw","HF","conc","cveće",29,"EĆEVC","VLD"
197,"s8.dat",8,"t30",1,"1",1212,"rec","backw","HF","conc","glava",30,"AVALG","ALD"
197,"s8.dat",8,"t30",1,"1",1212,"rec","backw","HF","conc","trava",30,"AVART","VLD"
198,"s8.dat",8,"t103",1,"1",1252,"rec","forw","LF","abst","fizika",103,"FIZIKA","ALD"
198,"s8.dat",8,"t103",1,"1",1252,"rec","forw","LF","abst","nedelo",103,"NEDELO","VLD"
199,"s8.dat",8,"t86",1,"1",661,"rec","forw","HF","conc","krevet",86,"KREVET","ALD"
199,"s8.dat",8,"t86",1,"1",661,"rec","forw","HF","conc","lopta",86,"LOPTA","VLD"
200,"s8.dat",8,"t151",1,"3",791,"pseudorec","backw","LF","abst",NA,151,"PRIZIT","ALD"
200,"s8.dat",8,"t151",1,"3",791,"pseudorec","backw","LF","abst",NA,151,"PASAM","VLD"
201,"s8.dat",8,"t212",1,"3",1162,"pseudorec","forw","LF","abst",NA,212,"TIRKIB","ALD"
201,"s8.dat",8,"t212",1,"3",1162,"pseudorec","forw","LF","abst",NA,212,"KRETEP","VLD"
202,"s8.dat",8,"t140",1,"3",1172,"pseudorec","backw","HF","conc",NA,140,"LUKSUR","ALD"
202,"s8.dat",8,"t140",1,"3",1172,"pseudorec","backw","HF","conc",NA,140,"UZGOT","VLD"
203,"s8.dat",8,"t198",0,"None",NA,"pseudorec","forw","HF","conc",NA,198,"GNJURAB","ALD"
203,"s8.dat",8,"t198",0,"None",NA,"pseudorec","forw","HF","conc",NA,198,"NITKOZ","VLD"
205,"s8.dat",8,"t126",1,"3",991,"pseudorec","backw","HF","abst",NA,126,"KANAZ","ALD"
205,"s8.dat",8,"t126",1,"3",991,"pseudorec","backw","HF","abst",NA,126,"FELJTOZ","VLD"
206,"s8.dat",8,"t71",1,"1",561,"rec","forw","HF","abst","slutnja",71,"SLUTNJA","ALD"
206,"s8.dat",8,"t71",1,"1",561,"rec","forw","HF","abst","razvoj",71,"RAZVOJ","VLD"
207,"s8.dat",8,"t210",1,"3",751,"pseudorec","forw","HF","conc",NA,210,"GORAZ","ALD"
207,"s8.dat",8,"t210",1,"3",751,"pseudorec","forw","HF","conc",NA,210,"SATEP","VLD"
208,"s8.dat",8,"t9",0,"3",NA,"rec","backw","HF","abst","mašta",9,"ATŠAM","ALD"
