environment	participant	block	order	trial	spelling	lexicality	response	accuracy	previous.accuracy	rt	zscore	rt.raw	previous.rt	microsec.error	unix.seconds	unix.microseconds	trial.day	trial.session	order.in.block	order.in.subblock
GC4	19	50	24819	21091	spitsen	W	W	1	1	555	-0.262406682052562	555	807	11	1237462291	328250	1119	1119	319	19
GC4	19	50	24820	9153	hinkend	W	W	1	1	812	1.06693942829526	812	555	151	1237462293	172250	1120	1120	320	20
GC4	19	50	25185	11991	kreukel	W	W	1	1	508	-0.505516671104499	508	556	173	1237462916	984250	1485	1485	185	85
GC4	19	50	24822	10297	kalk	W	W	1	1	706	0.518648814688767	706	529	161	1237462296	484250	1122	1122	322	22
GC4	19	50	24823	21059	spijtig	W	W	1	1	474	-0.681383471695262	474	706	11	1237462298	250	1123	1123	323	23
GC4	19	50	24824	25889	vroegte	W	W	1	1	589	-0.0865398814617992	589	474	163	1237462299	641250	1124	1124	324	24
GC4	19	50	24705	10779	kijker	W	W	1	1	572	-0.174473281757181	572	1457	11	1237462089	891250	1005	1005	205	5
GC4	19	50	25069	5361	einde	W	W	1	1	382	-1.15725834388203	382	509	158	1237462716	938250	1369	1369	69	69
GC4	19	50	25191	18569	romers	W	N	0	1	NA	NA	522	571	10	1237462927	313250	1491	1491	191	91
GC4	19	50	25192	979	bederf	W	W	1	0	587	-0.0968849873789029	587	522	183	1237462928	938250	1492	1492	192	92
GC4	19	50	25072	4235	dikker	W	W	1	1	546	-0.308959658679529	546	429	10	1237462721	750250	1372	1372	72	72
GC4	19	50	25073	20361	slootjes	W	N	0	1	NA	NA	529	546	176	1237462723	313250	1373	1373	73	73
GC4	19	50	25195	22075	stormen	W	W	1	1	553	-0.272751787969666	553	520	152	1237462933	703250	1495	1495	195	95
GC4	19	50	25196	26047	waard	W	W	1	1	488	-0.608967730275536	488	553	11	1237462935	219250	1496	1496	196	96
GC4	19	50	24833	24415	verflaag	W	W	1	1	725	0.616927320901252	725	550	152	1237462315	766250	1133	1133	333	33
GC4	19	50	25198	14963	nachtclubs	W	W	1	1	561	-0.231371364301251	561	811	11	1237462938	656250	1498	1498	198	98
GC4	19	50	25078	25219	vliegers	W	W	1	1	753	0.761758803740704	753	779	160	1237462731	438250	1378	1378	78	78
GC4	19	50	25200	14277	met	W	W	1	1	484	-0.629657942109743	484	431	10	1237462941	656250	1500	1500	200	100
GC1	2	50	24701	18380	dangen	N	N	1	NA	505	-0.238780183276101	505	NA	11	1240847169	624250	1	1	201	1
GC1	2	50	25066	13762	kiendjes	N	N	1	1	NA	3.54175897212975	862	626	169	1240847764	281250	366	366	66	66
GC1	2	50	25067	25272	zwaaistof	N	N	1	1	658	1.38145088332641	658	862	11	1240847765	984250	367	367	67	67
GC1	2	50	25068	17802	rom	N	N	1	1	557	0.311886584458086	557	658	11	1240847767	578250	368	368	68	68
GC1	2	50	24826	22628	tafes	N	N	1	1	636	1.14847648159271	636	590	10	1240847370	78250	126	126	326	26
GC1	2	50	24948	5024	kuig	N	N	1	1	512	-0.164651964542652	512	527	11	1240847566	671250	248	248	448	48
GC1	2	50	24707	27570	tiezer	N	N	1	0	527	-0.00580578154240644	527	509	11	1240847178	984250	7	7	207	7
GC1	2	50	24829	14844	duvo	N	N	1	1	435	-0.980062370610582	435	680	221	1240847374	843250	129	129	329	29
GC1	2	50	24709	4742	klapon	N	N	1	1	546	0.195399383591239	546	464	11	1240847182	78250	9	9	209	9
GC1	2	50	24710	5162	wreesheid	N	N	1	1	NA	3.41468202572956	850	546	11	1240847183	968250	10	10	210	10
GC1	2	50	24711	14228	merpa	N	N	1	1	502	-0.27054941987615	502	850	11	1240847185	499250	11	11	211	11
GC1	2	50	24833	26650	wengtust	N	N	1	1	460	-0.715318732276839	460	506	250	1240847380	953250	133	133	333	33
GC1	2	50	25077	5382	oos	N	N	1	1	NA	3.29819482486271	839	667	11	1240847782	624250	377	377	77	77
GC1	2	50	24714	18056	wookten	N	N	1	1	NA	3.04404093206232	815	592	180	1240847190	749250	14	14	214	14
GC1	2	50	25079	17688	roed	N	N	1	1	493	-0.365857129676297	493	507	11	1240847785	703250	379	379	79	79
GC1	2	50	24958	4668	monen	N	N	1	1	466	-0.65178025907674	466	462	177	1240847582	15250	258	258	458	58
GC1	2	50	24717	1558	beloort	N	N	1	1	520	-0.0799340002758546	520	518	11	1240847195	359250	17	17	217	17
GC1	2	50	24718	10742	ruimpjes	N	N	1	1	569	0.438963530858282	569	520	11	1240847196	953250	18	18	218	18
GC1	2	50	25083	13692	lurp	N	W	0	1	NA	NA	595	480	185	1240847791	984250	383	383	83	83
GC1	2	50	25084	25798	prodes	N	N	1	0	592	0.682527678125326	592	595	11	1240847793	624250	384	384	84	84
GC1	2	50	24721	27092	wrakweet	N	N	1	1	577	0.52368149512508	577	796	168	1240847201	890250	21	21	221	21
GC1	2	50	25085	5346	uipen	N	N	1	1	558	0.322476329991435	558	592	189	1240847795	218250	385	385	85	85
GC1	2	50	24844	15678	ontdorm	N	N	1	1	471	-0.598831531409992	471	568	10	1240847397	687250	144	144	344	44
GC1	2	50	24845	17920	herkten	N	N	1	1	490	-0.397626366276347	490	471	11	1240847399	203250	145	145	345	45
GC1	2	50	25089	21738	stelds	N	N	1	1	491	-0.387036620742997	491	439	11	1240847801	531250	389	389	89	89
GC1	2	50	24726	12530	hochten	N	N	1	1	570	0.449553276391632	570	437	10	1240847209	593250	26	26	226	26
GC1	2	50	25091	15052	naspoog	N	N	1	1	450	-0.821216187610336	450	430	157	1240847804	499250	391	391	91	91
GC1	2	50	25092	27822	teintjes	N	N	1	1	502	-0.27054941987615	502	450	11	1240847806	31250	392	392	92	92
GC1	2	50	24769	23654	troudt	N	N	1	1	457	-0.747087968876888	457	470	171	1240847275	890250	69	69	269	69
GC1	2	50	24730	23256	roveel	N	N	1	1	NA	2.67339983839508	780	440	167	1240847216	62250	30	30	230	30
GC1	2	50	25094	6962	getil	N	W	0	1	NA	NA	540	440	11	1240847809	93250	394	394	94	94
GC1	2	50	25014	8432	hoetsje	N	N	1	0	441	-0.916523897410484	441	453	11	1240847682	578250	314	314	14	14
GC1	2	50	24975	18024	regiers	N	N	1	1	554	0.280117347858036	554	537	11	1240847609	156250	275	275	475	75
GC1	2	50	25098	13918	menk	N	N	1	1	552	0.258937856791337	552	468	11	1240847815	124250	398	398	98	98
GC1	2	50	24735	27932	gulks	N	N	1	1	539	0.121271164857790	539	523	11	1240847224	124250	35	35	235	35
GC1	2	50	24736	3762	dastpring	N	N	1	1	524	-0.0375750181424556	524	539	197	1240847225	703250	36	36	236	36
GC1	2	50	24737	1782	hijfel	N	N	1	1	492	-0.376446875209647	492	524	11	1240847227	234250	37	37	237	37
GC1	2	50	24738	10802	riko	N	N	1	1	462	-0.694139241210139	462	492	11	1240847228	734250	38	38	238	38
GC1	2	50	25103	18162	rutten	N	N	1	1	452	-0.800036696543637	452	465	11	1240847856	218250	403	403	103	3
GC1	2	50	25104	1304	len	N	N	1	1	456	-0.757677714410238	456	452	181	1240847857	718250	404	404	104	4
GC1	2	50	24741	27226	zichtst	N	N	1	1	520	-0.0799340002758546	520	452	11	1240847233	296250	41	41	241	41
GC1	2	50	24742	17084	koll	N	N	1	1	457	-0.747087968876888	457	520	11	1240847234	781250	42	42	242	42
GC1	2	50	24743	3244	tralels	N	N	1	1	444	-0.884754660810434	444	457	11	1240847236	265250	43	43	243	43
GC1	2	50	24744	25862	snoeers	N	N	1	1	450	-0.821216187610336	450	444	2572	1240847237	765250	44	44	244	44
GC1	2	50	25109	20730	sordwake	N	N	1	1	499	-0.302318656476199	499	464	174	1240847865	390250	409	409	109	9
GC1	2	50	24746	13744	weeltjes	N	N	1	1	514	-0.143472473475953	514	597	11	1240847240	937250	46	46	246	46
GC1	2	50	25111	3720	mogjes	N	N	1	1	471	-0.598831531409992	471	501	11	1240847868	421250	411	411	111	11
GC1	2	50	24748	27136	sjongen	N	N	1	1	550	0.237758365724637	550	483	173	1240847244	46250	48	48	248	48
GC1	2	50	24749	18344	pijst	N	N	1	1	470	-0.609421276943341	470	550	11	1240847245	546250	49	49	249	49
GC1	2	50	25113	11384	knilploeg	N	N	1	0	508	-0.207010946676051	508	474	11	1240847871	484250	413	413	113	13
GC1	2	50	24791	11608	rozing	N	N	1	1	549	0.227168620191288	549	515	163	1240847310	468250	91	91	291	91
GC1	2	50	24752	9162	hings	N	N	1	1	480	-0.503523821609844	480	427	11	1240847250	46250	52	52	252	52
GC1	2	50	24753	3590	clu	N	N	1	1	483	-0.471754585009795	483	480	11	1240847251	562250	53	53	253	53
GC1	2	50	24754	13548	dotas	N	N	1	1	469	-0.620011022476691	469	483	10	1240847253	62250	54	54	254	54
GC1	2	50	25119	18630	reekt	N	N	1	1	483	-0.471754585009795	483	514	11	1240847880	781250	419	419	119	19
GC1	2	50	24796	27026	woogt	N	N	1	1	542	0.153040401457840	542	525	10	1240847318	156250	96	96	296	96
GC1	2	50	24757	9612	huisvrengst	N	N	1	1	497	-0.323498147542899	497	411	10	1240847257	562250	57	57	257	57
GC1	2	50	25122	27716	zijltje	N	N	1	1	599	0.756655896858774	599	501	11	1240847885	546250	422	422	122	22
GC1	2	50	25163	15056	naziem	N	N	1	1	513	-0.154062219009303	513	496	11	1240847948	437250	463	463	163	63
GC1	2	50	24760	25462	volsticht	N	N	1	0	478	-0.524703312676543	478	758	167	1240847262	359250	60	60	260	60
GC1	2	50	25003	14046	kako's	N	N	1	1	518	-0.101113491342554	518	483	11	1240847665	749250	303	303	3	3
GC1	2	50	25004	3638	moogje	N	N	1	1	486	-0.439985348409746	486	518	170	1240847667	265250	304	304	4	4
GC1	2	50	24763	14306	kekten	N	N	1	1	490	-0.397626366276347	490	421	11	1240847266	812250	63	63	263	63
GC1	2	50	24764	25768	knoogjes	N	N	1	1	492	-0.376446875209647	492	490	166	1240847268	343250	64	64	264	64
GC1	2	50	25007	16364	poone	N	N	1	1	445	-0.874164915277085	445	441	172	1240847671	828250	307	307	7	7
GC1	2	50	24766	17418	primesk	N	N	1	1	463	-0.68354949567679	463	494	172	1240847271	390250	66	66	266	66
GC1	2	50	25131	7914	gookvis	N	N	1	0	462	-0.694139241210139	462	558	11	1240847899	468250	431	431	131	31
GC1	2	50	24768	18918	fildo	N	N	1	1	470	-0.609421276943341	470	466	11	1240847274	406250	68	68	268	68
GC1	2	50	25010	5884	folven	N	N	1	1	649	1.28614317352626	649	436	10	1240847676	468250	310	310	10	10
GC1	2	50	24770	18028	dogels	N	N	1	1	508	-0.207010946676051	508	457	166	1240847277	437250	70	70	270	70
GC1	2	50	25135	17346	vlantjes	N	N	1	1	481	-0.492934076076494	481	579	10	1240847905	734250	435	435	135	35
GC1	2	50	25176	22966	snepa	N	N	1	1	490	-0.397626366276347	490	471	11	1240847968	749250	476	476	176	76
GC1	2	50	24813	15986	on	N	N	1	1	541	0.142450655924490	541	491	11	1240847350	171250	113	113	313	13
GC1	2	50	25138	5682	omels	N	N	1	1	524	-0.0375750181424556	524	456	11	1240847910	249250	438	438	138	38
GC1	2	50	24936	21450	stannen	N	N	1	1	529	0.0153737095242930	529	829	11	1240847547	281250	236	236	436	36
GC1	2	50	25140	4092	rua's	N	N	1	0	510	-0.185831455609352	510	492	10	1240847913	343250	440	440	140	40
GC1	2	50	25019	23198	tuits	N	N	1	1	459	-0.725908477810188	459	455	11	1240847690	62250	319	319	19	19
GC1	2	50	25020	2622	klechten	N	N	1	1	590	0.661348187058627	590	459	11	1240847691	687250	320	320	20	20
GC1	2	50	24779	4970	druns	N	N	1	1	522	-0.0587545092091551	522	437	187	1240847291	749250	79	79	279	79
GC1	2	50	25144	24120	valeet	N	N	1	1	491	-0.387036620742997	491	456	176	1240847919	328250	444	444	144	44
GC1	2	50	24781	6556	genam	N	N	1	1	505	-0.238780183276101	505	604	12	1240847294	906250	81	81	281	81
GC1	2	50	24782	5882	fick	N	N	1	1	522	-0.0587545092091551	522	505	11	1240847296	484250	82	82	282	82
GC1	2	50	24783	13534	bisten	N	W	0	1	NA	NA	620	522	170	1240847298	124250	83	83	283	83
GC1	2	50	24824	12302	dinstje	N	N	1	1	458	-0.736498223343538	458	521	11	1240847366	765250	124	124	324	24
GC1	2	50	24785	20710	soop	N	N	1	1	508	-0.207010946676051	508	441	173	1240847301	156250	85	85	285	85
GC1	2	50	24987	27778	zeben	N	N	1	1	656	1.36027139225971	656	711	12	1240847628	78250	287	287	487	87
GC1	2	50	25151	21186	kropters	N	N	1	1	521	-0.0693442547425049	521	503	11	1240847930	93250	451	451	151	51
GC1	2	50	24909	8526	lago	N	N	1	1	518	-0.101113491342554	518	550	169	1240847505	671250	209	209	409	9
GC1	2	50	25153	212	afes	N	N	1	1	476	-0.545882803743243	476	473	11	1240847933	109250	453	453	153	53
GC1	2	50	24790	24920	vergroog	N	N	1	1	515	-0.132882727942603	515	481	176	1240847308	890250	90	90	290	90
GC1	2	50	24831	16836	greten	N	N	1	1	472	-0.588241785876642	472	535	168	1240847377	906250	131	131	331	31
GC1	2	50	24953	786	balget	N	N	1	1	566	0.407194294258233	566	483	11	1240847574	484250	253	253	453	53
GC1	2	50	24954	19950	dweven	N	N	1	1	454	-0.778857205476937	454	566	11	1240847575	968250	254	254	454	54
GC1	2	50	25158	8398	leekjes	N	W	0	0	NA	NA	583	535	10	1240847940	859250	458	458	158	58
GC1	2	50	25037	25748	vortran	N	N	1	0	499	-0.302318656476199	499	547	248	1240847717	953250	337	337	37	37
GC1	2	50	24836	24798	vertroogt	N	N	1	1	461	-0.704728986743489	461	459	11	1240847385	656250	136	136	336	36
GC1	2	50	24797	22374	spretjes	N	N	1	1	477	-0.535293058209893	477	542	265	1240847319	671250	97	97	297	97
GC1	2	50	25162	12372	tradraan	N	N	1	1	496	-0.334087893076248	496	477	176	1240847946	890250	462	462	162	62
GC1	2	50	24839	13786	moets	N	N	1	1	440	-0.927113642943833	440	469	161	1240847390	124250	139	139	339	39
GC1	2	50	24961	25268	blooien	N	N	1	1	540	0.131860910391140	540	473	10	1240847586	578250	261	261	461	61
GC1	2	50	25165	20120	kraags	N	N	1	1	NA	2.77929729372857	790	467	183	1240847951	765250	465	465	165	65
GC1	2	50	24802	5644	eerels	N	N	1	1	495	-0.344677638609598	495	476	168	1240847333	484250	102	102	302	2
GC1	2	50	24803	18836	dindjes	N	N	1	1	465	-0.66237000461009	465	495	11	1240847334	999250	103	103	303	3
GC1	2	50	24804	20880	grochten	N	N	1	1	451	-0.810626442076986	451	465	11	1240847336	484250	104	104	304	4
GC1	2	50	25047	20620	knijprank	N	N	1	1	489	-0.408216111809696	489	470	222	1240847733	624250	347	347	47	47
GC1	2	50	24806	8078	graaks	N	N	1	1	411	-1.23421626341098	411	488	163	1240847339	437250	106	106	306	6
GC1	2	50	25171	7330	getunt	N	N	1	1	461	-0.704728986743489	461	458	11	1240847961	140250	471	471	171	71
GC1	2	50	25050	21174	greerweg	N	N	1	1	477	-0.535293058209893	477	507	172	1240847738	265250	350	350	50	50
GC1	2	50	24969	25674	maarste	N	N	1	1	496	-0.334087893076248	496	510	11	1240847599	484250	269	269	469	69
GC1	2	50	25090	11964	kroopsjes	N	N	1	1	430	-1.03301109827733	430	491	10	1240847802	999250	390	390	90	90
GC1	2	50	24811	5204	shingen	N	N	1	1	439	-0.937703388477183	439	468	11	1240847347	78250	111	111	311	11
GC1	2	50	24892	6898	gergt	N	N	1	1	448	-0.842395678677035	448	460	11	1240847471	749250	192	192	392	92
GC1	2	50	24946	5032	mieken	N	N	1	1	510	-0.185831455609352	510	742	163	1240847563	562250	246	246	446	46
GC1	2	50	24814	424	annast	N	N	1	1	445	-0.874164915277085	445	541	253	1240847351	656250	114	114	314	14
GC1	2	50	24895	13190	lidt	N	N	1	1	512	-0.164651964542652	512	444	11	1240847476	562250	195	195	395	95
GC1	2	50	24816	22228	strenk	N	N	1	1	476	-0.545882803743243	476	641	10	1240847354	859250	116	116	316	16
GC1	2	50	24817	23948	irie	N	N	1	1	463	-0.68354949567679	463	476	11	1240847356	359250	117	117	317	17
GC1	2	50	24818	1424	beschinkt	N	N	1	1	451	-0.810626442076986	451	463	11	1240847357	859250	118	118	318	18
GC1	2	50	24819	8182	groesgrauw	N	N	1	1	455	-0.768267459943587	455	451	10	1240847359	343250	119	119	319	19
GC1	2	50	24820	6564	gedangt	N	N	1	1	426	-1.07537008041073	426	455	11	1240847360	796250	120	120	320	20
GC1	2	50	24821	16202	pakaar	N	N	1	1	431	-1.02242135274398	431	426	174	1240847362	265250	121	121	321	21
GC1	2	50	24822	22706	zoppers	N	N	1	1	420	-1.13890855361083	420	431	11	1240847363	718250	122	122	322	22
GC1	2	50	24944	9642	histjes	N	N	1	1	467	-0.64119051354339	467	497	1711	1240847560	234250	244	244	444	44
GC1	2	50	24864	16996	viedels	N	N	1	1	458	-0.736498223343538	458	587	11	1240847428	31250	164	164	364	64
GC1	2	50	25189	12824	leerstad	N	W	0	1	NA	NA	612	448	158	1240847989	187250	489	489	189	89
GC1	2	50	24879	3270	cherp	N	N	1	1	590	0.661348187058627	590	543	165	1240847451	374250	179	179	379	79
GC1	2	50	25190	24402	verpleen	N	N	1	0	512	-0.164651964542652	512	612	11	1240847990	749250	490	490	190	90
GC1	2	50	24828	27864	zoutmoer	N	N	1	1	680	1.61442528506010	680	552	167	1240847373	374250	128	128	328	28
GC1	2	50	24950	21500	stunk	N	N	1	1	453	-0.789446951010287	453	465	176	1240847569	671250	250	250	450	50
GC1	2	50	25194	6664	geëldt	N	N	1	1	485	-0.450575093943095	485	600	11	1240847996	921250	494	494	194	94
GC1	2	50	24911	2272	buitse	N	N	1	1	491	-0.387036620742997	491	455	10	1240847508	671250	211	211	411	11
GC1	2	50	24912	10996	kriffe	N	N	1	1	461	-0.704728986743489	461	491	11	1240847510	171250	212	212	412	12
GC1	2	50	24873	11810	mou	N	N	1	1	494	-0.355267384142948	494	558	11	1240847441	812250	173	173	373	73
GC1	2	50	25198	20598	knalle	N	W	0	1	NA	NA	468	415	11	1240848002	874250	498	498	198	98
GC1	2	50	25199	9430	hoodaat	N	N	1	0	503	-0.2599596743428	503	468	171	1240848004	406250	499	499	199	99
GC1	2	50	24876	23694	tsjelk	N	N	1	1	656	1.36027139225971	656	544	11	1240847446	640250	176	176	376	76
GC1	2	50	25200	2306	bork	N	N	1	1	585	0.608399459391878	585	503	166	1240848006	15250	500	500	200	100
GC1	2	50	24838	3832	hussen	N	N	1	1	469	-0.620011022476691	469	465	11	1240847388	656250	138	138	338	38
GC1	2	50	24932	13132	lijdste	N	N	1	0	570	0.449553276391632	570	538	165	1240847540	796250	232	232	432	32
GC1	2	50	24920	2264	beelde	N	W	0	1	NA	NA	415	443	177	1240847522	328250	220	220	420	20
GC1	2	50	24841	11102	drif	N	N	1	1	432	-1.01183160721063	432	427	163	1240847393	78250	141	141	341	41
GC1	2	50	24963	13902	hampjes	N	N	1	1	NA	2.86401525799537	798	476	167	1240847589	937250	263	263	463	63
GC1	2	50	24856	2598	bose	N	W	0	1	NA	NA	440	470	11	1240847415	796250	156	156	356	56
GC1	2	50	24884	18264	kaampjes	N	N	1	1	642	1.21201495479281	642	480	11	1240847459	234250	184	184	384	84
GC1	2	50	24885	21054	speuntjes	N	N	1	1	479	-0.514113567143194	479	642	174	1240847460	749250	185	185	385	85
GC1	2	50	24846	22048	staklicht	N	N	1	1	445	-0.874164915277085	445	490	11	1240847400	687250	146	146	346	46
GC1	2	50	24968	23592	drammels	N	N	1	1	510	-0.185831455609352	510	642	11	1240847597	953250	268	268	468	68
GC1	2	50	24848	15648	ontdaat	N	N	1	0	467	-0.64119051354339	467	481	189	1240847403	718250	148	148	348	48
GC1	2	50	24862	3824	dorts	N	N	1	1	490	-0.397626366276347	490	454	175	1240847424	906250	162	162	362	62
GC1	2	50	25105	13314	luves	N	N	1	1	443	-0.895344406343784	443	456	10	1240847859	203250	405	405	105	5
GC1	2	50	24851	3380	clairtje	N	N	1	1	575	0.502502004058381	575	476	11	1240847408	281250	151	151	351	51
GC1	2	50	24986	9120	himf	N	N	1	1	711	1.94270739659394	711	434	169	1240847626	390250	286	286	486	86
GC1	2	50	25106	80	aanstaam	N	N	1	1	463	-0.68354949567679	463	443	174	1240847860	703250	406	406	106	6
GC1	2	50	24934	26806	diesje	N	N	1	1	508	-0.207010946676051	508	473	164	1240847543	843250	234	234	434	34
GC1	2	50	24935	24192	vijgt	N	N	1	1	NA	3.19229736952921	829	508	11	1240847545	718250	235	235	435	35
GC1	2	50	24990	21456	stesde	N	N	1	1	460	-0.715318732276839	460	556	11	1240847632	718250	290	290	490	90
GC1	2	50	24857	274	otscheid	N	N	1	0	556	0.301296838924736	556	440	11	1240847417	406250	157	157	357	57
GC1	2	50	25100	18066	meis	N	N	1	1	523	-0.0481647636758054	523	455	11	1240847818	171250	400	400	100	100
GC1	2	50	24859	5724	fopce	N	N	1	1	448	-0.842395678677035	448	460	11	1240847420	390250	159	159	359	59
GC1	2	50	24860	23252	zoven	N	N	1	1	467	-0.64119051354339	467	448	175	1240847421	906250	160	160	360	60
GC1	2	50	24982	8698	lankjes	N	N	1	1	476	-0.545882803743243	476	507	188	1240847620	78250	282	282	482	82
GC1	2	50	24996	16282	desseert	N	N	1	1	627	1.05316877179257	627	714	11	1240847642	203250	296	296	496	96
GC1	2	50	25023	20164	drokken	N	N	1	1	499	-0.302318656476199	499	464	10	1240847696	218250	323	323	23	23
GC1	2	50	24904	14184	kezens	N	N	1	0	659	1.39204062885976	659	497	175	1240847497	968250	204	204	404	4
GC1	2	50	24918	18194	meune	N	N	1	1	655	1.34968164672636	655	426	267	1240847519	406250	218	218	418	18
GC1	2	50	25040	20482	prokend	N	N	1	1	620	0.979040553059119	620	707	173	1240847722	999250	340	340	40	40
GC1	2	50	24988	10720	wooboards	N	N	1	1	491	-0.387036620742997	491	656	202	1240847629	609250	288	288	488	88
GC1	2	50	24908	18510	mog	N	N	1	1	550	0.237758365724637	550	450	11	1240847504	109250	208	208	408	8
GC1	2	50	25124	6366	naza	N	N	1	0	661	1.41322011992646	661	533	10	1240847888	812250	424	424	124	24
GC1	2	50	25071	11020	groontje	N	N	1	0	586	0.618989204925228	586	505	11	1240847772	406250	371	371	71	71
GC1	2	50	24951	4900	bringen	N	N	1	1	664	1.44498935652651	664	453	167	1240847571	359250	251	251	451	51
GC1	2	50	24952	25394	doeven	N	N	1	1	483	-0.471754585009795	483	664	10	1240847572	874250	252	252	452	52
GC1	2	50	25168	15834	oorgieg	N	N	1	1	470	-0.609421276943341	470	617	11	1240847956	578250	468	468	168	68
GC1	2	50	24995	10498	kijkgom	N	N	1	1	714	1.97447663319399	714	520	11	1240847640	546250	295	295	495	95
GC1	2	50	24888	14516	hist	N	N	1	1	737	2.21804078046104	737	612	10	1240847465	671250	188	188	388	88
GC1	2	50	24955	20038	sindsdoot	N	N	1	1	489	-0.408216111809696	489	454	181	1240847577	484250	255	255	455	55
GC1	2	50	24917	16090	pogje	N	N	1	1	426	-1.07537008041073	426	505	10	1240847517	718250	217	217	417	17
GC1	2	50	24891	24636	verheedt	N	N	1	1	460	-0.715318732276839	460	457	175	1240847470	265250	191	191	391	91
GC1	2	50	24972	6342	geerre	N	N	1	0	490	-0.397626366276347	490	671	171	1240847604	343250	272	272	472	72
GC1	2	50	24960	17598	peunboop	N	N	1	1	473	-0.577652040343292	473	436	11	1240847584	984250	260	260	460	60
GC1	2	50	24881	19856	feizen	N	N	1	0	510	-0.185831455609352	510	508	11	1240847454	484250	181	181	381	81
GC1	2	50	25055	15366	lordaal	N	N	1	1	510	-0.185831455609352	510	642	169	1240847746	562250	355	355	55	55
GC1	2	50	25178	25524	vakste	N	N	1	1	NA	2.70516907499513	783	476	199	1240847972	93250	478	478	178	78
GC1	2	50	25045	1852	hending	N	N	1	1	533	0.057732691657692	533	465	296	1240847730	593250	345	345	45	45
GC1	2	50	24925	1606	bedaft	N	N	1	1	469	-0.620011022476691	469	465	10	1240847530	140250	225	225	425	25
GC1	2	50	24939	21430	steves	N	N	1	1	503	-0.2599596743428	503	585	70	1240847552	281250	239	239	439	39
GC1	2	50	25008	352	eneer	N	N	1	1	448	-0.842395678677035	448	445	10	1240847673	312250	308	308	8	8
GC1	2	50	24901	22272	sproeken	N	N	1	1	490	-0.397626366276347	490	433	226	1240847493	265250	201	201	401	1
GC1	2	50	25183	13782	maap	N	N	1	1	471	-0.598831531409992	471	651	10	1240847979	874250	483	483	183	83
GC1	2	50	24903	22988	tuc	N	W	0	1	NA	NA	497	428	69	1240847496	281250	203	203	403	3
GC1	2	50	25065	13960	marrees	N	N	1	1	626	1.04257902625922	626	563	171	1240847762	374250	365	365	65	65
GC1	2	50	24945	14964	nachtblabs	N	N	1	1	742	2.27098950812779	742	467	171	1240847561	999250	245	245	445	45
GC1	2	50	25146	10444	kartoe	N	N	1	1	497	-0.323498147542899	497	428	161	1240847922	343250	446	446	146	46
