spelling	lexicality	rt	zscore	accuracy	rt.sd	zscore.sd	accuracy.sd	sub50.rt	sub50.zscore	sub50.accuracy	sub50.rt.sd	sub50.zscore.sd	sub50.accuracy.sd
aanbol	N	732.235294117647	0.50497828904128	0.923076923076923	123.931324781236	1.03802369453290	0.269952762399508	735.264705882353	0.517759474724104	0.923076923076923	124.277136253478	1.03466403295364	0.269952762399508
aand	N	597.794871794872	-0.389589206787068	1	127.109604483520	0.589253490306131	0	596.794871794872	-0.405914792175587	1	126.395407038301	0.576049564814299	0
aandge	N	609.871794871795	-0.446355798702801	1	153.759412118786	0.624733981962251	0	609.641025641026	-0.427102119987659	1	153.627280879730	0.627365690800412	0
aangiep	N	709.324324324324	0.256154363691293	1	206.080493180868	1.06990743284860	0	709.324324324324	0.256154363691293	1	206.080493180868	1.06990743284860	0
aankeen	N	613.692307692308	-0.447490986052282	1	171.817245909434	0.553119164149308	0	611.641025641026	-0.452328314568959	1	172.607782830489	0.553963944721341	0
aankeerd	N	711.676470588235	0.210674146936314	0.897435897435897	185.238539184714	0.80827349897619	0.307354740604728	715.571428571429	0.217460480581177	0.923076923076923	183.943131511487	0.797682968167768	0.269952762399508
aankrast	N	738.129032258065	0.707056441982154	0.923076923076923	221.988849860450	1.39647059042748	0.269952762399508	738.129032258065	0.707056441982154	0.923076923076923	221.988849860450	1.39647059042748	0.269952762399508
aankruig	N	667.621621621622	0.102062088993655	0.974358974358974	126.555291243558	1.23216411021497	0.160128153805087	662.675675675676	0.0858444863392394	0.974358974358974	125.208504781703	1.23483667012795	0.160128153805087
aannicht	N	663.666666666667	0.356938438823731	0.948717948717949	163.160708096854	1.24278029789902	0.223455865030959	655.484848484848	0.325299594993044	0.948717948717949	152.333540547568	1.23639963138586	0.223455865030959
aannorst	N	605.540540540541	-0.278090220427254	0.974358974358974	125.652208406687	0.769170648072885	0.160128153805087	610.621621621622	-0.257138832576606	0.974358974358974	133.071482743372	0.776735248499763	0.160128153805087
aanpijk	N	665.815789473684	-0.0704660687090928	0.974358974358974	154.903780991866	0.64409517204527	0.160128153805087	664.21052631579	-0.0833793795457906	0.974358974358974	156.602812769385	0.649313276223882	0.160128153805087
aanplok	N	651.28947368421	-0.0370429201395046	1	152.722307242410	0.975913337314655	0	662.236842105263	0.0251666386960169	1	174.620891943867	1.05436546290561	0
aanpunst	N	678.815789473684	0.00251174009628632	0.974358974358974	190.031555738480	0.714865874742615	0.160128153805087	689.815789473684	0.0459117542151528	0.974358974358974	196.846195312024	0.765222916751343	0.160128153805087
aanrof	N	650	-0.158674421892898	0.923076923076923	159.721901172900	0.666848278095589	0.269952762399508	647.805555555556	-0.143695093147609	0.923076923076923	158.295531828367	0.674179122660385	0.269952762399508
aanrus	N	676.205128205128	-0.0319276334612546	1	175.188797329771	0.80999076824414	0	674.307692307692	-0.0413536231707549	1	176.851134818637	0.814964245793705	0
aans	N	664.756756756757	-0.0794507037150884	0.974358974358974	156.115769970985	0.90338644700789	0.160128153805087	659.864864864865	-0.122740307578171	0.974358974358974	155.971892439732	0.863492384670776	0.160128153805087
aanschijk	N	719.694444444444	0.31233436279307	0.923076923076923	165.330114696013	0.789001429136827	0.269952762399508	719.694444444444	0.31233436279307	0.923076923076923	165.330114696013	0.789001429136827	0.269952762399508
aanschuw	N	821.533333333333	1.78472165851996	0.512820512820513	211.24321347228	1.90617553493664	0.506369683541833	821.533333333333	1.78472165851996	0.512820512820513	211.24321347228	1.90617553493664	0.506369683541833
aanstaam	N	759.366666666667	0.852067039368307	0.923076923076923	204.336011870464	1.24494303589519	0.269952762399508	746.6	0.800035772121603	0.923076923076923	210.605137966601	1.26933790786213	0.269952762399508
aanveeldt	N	650.216216216216	-0.00917072002512142	0.974358974358974	129.830045986439	0.780164189586782	0.160128153805087	650.216216216216	-0.00917072002512142	0.974358974358974	129.830045986439	0.780164189586782	0.160128153805087
aanweer	N	744.730769230769	0.367515196181923	0.666666666666667	184.827174991625	0.761960661990619	0.477566932940919	731.846153846154	0.329494369881608	0.666666666666667	171.029282243174	0.700816743111667	0.477566932940919
aanwid	N	675.666666666667	-0.0354640865619817	0.948717948717949	173.775717521177	0.903240833168345	0.223455865030959	680.361111111111	-0.0224061481893858	0.948717948717949	176.244659943869	0.910645567246188	0.223455865030959
aarbracht	N	721.677419354839	0.688557841272665	0.897435897435897	157.639966822456	1.40876460810679	0.307354740604728	721.677419354839	0.688557841272665	0.897435897435897	157.639966822456	1.40876460810679	0.307354740604728
aarbrang	N	654.410256410256	-0.179917417207485	1	172.406148069139	0.623340988946559	0	654.410256410256	-0.179917417207485	1	172.406148069139	0.623340988946559	0
aardgoo	N	602.692307692308	-0.406389154930767	1	135.968679413226	0.621371332499326	0	600.307692307692	-0.415705683089625	1	137.294181623594	0.626187433310897	0
aardkil	N	693.972222222222	0.275212869769729	0.974358974358974	175.022526894783	1.12018029685652	0.160128153805087	693.972222222222	0.275212869769729	0.974358974358974	175.022526894783	1.12018029685652	0.160128153805087
aardraan	N	650.184210526316	-0.112446480557135	0.974358974358974	194.885115882674	0.836106269781055	0.160128153805087	652.263157894737	-0.10871470191807	0.974358974358974	194.822397875815	0.833297396082389	0.160128153805087
aardsomst	N	730.621621621622	0.22546441680517	0.974358974358974	231.740438056526	1.02031104250912	0.160128153805087	724.305555555556	0.274315702557383	0.974358974358974	215.256500740654	1.02118689597599	0.160128153805087
aargrift	N	692.138888888889	0.179576798144012	0.974358974358974	183.092194228213	1.02426951466812	0.160128153805087	691.75	0.205742813225267	0.974358974358974	183.68285945385	1.01512602325755	0.160128153805087
aarhoop	N	622.435897435897	-0.332587389496048	1	132.966912162742	0.498547985936076	0	622.435897435897	-0.332587389496048	1	132.966912162742	0.498547985936076	0
aarjang	N	632.435897435897	-0.348407117626576	1	150.690130796838	0.660475375903554	0	634.973684210526	-0.244247557662188	1	151.287177578185	0.855920363238503	0
aarlang	N	665.157894736842	-0.0969441633864685	0.974358974358974	189.676470825027	0.822992272474013	0.160128153805087	665.157894736842	-0.0969441633864685	0.974358974358974	189.676470825027	0.822992272474013	0.160128153805087
aarnert	N	596.282051282051	-0.428720965037198	1	133.100664065319	0.795705644505744	0	592.564102564103	-0.449026738347301	1	131.512215736749	0.791297138327274	0
aarplag	N	632.702702702703	-0.189669363217128	1	166.848544905063	0.9974677624439	0	632.702702702703	-0.189669363217128	1	166.848544905063	0.9974677624439	0
aarriens	N	621.052631578947	-0.249008801209814	1	177.416740635580	0.811858364353977	0	621.052631578947	-0.249008801209814	1	177.416740635580	0.811858364353977	0
aarschaans	N	661.538461538462	-0.0302334092074344	1	162.549724562872	0.808100046072615	0	674.51282051282	0.00249075803854042	1	178.999981151847	0.861456586503716	0
aarschein	N	634.5	-0.215716436709794	1	205.337132145742	0.902606670177283	0	634.5	-0.215716436709794	1	205.337132145742	0.902606670177283	0
aarsien	N	611.684210526316	-0.365132855179501	0.974358974358974	139.182964409414	0.541957194811904	0.160128153805087	611.684210526316	-0.365132855179501	0.974358974358974	139.182964409414	0.541957194811904	0.160128153805087
aarst	N	729.371428571429	0.376145743860455	0.923076923076923	186.476790183955	0.944231931430761	0.269952762399508	725.942857142857	0.356154492447757	0.923076923076923	190.496247123315	0.964053559589201	0.269952762399508
aarstands	N	711.666666666667	0.293993664153449	0.948717948717949	184.764560609287	1.04539993690503	0.223455865030959	713.055555555556	0.296069553408221	0.948717948717949	183.948120705570	1.04366376692815	0.223455865030959
aartol	N	620.025641025641	-0.268465921643399	1	149.853347113188	0.784500873883843	0	618.74358974359	-0.29479240633329	1	148.613542973700	0.768092378459441	0
aarwel	N	703.461538461538	0.101590546142193	1	152.487246430272	0.631992171533994	0	703.461538461538	0.101590546142193	1	152.487246430272	0.631992171533994	0
aarwouw	N	633.717948717949	-0.243280668169505	1	136.559790012701	0.609332418032973	0	625.384615384615	-0.277069949735227	1	129.093930589241	0.588244120916474	0
aat	N	704.589743589744	0.11688670172661	1	213.229764628714	1.01323782632009	0	704.589743589744	0.11688670172661	1	213.229764628714	1.01323782632009	0
aatslas	N	584.351351351351	-0.245732759390417	1	112.740167399846	1.07669206213069	0	581.648648648649	-0.250091776834424	1	113.010868753658	1.07722562981804	0
ab	N	626.205882352941	-0.166441206789856	0.897435897435897	145.482224137889	0.912941199308787	0.307354740604728	632.176470588235	-0.150104648996983	0.897435897435897	163.152739478340	0.96401563351007	0.307354740604728
abant	N	607.641025641026	-0.389397929992705	1	140.198634872002	0.737028056376302	0	600.589743589744	-0.396122522639922	1	142.322228531396	0.736595561351484	0
abbes	N	600.846153846154	-0.405497067488201	1	117.529736094304	0.65881101064271	0	600.846153846154	-0.405497067488201	1	117.529736094304	0.65881101064271	0
abdent	N	654.710526315789	-0.134659338336951	0.974358974358974	187.009886701318	0.830039775496422	0.160128153805087	654.710526315789	-0.134659338336951	0.974358974358974	187.009886701318	0.830039775496422	0.160128153805087
abert	N	643.871794871795	-0.220595795448785	1	134.633260043169	0.653263031625644	0	640.51282051282	-0.203033972470598	1	136.038089053817	0.640226808378957	0
abras	N	652.545454545455	0.362299913054034	0.923076923076923	123.282473133119	1.80522753714788	0.269952762399508	649.39393939394	0.340016312262607	0.923076923076923	126.199727464528	1.81438711036499	0.269952762399508
abree	N	586.864864864865	-0.537330574049667	0.948717948717949	114.463279449535	0.510349867344114	0.223455865030959	586.864864864865	-0.537330574049667	0.948717948717949	114.463279449535	0.510349867344114	0.223455865030959
absald	N	628.388888888889	0.0232733288754634	1	155.126174963254	1.12854675377541	0	630.971428571429	0.137891470091866	1	156.603749807537	1.23927217838358	0
absept	N	688.090909090909	0.469429801948936	0.948717948717949	171.937191227706	1.31286649141173	0.223455865030959	675.625	0.437738014112344	0.923076923076923	158.815728074618	1.31705779471082	0.269952762399508
abstrelt	N	609.564102564103	-0.376710288267678	1	153.709020190714	0.680888056609422	0	609.564102564103	-0.376710288267678	1	153.709020190714	0.680888056609422	0
abte	N	734.346153846154	0.571172731921211	0.743589743589744	239.630873187524	1.27106734315671	0.442359030054757	734.346153846154	0.571172731921211	0.743589743589744	239.630873187524	1.27106734315671	0.442359030054757
achterds	N	752.473684210526	0.545959370380803	1	178.375058376794	0.938456598573143	0	755.947368421053	0.568795928477995	1	177.910233570483	0.950625216969955	0
achtjaan	N	744	0.393814971754108	0.974358974358974	159.71554575418	0.817124631640793	0.160128153805087	744	0.393814971754108	0.974358974358974	159.71554575418	0.817124631640793	0.160128153805087
achts	N	836.826086956522	0.915984633382097	0.615384615384615	169.175178754802	0.917618987456189	0.492864058090144	844.782608695652	0.954622081083364	0.615384615384615	181.495543777436	0.950081511956284	0.492864058090144
acool	N	664.282051282051	-0.0963579385041197	1	185.796287527064	0.743432029016872	0	664.179487179487	-0.0870997662570494	1	185.829275325905	0.738999729997395	0
acteept	N	702.382352941176	0.664791813795225	0.974358974358974	145.206230500327	1.64258754131257	0.160128153805087	712.794117647059	0.71115945087995	0.974358974358974	154.609925474591	1.64488674438938	0.160128153805087
aden	N	672.871794871795	0.0183771841717928	1	154.419316266351	0.85696919099243	0	683.315789473684	0.101267419820321	0.974358974358974	150.377022623617	0.833962848642405	0.160128153805087
adgent	N	630.358974358974	-0.366345464749890	1	139.625342138673	0.547382842175255	0	628.358974358974	-0.366067578488280	1	139.571805171820	0.547256827706967	0
adhees	N	575.282051282051	-0.649168596456234	1	126.487142828608	0.502946108540089	0	580.589743589744	-0.62657142164628	1	128.957299735981	0.510437654328078	0
adim	N	547.871794871795	-0.743884524808052	1	112.155244729695	0.522092463049517	0	551.820512820513	-0.727927130256628	1	114.347547736776	0.519711341084007	0
adit	N	579.641025641026	-0.532222045978175	1	105.815501595313	0.577141937254929	0	577.897435897436	-0.528251930330682	1	105.421907957800	0.57686313801069	0
adooi	N	594.794871794872	-0.465311868063491	1	129.936458051250	0.670671865168253	0	594.282051282051	-0.464096824117147	1	130.153138287971	0.670934182397568	0
adrak	N	601.282051282051	-0.517216406097331	1	172.574766210253	0.633503991223369	0	605.461538461538	-0.476578403722347	1	171.054907490309	0.655179090440025	0
adries	N	693.783783783784	0.149668339645413	0.974358974358974	189.618496392557	0.846655125230621	0.160128153805087	693.783783783784	0.149668339645413	0.974358974358974	189.618496392557	0.846655125230621	0.160128153805087
aduus	N	600.361111111111	-0.179591636355798	0.948717948717949	144.998946356325	1.32369501322909	0.223455865030959	599.513513513514	-0.194936485145846	0.974358974358974	143.063820572347	1.30910665324563	0.160128153805087
adwel	N	583.078947368421	-0.427939697110402	1	135.202027327465	0.831345441629455	0	577.447368421053	-0.475443992310776	1	132.141344752078	0.751965118058654	0
adzie	N	575.538461538462	-0.587569339820794	1	102.495660024640	0.38465309218441	0	567.153846153846	-0.617763504914836	1	89.5313936300789	0.364546920380217	0
aeik	N	562.307692307692	-0.700497640563736	1	154.421356895952	0.545979846855183	0	566.923076923077	-0.643966829156968	1	156.337419269884	0.57615203460601	0
afbinst	N	627.594594594595	-0.118073711588578	1	158.19791743598	0.998833479662535	0	625.891891891892	-0.123650245170745	1	158.929016961763	1.00041098359968	0
afbrenk	N	696.621621621622	0.190383314701424	0.948717948717949	191.055889343545	0.776550491916141	0.223455865030959	696.621621621622	0.190383314701424	0.948717948717949	191.055889343545	0.776550491916141	0.223455865030959
afdrijk	N	661.081081081081	-0.0271208606752345	0.974358974358974	139.658189555464	0.70754739135127	0.160128153805087	663.432432432432	-0.00166574236933329	0.974358974358974	138.620292834727	0.707646238374755	0.160128153805087
afdrook	N	686.8125	0.303031036628104	0.897435897435897	154.880690293550	1.17491368536322	0.307354740604728	669.84375	0.25087085015673	0.897435897435897	158.196103164558	1.19453065596296	0.307354740604728
afes	N	576.648648648649	-0.460830650338037	0.974358974358974	146.983222061457	0.972192613202292	0.160128153805087	575.054054054054	-0.469440686556698	0.974358974358974	147.490290819043	0.9777210371688	0.160128153805087
afgas	N	772.741935483871	0.812658355501218	0.871794871794872	178.813863694800	1.13867268275686	0.338688428429370	772.741935483871	0.812658355501218	0.871794871794872	178.813863694800	1.13867268275686	0.338688428429370
afhoen	N	628.552631578947	-0.141567564461846	1	160.002482644324	0.91138511672696	0	628.552631578947	-0.141567564461846	1	160.002482644324	0.91138511672696	0
afhoer	N	685.882352941176	0.159313144458959	0.923076923076923	179.248391177579	1.08443980473465	0.269952762399508	685.882352941176	0.159313144458959	0.923076923076923	179.248391177579	1.08443980473465	0.269952762399508
afmoer	N	654.305555555556	-0.083144397908262	0.948717948717949	109.360692715030	0.804536555475726	0.223455865030959	654.305555555556	-0.083144397908262	0.948717948717949	109.360692715030	0.804536555475726	0.223455865030959
afmorst	N	648.333333333333	-0.0388949338824159	0.897435897435897	196.108972682707	0.954411846363239	0.307354740604728	648.333333333333	-0.0388949338824159	0.897435897435897	196.108972682707	0.954411846363239	0.307354740604728
afschef	N	706.428571428571	0.178392404281318	0.897435897435897	178.532133491637	0.72315467281807	0.307354740604728	713.6	0.225229073066491	0.897435897435897	180.239415941196	0.772480816404394	0.307354740604728
aftacht	N	677.837837837838	-0.0311651807147114	0.948717948717949	156.946118410377	0.605012902102132	0.223455865030959	677.837837837838	-0.0311651807147114	0.948717948717949	156.946118410377	0.605012902102132	0.223455865030959
aftad	N	645.777777777778	-0.104401649281707	0.948717948717949	170.429895283513	0.898519484188436	0.223455865030959	653.75	-0.0943902073442234	0.948717948717949	172.853757345831	0.90292217176897	0.223455865030959
aftijn	N	620.820512820513	-0.348894213848901	1	128.796018203178	0.56397255596246	0	620.820512820513	-0.348894213848901	1	128.796018203178	0.56397255596246	0
afuun	N	558.21052631579	-0.509777222768748	1	101.161139289839	0.770634245955216	0	563.078947368421	-0.490080783790879	1	100.708136384292	0.761325691896822	0
afwers	N	673.076923076923	-0.0651267758294021	1	148.608171592169	0.61361244268964	0	665.846153846154	-0.125667945776044	1	139.938997698723	0.535925557219996	0
ag	N	588.871794871795	-0.574150434479259	1	175.747453299985	0.611580935880505	0	588.871794871795	-0.574150434479259	1	175.747453299985	0.611580935880505	0
aghu	N	536.410256410256	-0.797259297407192	1	82.28311777628	0.532287868686415	0	544.897435897436	-0.753574807268422	1	95.0040982140396	0.549314275997547	0
aghu's	N	560.435897435897	-0.716573992141393	1	164.400633061881	0.585917474559407	0	560.435897435897	-0.716573992141393	1	164.400633061881	0.585917474559407	0
agi	N	561.868421052632	-0.632965041434174	0.974358974358974	113.109650471885	0.726402057843562	0.160128153805087	561.078947368421	-0.634048846229708	0.974358974358974	112.718108470824	0.727049772015378	0.160128153805087
ahs	N	550	-0.605031271206217	1	120.533274535583	1.39376511281747	0	549.5	-0.579699777819798	1	122.201152292528	1.41240205808240	0
aillan	N	585.589743589744	-0.514557182170833	1	130.015731426445	0.683773177408242	0	585.589743589744	-0.514557182170833	1	130.015731426445	0.683773177408242	0
ain	N	569.923076923077	-0.620930923665494	1	90.0825307602875	0.454922460473876	0	569.923076923077	-0.620930923665494	1	90.0825307602875	0.454922460473876	0
ak	N	639.783783783784	-0.268159385912695	0.948717948717949	145.869830696781	0.758232453581199	0.223455865030959	639.783783783784	-0.268159385912695	0.948717948717949	145.869830696781	0.758232453581199	0.223455865030959
ake	N	612.605263157895	-0.328985428849756	0.974358974358974	142.933085737969	0.778479696991377	0.160128153805087	612.605263157895	-0.328985428849756	0.974358974358974	142.933085737969	0.778479696991377	0.160128153805087
akhums	N	583.435897435897	-0.636750404000448	1	109.104198113015	0.582479042764087	0	582.435897435897	-0.640984429115225	1	110.249906282761	0.584611926200473	0
akind	N	563.894736842105	-0.578120770682328	1	90.3120085618154	0.699624740981474	0	563.894736842105	-0.578120770682328	1	90.3120085618154	0.699624740981474	0
akkeeld	N	594.947368421053	-0.374820546566057	1	95.3658523985312	0.901556472990266	0	594.947368421053	-0.374820546566057	1	95.3658523985312	0.901556472990266	0
akkent	N	620.947368421053	-0.319548834615645	0.974358974358974	113.413366715059	0.493639574546148	0.160128153805087	620.236842105263	-0.301878188544721	0.974358974358974	111.795284484639	0.472627596151721	0.160128153805087
akloop	N	609.025641025641	-0.420599235427342	1	143.581901655922	0.58964454366536	0	609.025641025641	-0.420599235427342	1	143.581901655922	0.58964454366536	0
akse	N	638.435897435897	-0.215086232922452	1	168.633017131689	0.747954251169472	0	640.282051282051	-0.209295141454412	1	169.838150310655	0.751844484999816	0
akter	N	697.323529411765	0.280367564361963	0.923076923076923	138.773790335695	0.897795743756207	0.269952762399508	697.323529411765	0.280367564361963	0.923076923076923	138.773790335695	0.897795743756207	0.269952762399508
akwal	N	576.236842105263	-0.618623492092539	0.974358974358974	111.392763657087	0.489541287110437	0.160128153805087	577.394736842105	-0.604784463163221	0.974358974358974	111.405405146585	0.502978591268601	0.160128153805087
alars	N	634.648648648649	-0.277707179205734	0.948717948717949	126.177612078331	0.730730693200255	0.223455865030959	626.135135135135	-0.308169460592145	0.948717948717949	118.738780092680	0.708900099134016	0.223455865030959
albecht	N	648.263157894737	-0.210314140604643	0.974358974358974	169.994544302048	0.761514437955448	0.160128153805087	645.736842105263	-0.201586130620191	0.974358974358974	174.332655639127	0.765032371344461	0.160128153805087
alde	N	572.205128205128	-0.552079199919138	1	91.5211161964907	0.407680783763096	0	571.179487179487	-0.554835281011063	1	92.296396632312	0.408700832691948	0
aldenkt	N	659.871794871795	-0.176110529086986	1	204.815858181155	0.780126516468015	0	660.307692307692	-0.162112163208814	1	204.394761732002	0.766578463272632	0
alders	N	661.027027027027	0.137115483107124	1	185.356935920115	1.47797615974343	0	661.027027027027	0.137115483107124	1	185.356935920115	1.47797615974343	0
aldes	N	594.657894736842	-0.456156995944396	0.974358974358974	115.273183472482	0.424703588303081	0.160128153805087	594.657894736842	-0.456156995944396	0.974358974358974	115.273183472482	0.424703588303081	0.160128153805087
aleem	N	550.945945945946	-0.559583791188807	0.974358974358974	123.922454683462	0.750298319362834	0.160128153805087	550.945945945946	-0.559583791188807	0.974358974358974	123.922454683462	0.750298319362834	0.160128153805087
alerf	N	633.868421052632	-0.115664195374742	1	167.560424123880	0.977777670556808	0	633.868421052632	-0.115664195374742	1	167.560424123880	0.977777670556808	0
alfaar	N	668.394736842105	-0.112454328308656	0.974358974358974	159.383362330473	0.579004540037802	0.160128153805087	668.394736842105	-0.112454328308656	0.974358974358974	159.383362330473	0.579004540037802	0.160128153805087
alfjaar	N	730.948717948718	0.339155138947929	1	127.242195235359	0.58804140057935	0	726.564102564103	0.33814147473882	1	128.947928060699	0.58788966726832	0
algang	N	641.323529411765	-0.0277373518278478	0.897435897435897	143.988787566052	0.836069369787065	0.307354740604728	645.941176470588	0.00819234895540936	0.897435897435897	144.742392101627	0.842399527437862	0.307354740604728
algel	N	600.368421052632	-0.335106182024834	1	119.254082836250	0.754331879655208	0	609.972972972973	-0.297699049584712	0.974358974358974	129.058015913276	0.7761549571013	0.160128153805087
algoei	N	591.837837837838	-0.38447964537798	0.974358974358974	133.170424125862	0.749705273021784	0.160128153805087	591.837837837838	-0.38447964537798	0.974358974358974	133.170424125862	0.749705273021784	0.160128153805087
alhom	N	611.184210526316	-0.359308989985784	1	169.927147388609	0.863820534936028	0	611.184210526316	-0.359308989985784	1	169.927147388609	0.863820534936028	0
almeid	N	614.394736842105	-0.287933831152873	1	123.39533029705	0.810903113001718	0	614.394736842105	-0.287933831152873	1	123.39533029705	0.810903113001718	0
almes	N	624.589743589744	-0.343424885780747	1	185.455870470680	0.77156668251835	0	624.48717948718	-0.345100955027408	1	186.922988898309	0.775535495820928	0
alteems	N	640.552631578947	-0.2538524290031	0.974358974358974	192.809624264723	0.781308286041693	0.160128153805087	646.947368421053	-0.239777489404505	0.974358974358974	189.779808023478	0.773738877151407	0.160128153805087
altisch	N	726.171428571429	0.335977786670707	0.923076923076923	145.540268475426	0.87673200534598	0.269952762399508	733.444444444444	0.267042974590855	0.923076923076923	149.936833260723	0.72608997188534	0.269952762399508
alvang	N	702.236842105263	0.161058863736321	0.974358974358974	132.982102882514	0.703438451269877	0.160128153805087	702.236842105263	0.161058863736321	0.974358974358974	132.982102882514	0.703438451269877	0.160128153805087
alve	N	600.179487179487	-0.491480653517441	1	150.484283458942	0.567084433086366	0	600.179487179487	-0.491480653517441	1	150.484283458942	0.567084433086366	0
alvier	N	693.828571428571	0.286204537035466	0.974358974358974	224.268154319816	1.27510166706658	0.160128153805087	707.257142857143	0.364698782033102	0.974358974358974	218.765163219959	1.23252602138904	0.160128153805087
ambtaan	N	756.384615384615	0.42833046665555	1	188.173578237113	0.774712775640158	0	756.384615384615	0.42833046665555	1	188.173578237113	0.774712775640158	0
ame	N	695.444444444444	0.149041299097830	0.948717948717949	180.449825942115	1.06008600545317	0.223455865030959	693.5	0.160668585928030	0.948717948717949	181.151948848000	1.05698090931331	0.223455865030959
amfer	N	615.529411764706	-0.118846467011353	0.923076923076923	142.230337149653	1.10775973755850	0.269952762399508	615.529411764706	-0.118846467011353	0.923076923076923	142.230337149653	1.10775973755850	0.269952762399508
amliep	N	616.222222222222	-0.274678066527428	0.948717948717949	140.743761315400	0.967063661795362	0.223455865030959	613.416666666667	-0.287503744560340	0.948717948717949	142.886843341156	0.973117112511226	0.223455865030959
amme	N	618.564102564103	-0.312253268733259	1	160.579672776606	0.665162120048238	0	618.564102564103	-0.312253268733259	1	160.579672776606	0.665162120048238	0
ammer	N	621.114285714286	-0.109452486338270	0.923076923076923	135.517910999545	0.959760217607378	0.269952762399508	623.485714285714	-0.0850057493123142	0.923076923076923	138.831546556709	0.963927559632819	0.269952762399508
amnaan	N	661.333333333333	-0.220146170738582	1	186.541844231054	0.842177347894398	0	656.717948717949	-0.220855884145916	1	189.884168115577	0.85057649287259	0
amoen	N	562.973684210526	-0.523322836004804	1	92.5338467928139	0.827605880800293	0	559.28947368421	-0.529150164644508	1	88.791559099292	0.826702050550322	0
ampkrag	N	583.589743589744	-0.463619448161098	1	114.310453992790	0.569764420035876	0	583.589743589744	-0.463619448161098	1	114.310453992790	0.569764420035876	0
ampkrig	N	667.189189189189	-0.029458646415325	1	182.458646431617	0.976212465972549	0	664.108108108108	-0.0336666947714277	1	185.259995049567	0.979989952393483	0
amplaas	N	632.153846153846	-0.309454342479003	1	195.691827877343	0.75524927502055	0	631.564102564103	-0.315300946768891	1	195.881649938748	0.751554915554877	0
ampland	N	587.736842105263	-0.53505641289969	0.974358974358974	100.248524747662	0.483662911247074	0.160128153805087	592.578947368421	-0.51012600146716	0.974358974358974	112.027899898279	0.50534885511553	0.160128153805087
amret	N	554.25641025641	-0.692542380950226	1	79.5529343627373	0.414475370441425	0	556.307692307692	-0.691639339937514	1	79.7569181444646	0.413485382256267	0
ams	N	600.846153846154	-0.394382028690376	1	121.435826340616	0.539537100809788	0	600.846153846154	-0.394382028690376	1	121.435826340616	0.539537100809788	0
amschaak	N	646.324324324324	-0.0444053257003955	1	194.204224415384	0.973032842966548	0	644.351351351351	-0.0427123907512266	1	193.753023806686	0.972471348917025	0
amslaan	N	704.916666666667	0.427182771503586	0.974358974358974	217.529423297171	1.26488217165483	0.160128153805087	704.916666666667	0.427182771503586	0.974358974358974	217.529423297171	1.26488217165483	0.160128153805087
amstuk	N	718.25641025641	0.228983379925445	1	228.081439512146	0.94129184397522	0	713.394736842105	0.195656019642558	0.974358974358974	218.459909052994	0.91856589872085	0.160128153805087
amtrand	N	624.102564102564	-0.253009019555685	1	168.402993296280	0.65668495690416	0	624.102564102564	-0.253009019555685	1	168.402993296280	0.65668495690416	0
amvocht	N	610.615384615385	-0.34055652650494	1	113.887205368113	0.576580865519424	0	621.897435897436	-0.304010064447927	1	135.071675879258	0.618771921448777	0
anam	N	584.538461538462	-0.536195139658989	1	133.817598982984	0.602964146730146	0	592.205128205128	-0.50504469652364	1	134.528842434229	0.582938159925903	0
anda	N	591.947368421053	-0.45299983313771	1	128.118810435791	0.91414146382573	0	593.28947368421	-0.438557529907779	1	127.427119158415	0.914873586002897	0
andang	N	596.736842105263	-0.394147585517892	1	201.363820821180	0.855456733419967	0	590.868421052632	-0.421085131634551	1	202.528098958416	0.864138248953096	0
andicht	N	585.736842105263	-0.362943632179606	1	102.285684769068	0.806570475447196	0	585.736842105263	-0.362943632179606	1	102.285684769068	0.806570475447196	0
andooi	N	590.794871794872	-0.448333503677414	1	100.866294899206	0.669919998924637	0	587	-0.475131584654377	1	98.5577575787283	0.665094268753186	0
andos	N	562.897435897436	-0.66652959795288	1	120.211610541752	0.610580014906198	0	562.897435897436	-0.66652959795288	1	120.211610541752	0.610580014906198	0
anen	N	626.578947368421	-0.310503348509147	0.974358974358974	150.737221067254	0.799352224707912	0.160128153805087	628.71052631579	-0.266477348347780	0.974358974358974	153.473108463135	0.817920377524102	0.160128153805087
anghoord	N	633.205128205128	-0.205357284496249	1	138.124882374264	0.694615136894365	0	633.205128205128	-0.205357284496249	1	138.124882374264	0.694615136894365	0
anghoordt	N	638.794871794872	-0.223560355596691	1	172.011807961758	0.61313604173206	0	638.794871794872	-0.223560355596691	1	172.011807961758	0.61313604173206	0
angrans	N	613.72972972973	-0.210831104832629	1	150.056405811031	0.98787189309251	0	613.72972972973	-0.210831104832629	1	150.056405811031	0.98787189309251	0
angstzwaam	N	825.433333333333	1.11341048417030	0.923076923076923	225.341378316565	1.10382586058542	0.269952762399508	807.535714285714	1.14147613918770	0.897435897435897	222.590719273914	1.14453597128936	0.307354740604728
angszee	N	632.702702702703	-0.0520661987631221	1	156.028107308492	1.08037594255785	0	632.891891891892	-0.045333108606011	1	155.856911546703	1.07570428539376	0
angt	N	784.5	0.599716511296107	0.358974358974359	164.978203688571	0.80031080853501	0.485970514980589	784.5	0.599716511296107	0.358974358974359	164.978203688571	0.80031080853501	0.485970514980589
annast	N	584.461538461538	-0.495183748976728	1	165.307663106649	0.580185653061216	0	580.384615384615	-0.527547296289733	1	166.718106771598	0.587600123960992	0
