"SubID","Exposure","List","Trial","DMDX","Item","OrthographicStatus","VisualOverlap","Acc","RT"
"804",33,"4",46,"41226","26","Word","High",1,1459.87
"804",33,"4",52,"41210","10","Word","High",1,830.09
"804",33,"4",82,"41230","30","Word","High",1,546.36
"804",33,"4",83,"41214","14","Word","High",1,586.22
"804",33,"4",84,"42246","46","Pseudo-Word","High",0,-1243.76
"804",33,"4",85,"43224","24","Consonant String","High",0,-1352.69
"804",33,"4",86,"41246","46","Word","High",1,482.54
"804",33,"4",87,"41143","43","Word","Low",0,-1236.13
"804",33,"4",88,"43204","04","Consonant String","High",1,1274.7
"804",33,"4",89,"43129","29","Consonant String","Low",1,971.25
"804",33,"4",91,"43125","25","Consonant String","Low",0,-907.52
"804",33,"4",92,"43127","27","Consonant String","Low",1,930.68
"804",33,"4",93,"43216","16","Consonant String","High",1,1532.29
"804",33,"4",94,"43143","43","Consonant String","Low",0,-1183.9
"804",33,"4",95,"41206","06","Word","High",1,1006.43
"804",33,"4",96,"43135","35","Consonant String","Low",1,1074.32
"804",33,"4",97,"43210","10","Consonant String","High",0,-1148.56
"804",33,"4",98,"42206","06","Pseudo-Word","High",1,766.45
"804",33,"4",99,"42129","29","Pseudo-Word","Low",1,1439.7
"804",33,"4",100,"42226","26","Pseudo-Word","High",0,-1528.3
"804",33,"4",102,"42141","41","Pseudo-Word","Low",0,-1825.96
"804",33,"4",59,"41222","22","Word","High",1,984.47
"804",33,"4",60,"42244","44","Pseudo-Word","High",0,-822.03
"804",33,"4",61,"42210","10","Pseudo-Word","High",1,1382.29
"804",33,"4",62,"42228","28","Pseudo-Word","High",0,-1126.86
"804",33,"4",63,"43214","14","Consonant String","High",1,1434.43
"804",33,"4",64,"43121","21","Consonant String","Low",0,-1260.06
"804",33,"4",65,"42204","04","Pseudo-Word","High",1,938.25
"804",33,"4",66,"43202","02","Consonant String","High",0,-1230.83
"804",33,"4",67,"42135","35","Pseudo-Word","Low",0,-1054.41
"804",33,"4",69,"41244","44","Word","High",1,653.29
"804",33,"4",70,"42125","25","Pseudo-Word","Low",1,1101.16
"804",33,"4",71,"42147","47","Pseudo-Word","Low",1,501.03
"804",33,"4",72,"42240","40","Pseudo-Word","High",0,-900.9
"804",33,"4",73,"42220","20","Pseudo-Word","High",0,-993.83
"804",33,"4",74,"43115","15","Consonant String","Low",0,-1092.7
"804",33,"4",75,"41105","05","Word","Low",1,535.6
"804",33,"4",76,"41117","17","Word","Low",1,1407.12
"804",33,"4",77,"41224","24","Word","High",1,876.07
"804",33,"4",78,"43103","03","Consonant String","Low",0,-1439.63
"804",33,"4",80,"43206","06","Consonant String","High",1,1678.25
"804",33,"4",81,"43212","12","Consonant String","High",0,-979.81
"804",33,"4",126,"43232","32","Consonant String","High",1,1168.45
"804",33,"4",127,"42208","08","Pseudo-Word","High",0,-1227.71
"804",33,"4",128,"43230","30","Consonant String","High",0,-823.31
"804",33,"4",129,"43145","45","Consonant String","Low",1,725.49
"804",33,"4",130,"42236","36","Pseudo-Word","High",0,-613.01
"804",33,"4",131,"41216","16","Word","High",0,-805.21
"804",33,"4",132,"41127","27","Word","Low",1,772.08
"804",33,"4",133,"41202","02","Word","High",1,1418.35
"804",33,"4",135,"42131","31","Pseudo-Word","Low",1,730.54
"804",33,"4",136,"42103","03","Pseudo-Word","Low",1,939.13
"804",33,"4",137,"41133","33","Word","Low",1,643.67
"804",33,"4",138,"43226","26","Consonant String","High",1,1103.54
"804",33,"4",139,"41204","04","Word","High",1,563.39
"804",33,"4",140,"41218","18","Word","High",1,665.57
"804",33,"4",141,"43220","20","Consonant String","High",0,-1023.79
"804",33,"4",142,"42216","16","Pseudo-Word","High",0,-1240.37
"804",33,"4",143,"41234","34","Word","High",0,-455.28
"804",33,"4",144,"43113","13","Consonant String","Low",0,-956.15
"804",33,"4",3,"42212","12","Pseudo-Word","High",0,-644.99
"804",33,"4",103,"43218","18","Consonant String","High",0,-1075.55
"804",33,"4",104,"42234","34","Pseudo-Word","High",0,-1010.08
"804",33,"4",105,"41115","15","Word","Low",0,-640.32
"804",33,"4",106,"41147","47","Word","Low",1,547.8
"804",33,"4",107,"43123","23","Consonant String","Low",0,-1222.74
"804",33,"4",108,"43139","39","Consonant String","Low",0,-917.95
"804",33,"4",109,"42123","23","Pseudo-Word","Low",0,-1148.15
"804",33,"4",110,"41113","13","Word","Low",1,601.03
"804",33,"4",111,"42119","19","Pseudo-Word","Low",0,-945.94
"804",33,"4",113,"43236","36","Consonant String","High",0,-1008.8
"804",33,"4",114,"42143","43","Pseudo-Word","Low",0,-1089.05
"804",33,"4",115,"43240","40","Consonant String","High",0,-1158.6
"804",33,"4",116,"43141","41","Consonant String","Low",1,666.18
"804",33,"4",117,"43119","19","Consonant String","Low",1,942.42
"804",33,"4",118,"42137","37","Pseudo-Word","Low",1,1005.29
"804",33,"4",119,"42230","30","Pseudo-Word","High",0,-1036.19
"804",33,"4",120,"41220","20","Word","High",1,548.74
"804",33,"4",121,"43244","44","Consonant String","High",1,1086.64
"804",33,"4",122,"41129","29","Word","Low",1,565.15
"804",33,"4",124,"41236","36","Word","High",1,635.38
"804",33,"4",125,"43117","17","Consonant String","Low",1,1227.89
"804",33,"4",1,"41139","39","Word","Low",1,717.96
"804",33,"4",57,"42133","33","Pseudo-Word","Low",1,1032.17
"804",33,"4",28,"43246","46","Consonant String","High",0,-1029.74
"804",33,"4",29,"41123","23","Word","Low",1,507.29
"804",33,"4",30,"42113","13","Pseudo-Word","Low",0,-838.47
"804",33,"4",31,"42224","24","Pseudo-Word","High",1,659.98
"804",33,"4",32,"42109","09","Pseudo-Word","Low",1,1230.21
"804",33,"4",33,"41242","42","Word","High",1,1200.78
"804",33,"4",34,"43222","22","Consonant String","High",1,975.7
"804",33,"4",36,"43208","08","Consonant String","High",0,-624.27
"804",33,"4",37,"42145","45","Pseudo-Word","Low",1,634.74
"804",33,"4",38,"41248","48","Word","High",1,575.28
"804",33,"4",39,"43109","09","Consonant String","Low",1,812.82
"804",33,"4",40,"43101","01","Consonant String","Low",1,849.01
"804",33,"4",41,"41228","28","Word","High",1,540.87
"804",33,"4",42,"42214","14","Pseudo-Word","High",1,793.45
"804",33,"4",43,"41240","40","Word","High",1,429.3
"804",33,"4",44,"41238","38","Word","High",1,508.78
"804",33,"4",45,"43131","31","Consonant String","Low",0,-1504.04
"804",33,"4",47,"41125","25","Word","Low",1,440.93
"804",33,"4",48,"42248","48","Pseudo-Word","High",0,-641.42
"804",33,"4",49,"41103","03","Word","Low",0,-427.28
"804",33,"4",50,"42105","05","Pseudo-Word","Low",1,1112.8
"804",33,"4",51,"41111","11","Word","Low",1,628.04
"804",33,"4",7,"43111","11","Consonant String","Low",0,-1097.22
"804",33,"4",8,"42218","18","Pseudo-Word","High",1,1335.11
"804",33,"4",9,"41137","37","Word","Low",0,-1422.75
"804",33,"4",10,"41145","45","Word","Low",1,577.95
"804",33,"4",11,"41109","09","Word","Low",1,764.49
"804",33,"4",12,"43105","05","Consonant String","Low",1,995.67
"804",33,"4",14,"42117","17","Pseudo-Word","Low",0,-1072.61
"804",33,"4",15,"43242","42","Consonant String","High",1,1108.86
"804",33,"4",16,"43133","33","Consonant String","Low",1,760.03
"804",33,"4",17,"41121","21","Word","Low",0,-805.24
"804",33,"4",18,"43234","34","Consonant String","High",1,1195.13
"804",33,"4",19,"41107","07","Word","Low",1,633.03
"804",33,"4",20,"41212","12","Word","High",1,567.56
"804",33,"4",21,"43137","37","Consonant String","Low",1,1046.76
"804",33,"4",22,"41119","19","Word","Low",1,590.65
"804",33,"4",23,"41101","01","Word","Low",1,1005.19
"804",33,"4",25,"43248","48","Consonant String","High",1,1014.06
"804",33,"4",26,"42107","07","Pseudo-Word","Low",1,689.27
"804",33,"4",27,"42238","38","Pseudo-Word","High",1,1051.86
"804",33,"4",4,"42222","22","Pseudo-Word","High",1,716.85
"804",33,"4",5,"43147","47","Consonant String","Low",1,1085.06
"804",33,"4",6,"42127","27","Pseudo-Word","Low",0,-1080.62
"805",67,"1",49,"13138","38","Consonant String","Low",0,-711.96
"805",67,"1",62,"12227","27","Pseudo-Word","High",0,-781.04
"805",67,"1",50,"13201","01","Consonant String","High",1,1386.84
"805",67,"1",51,"12124","24","Pseudo-Word","Low",0,-658.07
"805",67,"1",61,"11140","40","Word","Low",1,1578.79
"805",67,"1",66,"11118","18","Word","Low",0,-850.65
"805",67,"1",67,"11245","45","Word","High",0,-736.19
"805",67,"1",69,"13239","39","Consonant String","High",1,762.37
"805",67,"1",70,"13235","35","Consonant String","High",0,-556.25
"805",67,"1",71,"13241","41","Consonant String","High",1,597.78
"805",67,"1",72,"11215","15","Word","High",1,554.27
"805",67,"1",73,"12128","28","Pseudo-Word","Low",1,643.83
"805",67,"1",74,"13221","21","Consonant String","High",1,538.37
"805",67,"1",75,"13112","12","Consonant String","Low",0,-479.52
"805",67,"1",76,"11136","36","Word","Low",0,-421.7
"805",67,"1",63,"12144","44","Pseudo-Word","Low",1,1095.27
"805",67,"1",64,"13136","36","Consonant String","Low",1,1511.87
"805",67,"1",65,"12104","04","Pseudo-Word","Low",1,607.78
"805",67,"1",28,"12201","01","Pseudo-Word","High",1,1224.51
"805",67,"1",29,"11108","08","Word","Low",1,669.72
"805",67,"1",30,"13116","16","Consonant String","Low",1,820.61
"805",67,"1",31,"12211","11","Pseudo-Word","High",1,1914.52
"805",67,"1",32,"13219","19","Consonant String","High",0,-968.47
"805",67,"1",33,"13229","29","Consonant String","High",0,-1201.38
"805",67,"1",34,"11104","04","Word","Low",1,732.92
"805",67,"1",36,"11225","25","Word","High",0,-1040.16
"805",67,"1",37,"13120","20","Consonant String","Low",0,-1416.39
"805",67,"1",38,"13207","07","Consonant String","High",0,-1501.33
"805",67,"1",39,"12132","32","Pseudo-Word","Low",1,1441.94
"805",67,"1",40,"12203","03","Pseudo-Word","High",1,603.47
"805",67,"1",41,"12140","40","Pseudo-Word","Low",0,-1251.06
"805",67,"1",42,"11148","48","Word","Low",1,961.64
"805",67,"1",43,"13203","03","Consonant String","High",1,738.51
"805",67,"1",44,"11211","11","Word","High",1,754.73
"805",67,"1",45,"13108","08","Consonant String","Low",1,736.24
"805",67,"1",47,"11243","43","Word","High",0,-1063.47
"805",67,"1",48,"12114","14","Pseudo-Word","Low",0,-1146.37
"805",67,"1",102,"12138","38","Pseudo-Word","Low",0,-880.7
"805",67,"1",103,"11223","23","Word","High",1,822.97
"805",67,"1",104,"13122","22","Consonant String","Low",0,-683.81
"805",67,"1",105,"13233","33","Consonant String","High",0,-661.02
"805",67,"1",106,"13110","10","Consonant String","Low",0,-1822.96
"805",67,"1",107,"12217","17","Pseudo-Word","High",0,-1756.9
"805",67,"1",108,"13130","30","Consonant String","Low",0,-1008.81
"805",67,"1",109,"12243","43","Pseudo-Word","High",1,1403.75
"805",67,"1",110,"11128","28","Word","Low",1,1063.35
"805",67,"1",111,"12106","06","Pseudo-Word","Low",1,1127.27
"805",67,"1",113,"13144","44","Consonant String","Low",1,669.45
"805",67,"1",114,"11233","33","Word","High",0,-581.35
"805",67,"1",115,"12213","13","Pseudo-Word","High",1,1158.55
"805",67,"1",116,"11112","12","Word","Low",1,1484.59
"805",67,"1",117,"13245","45","Consonant String","High",1,972.86
"805",67,"1",118,"11106","06","Word","Low",1,969.75
"805",67,"1",119,"11235","35","Word","High",1,928.64
"805",67,"1",120,"11205","05","Word","High",1,800.85
"805",67,"1",77,"11120","20","Word","Low",1,1418.58
"805",67,"1",78,"12231","31","Pseudo-Word","High",1,746.48
"805",67,"1",80,"13124","24","Consonant String","Low",1,598.03
"805",67,"1",81,"13148","48","Consonant String","Low",1,1089.58
"805",67,"1",82,"13102","02","Consonant String","Low",0,-1474.83
"805",67,"1",83,"13211","11","Consonant String","High",1,1068.1
"805",67,"1",84,"13247","47","Consonant String","High",1,1072.99
"805",67,"1",85,"13140","40","Consonant String","Low",0,-914.87
"805",67,"1",86,"11247","47","Word","High",1,1426.79
"805",67,"1",87,"12110","10","Pseudo-Word","Low",0,-1104.04
"805",67,"1",88,"13134","34","Consonant String","Low",0,-518.57
"805",67,"1",89,"12148","48","Pseudo-Word","Low",0,-1350.47
"805",67,"1",91,"11146","46","Word","Low",1,961.07
"805",67,"1",92,"12102","02","Pseudo-Word","Low",0,-1323.96
"805",67,"1",93,"12116","16","Pseudo-Word","Low",1,1024.22
"805",67,"1",94,"13114","14","Consonant String","Low",0,-1061.09
"805",67,"1",95,"11231","31","Word","High",0,-697.99
"805",67,"1",96,"12209","09","Pseudo-Word","High",1,1232.54
"805",67,"1",97,"11132","32","Word","Low",1,1137.8
"805",67,"1",98,"13146","46","Consonant String","Low",0,-881.03
"805",67,"1",99,"13104","04","Consonant String","Low",0,-1117.25
"805",67,"1",100,"12223","23","Pseudo-Word","High",0,-1451.16
"805",67,"1",4,"11124","24","Word","Low",1,615.27
"805",67,"1",5,"11221","21","Word","High",1,833.13
"805",67,"1",6,"11110","10","Word","Low",1,865.34
"805",67,"1",7,"13213","13","Consonant String","High",0,-1265.25
"805",67,"1",8,"11138","38","Word","Low",1,2316.21
"805",67,"1",9,"12118","18","Pseudo-Word","Low",1,1533.18
"805",67,"1",10,"12108","08","Pseudo-Word","Low",0,-1148.46
"805",67,"1",11,"11207","07","Word","High",1,544.01
"805",67,"1",12,"12245","45","Pseudo-Word","High",0,-1567.57
"805",67,"1",14,"11114","14","Word","Low",1,2187.56
"805",67,"1",15,"13106","06","Consonant String","Low",0,-1497.85
"805",67,"1",16,"11122","22","Word","Low",1,572.44
"805",67,"1",17,"13209","09","Consonant String","High",0,-1306.3
"805",67,"1",18,"12205","05","Pseudo-Word","High",0,-3197.97
"805",67,"1",19,"12235","35","Pseudo-Word","High",1,1491.67
"805",67,"1",20,"12225","25","Pseudo-Word","High",1,871.26
"805",67,"1",21,"12207","07","Pseudo-Word","High",1,560.13
"805",67,"1",22,"13142","42","Consonant String","Low",1,725.99
"805",67,"1",23,"13231","31","Consonant String","High",1,1363.21
"805",67,"1",25,"12122","22","Pseudo-Word","Low",1,597.07
"805",67,"1",26,"12221","21","Pseudo-Word","High",1,963.65
"805",67,"1",27,"12229","29","Pseudo-Word","High",1,1659.56
"805",67,"1",1,"13243","43","Consonant String","High",0,-1422.2
"805",67,"1",57,"13132","32","Consonant String","Low",1,973.12
"805",67,"1",68,"13217","17","Consonant String","High",0,-945.04
"805",67,"1",79,"11229","29","Word","High",0,-1516.59
"805",67,"1",90,"12134","34","Pseudo-Word","Low",1,1233.52
"805",67,"1",101,"11239","39","Word","High",0,-959.76
"805",67,"1",112,"12136","36","Pseudo-Word","Low",1,1694.68
"805",67,"1",123,"13215","15","Consonant String","High",1,766.26
"805",67,"1",134,"11209","09","Word","High",0,-1425.18
"805",67,"1",2,"11237","37","Word","High",0,-1225.44
"805",67,"1",13,"12130","30","Pseudo-Word","Low",1,1140.65
"805",67,"1",24,"11102","02","Word","Low",1,1052.91
"805",67,"1",35,"11142","42","Word","Low",1,1181.49
"805",67,"1",46,"12142","42","Pseudo-Word","Low",0,-1017.71
"805",67,"1",52,"13227","27","Consonant String","High",1,1153.64
"805",67,"1",53,"12215","15","Pseudo-Word","High",1,1765.22
"805",67,"1",54,"12233","33","Pseudo-Word","High",0,-2291.22
"805",67,"1",55,"12241","41","Pseudo-Word","High",1,1379.88
"805",67,"1",56,"11116","16","Word","Low",0,-1789.14
"805",67,"1",58,"11126","26","Word","Low",1,1097.42
"805",67,"1",59,"12237","37","Pseudo-Word","High",0,-676.97
"805",67,"1",60,"13223","23","Consonant String","High",1,1456.19
"805",67,"1",133,"11241","41","Word","High",1,819.74
"805",67,"1",135,"12120","20","Pseudo-Word","Low",1,1214.65
"805",67,"1",121,"13128","28","Consonant String","Low",0,-1959.42
"805",67,"1",122,"13237","37","Consonant String","High",0,-2272.44
"805",67,"1",124,"11217","17","Word","High",1,856.4
"805",67,"1",125,"13205","05","Consonant String","High",1,2597
"805",67,"1",126,"11134","34","Word","Low",1,1044.66
"805",67,"1",127,"12239","39","Pseudo-Word","High",1,985.22
"805",67,"1",128,"11213","13","Word","High",1,809.43
"805",67,"1",129,"11227","27","Word","High",0,-1220.33
"805",67,"1",130,"12219","19","Pseudo-Word","High",1,1688.26
"805",67,"1",131,"11130","30","Word","Low",1,718.51
"805",67,"1",132,"13126","26","Consonant String","Low",0,-2286.46
"805",67,"1",138,"13225","25","Consonant String","High",1,1718.98
"805",67,"1",139,"11219","19","Word","High",1,735.93
"805",67,"1",136,"12112","12","Pseudo-Word","Low",1,983.52
"805",67,"1",137,"11201","01","Word","High",1,975.76
"805",67,"1",142,"11144","44","Word","Low",1,684.1
"805",67,"1",143,"11203","03","Word","High",1,592.3
"805",67,"1",140,"12126","26","Pseudo-Word","Low",1,1793.19
"805",67,"1",141,"12247","47","Pseudo-Word","High",0,-2076.84
"805",67,"1",144,"13118","18","Consonant String","Low",0,-853.83
"805",67,"1",3,"12146","46","Pseudo-Word","Low",0,-1020.39
"806",50,"2",1,"23240","40","Consonant String","High",0,-1933.06
"806",50,"2",57,"22127","27","Pseudo-Word","Low",1,534.99
"806",50,"2",35,"21147","47","Word","Low",1,590.39
"806",50,"2",46,"21117","17","Word","Low",1,481.25
"806",50,"2",52,"21234","34","Word","High",1,525.11
"806",50,"2",68,"22232","32","Pseudo-Word","High",1,520.86
"806",50,"2",79,"22204","04","Pseudo-Word","High",1,1153.42
"806",50,"2",90,"22246","46","Pseudo-Word","High",1,1052.66
"806",50,"2",101,"23232","32","Consonant String","High",1,579.88
"806",50,"2",112,"21230","30","Word","High",1,744.76
"806",50,"2",123,"21220","20","Word","High",1,610.97
"806",50,"2",134,"22111","11","Pseudo-Word","Low",1,764.53
"806",50,"2",2,"21224","24","Word","High",1,661.05
"806",50,"2",13,"21143","43","Word","Low",1,1097.63
"806",50,"2",24,"21244","44","Word","High",1,720.85
"806",50,"2",78,"21236","36","Word","High",1,895.46
"806",50,"2",80,"21105","05","Word","Low",1,577.67
"806",50,"2",81,"21218","18","Word","High",1,552.54
"806",50,"2",82,"21135","35","Word","Low",1,756.75
"806",50,"2",83,"21101","01","Word","Low",1,834.96
"806",50,"2",84,"23246","46","Consonant String","High",0,-1088.87
"806",50,"2",85,"23145","45","Consonant String","Low",1,579.76
"806",50,"2",86,"23206","06","Consonant String","High",1,640.62
"806",50,"2",87,"23204","04","Consonant String","High",0,-840.51
"806",50,"2",88,"21216","16","Word","High",1,422.38
"806",50,"2",89,"21115","15","Word","Low",1,418.9
"806",50,"2",91,"23119","19","Consonant String","Low",1,781.43
"806",50,"2",92,"21246","46","Word","High",1,408.3
"806",50,"2",93,"22135","35","Pseudo-Word","Low",1,465.48
"806",50,"2",94,"23143","43","Consonant String","Low",1,494.01
"806",50,"2",95,"23214","14","Consonant String","High",1,750.21
"806",50,"2",96,"23117","17","Consonant String","Low",1,798.43
"806",50,"2",53,"21127","27","Word","Low",1,581.97
"806",50,"2",54,"21137","37","Word","Low",1,452.83
