Ambig_of_initial_letter,Initial_letter,LEN,Latin_square,Lemma,Number_of_ambig_letters,POS,POS_OUR_CODE,Position_of_first_bivalent_letter,Suffix,cum_accuracy,alphabet,ambiguity,average_response_time,correct,correct_response,count_new_mouse_response,experiment_file,len,Lexicality,logfile,original_ambiguity,phase,rec_latinica,RECH,item_id,response,response_time,subject_nr,title,total_responses,ima_fajla_sa_podacima,kljuc,velikiredkljuc,red_kljuc,rec,phasekljuc,alphabetkljuc,lexicalitykljuc
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.58823529,Cyrillic,NA,538,1,1,16,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,828,1,552,64,ALFA-3_C_a,17,BGdecembar2019_Ca_subject-64.csv,828Cyrillic,100,828,ОДЛУЧИЛА,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22222222,Cyrillic,NA,537.3333333,1,3,17,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,848,3,526,64,ALFA-3_C_a,18,BGdecembar2019_Ca_subject-64.csv,848Cyrillic,120,848,ЗИШТИЋИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.68421053,Cyrillic,NA,533.5263158,1,3,18,ALFA-3_C_a.osexp,10,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,849,3,465,64,ALFA-3_C_a,19,BGdecembar2019_Ca_subject-64.csv,849Cyrillic,121,849,МЛАТИЧКИЛИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,Cyrillic,NA,545.95,1,1,19,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,827,1,782,64,ALFA-3_C_a,20,BGdecembar2019_Ca_subject-64.csv,827Cyrillic,99,827,ЗЕМЉИШТУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.19047619,Cyrillic,NA,561.3333333,1,3,20,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,857,3,869,64,ALFA-3_C_a,21,BGdecembar2019_Ca_subject-64.csv,857Cyrillic,129,857,ОДЛИШТУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.27272727,Cyrillic,NA,559.2727273,1,1,21,ALFA-3_C_a.osexp,6,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,818,1,516,64,ALFA-3_C_a,22,BGdecembar2019_Ca_subject-64.csv,818Cyrillic,90,818,МИШИЋИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.26086957,Cyrillic,NA,563.173913,1,1,22,ALFA-3_C_a.osexp,5,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,822,1,649,64,ALFA-3_C_a,23,BGdecembar2019_Ca_subject-64.csv,822Cyrillic,94,822,ЧЕШЋЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.16666667,Cyrillic,NA,563.5416667,1,3,23,ALFA-3_C_a.osexp,9,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,860,3,572,64,ALFA-3_C_a,24,BGdecembar2019_Ca_subject-64.csv,860Cyrillic,132,860,ДЕОФОШКОГ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,Cyrillic,NA,561.28,1,1,24,ALFA-3_C_a.osexp,10,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,821,1,507,64,ALFA-3_C_a,25,BGdecembar2019_Ca_subject-64.csv,821Cyrillic,93,821,УКЉУЧИВАЊЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.76923077,Cyrillic,NA,560.8846154,1,1,25,ALFA-3_C_a.osexp,5,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,810,1,551,64,ALFA-3_C_a,26,BGdecembar2019_Ca_subject-64.csv,810Cyrillic,82,810,МУШКИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48148148,Cyrillic,NA,560.4444444,1,3,26,ALFA-3_C_a.osexp,10,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,845,3,549,64,ALFA-3_C_a,27,BGdecembar2019_Ca_subject-64.csv,845Cyrillic,117,845,УЧАГЛУЈЕМО,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.57142857,Cyrillic,NA,565.3928571,0,1,27,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,829,3,699,64,ALFA-3_C_a,28,BGdecembar2019_Ca_subject-64.csv,829Cyrillic,101,829,ШЕГАЧЕЊЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,Cyrillic,NA,555.6333333,1,1,29,ALFA-3_C_a.osexp,9,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,812,1,678,64,ALFA-3_C_a,30,BGdecembar2019_Ca_subject-64.csv,812Cyrillic,84,812,ГЛЕДАЈУЋИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.64516129,Cyrillic,NA,558.7419355,1,3,30,ALFA-3_C_a.osexp,8,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,834,3,652,64,ALFA-3_C_a,31,BGdecembar2019_Ca_subject-64.csv,834Cyrillic,106,834,ГЕГАЊУЈУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.25,Cyrillic,NA,562.96875,1,3,31,ALFA-3_C_a.osexp,11,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,856,3,694,64,ALFA-3_C_a,32,BGdecembar2019_Ca_subject-64.csv,856Cyrillic,128,856,ЗЕТЛАЂИВАЛЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.81818182,Cyrillic,NA,567.4545455,1,1,32,ALFA-3_C_a.osexp,10,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,815,1,711,64,ALFA-3_C_a,33,BGdecembar2019_Ca_subject-64.csv,815Cyrillic,87,815,ЗАГАЂУЈЕМО,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.35294118,Cyrillic,NA,565.9117647,1,1,33,ALFA-3_C_a.osexp,11,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,826,1,515,64,ALFA-3_C_a,34,BGdecembar2019_Ca_subject-64.csv,826Cyrillic,98,826,ЗАКЉУЧИВАЛЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.85714286,Cyrillic,NA,565.7714286,1,3,34,ALFA-3_C_a.osexp,8,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,859,3,561,64,ALFA-3_C_a,35,BGdecembar2019_Ca_subject-64.csv,859Cyrillic,131,859,ГЕЛАЧЕЊЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.55555556,Cyrillic,NA,573.2222222,0,1,35,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,817,3,834,64,ALFA-3_C_a,36,BGdecembar2019_Ca_subject-64.csv,817Cyrillic,89,817,ЖИТЕЉИМА,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.57894737,Cyrillic,NA,570.3947368,1,3,37,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,835,3,783,64,ALFA-3_C_a,38,BGdecembar2019_Ca_subject-64.csv,835Cyrillic,107,835,ИЗГЛИША,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.48717949,Cyrillic,NA,569.7948718,0,1,38,ALFA-3_C_a.osexp,5,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,814,3,547,64,ALFA-3_C_a,39,BGdecembar2019_Ca_subject-64.csv,814Cyrillic,86,814,ГМИЖЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.48780488,Cyrillic,NA,559.3658537,1,1,40,ALFA-3_C_a.osexp,5,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,813,1,474,64,ALFA-3_C_a,41,BGdecembar2019_Ca_subject-64.csv,813Cyrillic,85,813,МОЖДА,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.95238095,Cyrillic,NA,564.6190476,1,1,41,ALFA-3_C_a.osexp,9,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,825,1,780,64,ALFA-3_C_a,42,BGdecembar2019_Ca_subject-64.csv,825Cyrillic,97,825,ГЛУМАЧКОГ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.39534884,Cyrillic,NA,564.9534884,1,1,42,ALFA-3_C_a.osexp,7,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,802,1,579,64,ALFA-3_C_a,43,BGdecembar2019_Ca_subject-64.csv,802Cyrillic,74,802,ДУГАЧАК,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.81818182,Cyrillic,NA,565.5681818,1,1,43,ALFA-3_C_a.osexp,6,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,820,1,592,64,ALFA-3_C_a,44,BGdecembar2019_Ca_subject-64.csv,820Cyrillic,92,820,МЛАДЕЖ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.22222222,Cyrillic,NA,566.1111111,1,3,44,ALFA-3_C_a.osexp,6,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,843,3,590,64,ALFA-3_C_a,45,BGdecembar2019_Ca_subject-64.csv,843Cyrillic,115,843,ГЛОШТА,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.60869565,Cyrillic,NA,565.3695652,1,3,45,ALFA-3_C_a.osexp,5,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,839,3,532,64,ALFA-3_C_a,46,BGdecembar2019_Ca_subject-64.csv,839Cyrillic,111,839,МОЧКО,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9787234,Cyrillic,NA,568.2765957,1,3,46,ALFA-3_C_a.osexp,11,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,853,3,702,64,ALFA-3_C_a,47,BGdecembar2019_Ca_subject-64.csv,853Cyrillic,125,853,ШЕФИЛИШТИМА,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.33333333,Cyrillic,NA,574.8125,1,3,47,ALFA-3_C_a.osexp,9,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,841,3,882,64,ALFA-3_C_a,48,BGdecembar2019_Ca_subject-64.csv,841Cyrillic,113,841,ГЛОТАЈУЋИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.67346939,Cyrillic,NA,577.0816327,1,3,48,ALFA-3_C_a.osexp,6,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,840,3,686,64,ALFA-3_C_a,49,BGdecembar2019_Ca_subject-64.csv,840Cyrillic,112,840,ИЗУШКИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,Cyrillic,NA,576.5,1,1,49,ALFA-3_C_a.osexp,5,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,807,1,548,64,ALFA-3_C_a,50,BGdecembar2019_Ca_subject-64.csv,807Cyrillic,79,807,ОЧИЈУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.31372549,Cyrillic,NA,577.1960784,1,1,50,ALFA-3_C_a.osexp,6,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,816,1,612,64,ALFA-3_C_a,51,BGdecembar2019_Ca_subject-64.csv,816Cyrillic,88,816,УЧЕШЋЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.61538462,Cyrillic,NA,579.5384615,1,1,51,ALFA-3_C_a.osexp,9,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,819,1,699,64,ALFA-3_C_a,52,BGdecembar2019_Ca_subject-64.csv,819Cyrillic,91,819,ЗАШТИТИЛИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.90566038,Cyrillic,NA,581.5660377,1,3,52,ALFA-3_C_a.osexp,8,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,858,3,687,64,ALFA-3_C_a,53,BGdecembar2019_Ca_subject-64.csv,858Cyrillic,130,858,ШЕЛАТИЛА,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.18518519,Cyrillic,NA,580.5185185,1,3,53,ALFA-3_C_a.osexp,6,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,837,3,525,64,ALFA-3_C_a,54,BGdecembar2019_Ca_subject-64.csv,837Cyrillic,109,837,ИШНИЈУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.45454545,Cyrillic,NA,580.5818182,1,3,54,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,838,3,584,64,ALFA-3_C_a,55,BGdecembar2019_Ca_subject-64.csv,838Cyrillic,110,838,ДИШИЧКУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571,Cyrillic,NA,579.75,1,1,55,ALFA-3_C_a.osexp,5,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,809,1,534,64,ALFA-3_C_a,56,BGdecembar2019_Ca_subject-64.csv,809Cyrillic,81,809,ДОШЛО,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.96491228,Cyrillic,NA,581.9298246,1,3,56,ALFA-3_C_a.osexp,5,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,850,3,704,64,ALFA-3_C_a,57,BGdecembar2019_Ca_subject-64.csv,850Cyrillic,122,850,УКЉЕЖ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.20689655,Cyrillic,NA,583.8448276,1,3,57,ALFA-3_C_a.osexp,6,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,831,3,693,64,ALFA-3_C_a,58,BGdecembar2019_Ca_subject-64.csv,831Cyrillic,103,831,ОЖМАЋУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.44067797,Cyrillic,NA,583.1186441,1,1,58,ALFA-3_C_a.osexp,10,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,823,1,541,64,ALFA-3_C_a,59,BGdecembar2019_Ca_subject-64.csv,823Cyrillic,95,823,ГЛЕДИШТИМА,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.66666667,Cyrillic,NA,585.3833333,1,3,59,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,832,3,719,64,ALFA-3_C_a,60,BGdecembar2019_Ca_subject-64.csv,832Cyrillic,104,832,ГАБАЂАК,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.8852459,Cyrillic,NA,587.6721311,1,3,60,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,836,3,725,64,ALFA-3_C_a,61,BGdecembar2019_Ca_subject-64.csv,836Cyrillic,108,836,ДУГМАЛИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.09677419,Cyrillic,NA,587,1,1,61,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,811,1,546,64,ALFA-3_C_a,62,BGdecembar2019_Ca_subject-64.csv,811Cyrillic,83,811,ИЗГЛЕДАШ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3015873,Cyrillic,NA,587.4761905,1,3,62,ALFA-3_C_a.osexp,9,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,842,3,617,64,ALFA-3_C_a,63,BGdecembar2019_Ca_subject-64.csv,842Cyrillic,114,842,ГОЗЛИЈУЋИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5,Cyrillic,NA,584.921875,1,1,63,ALFA-3_C_a.osexp,6,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,806,1,424,64,ALFA-3_C_a,64,BGdecembar2019_Ca_subject-64.csv,806Cyrillic,78,806,ЧЕКАЛИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.69230769,Cyrillic,NA,584.4923077,1,1,64,ALFA-3_C_a.osexp,9,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,830,1,557,64,ALFA-3_C_a,65,BGdecembar2019_Ca_subject-64.csv,830Cyrillic,102,830,ГЕОЛОШКОГ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.87878788,Cyrillic,NA,586.3333333,1,1,65,ALFA-3_C_a.osexp,9,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,824,1,706,64,ALFA-3_C_a,66,BGdecembar2019_Ca_subject-64.csv,824Cyrillic,96,824,ШЕТАЛИШТУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.56716418,Cyrillic,NA,586.8208955,0,1,66,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,804,3,619,64,ALFA-3_C_a,67,BGdecembar2019_Ca_subject-64.csv,804Cyrillic,76,804,ЗАЗИЂУЈУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.95652174,Cyrillic,NA,582.9275362,1,3,68,ALFA-3_C_a.osexp,6,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,852,3,664,64,ALFA-3_C_a,69,BGdecembar2019_Ca_subject-64.csv,852Cyrillic,124,852,ГЛЕШЋЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.14285714,Cyrillic,NA,582.1,1,1,69,ALFA-3_C_a.osexp,7,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,803,1,525,64,ALFA-3_C_a,70,BGdecembar2019_Ca_subject-64.csv,803Cyrillic,75,803,МАШТАЛИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.32394366,Cyrillic,NA,582.1126761,1,3,70,ALFA-3_C_a.osexp,6,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,844,3,583,64,ALFA-3_C_a,71,BGdecembar2019_Ca_subject-64.csv,844Cyrillic,116,844,ЗМИШТЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5,Cyrillic,NA,583.4583333,1,3,71,ALFA-3_C_a.osexp,10,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,851,3,679,64,ALFA-3_C_a,72,BGdecembar2019_Ca_subject-64.csv,851Cyrillic,123,851,ЧЕКОЊАВАЊЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.67123288,Cyrillic,NA,585.1780822,1,3,72,ALFA-3_C_a.osexp,10,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,855,3,709,64,ALFA-3_C_a,73,BGdecembar2019_Ca_subject-64.csv,855Cyrillic,127,855,ЗАПУМАЧКОГ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.83783784,Cyrillic,NA,585.6216216,1,3,73,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,833,3,618,64,ALFA-3_C_a,74,BGdecembar2019_Ca_subject-64.csv,833Cyrillic,105,833,ФИШТИЛИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Cyrillic,NA,585.84,1,1,74,ALFA-3_C_a.osexp,6,Word,D:/ALFA_3_2019/Ca/subject-64.csv,NA,block_1_single_alph,NA,NA,801,1,602,64,ALFA-3_C_a,75,BGdecembar2019_Ca_subject-64.csv,801Cyrillic,73,801,ИЗМЕЂУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5,Roman,NA,1053.875,1,1,7,ALFA-3_R_b.osexp,5,Word,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,810,1,823,63,ALFA-3_R_b,8,BGdecembar2019_Rb_subject-63.csv,810Roman,16,810,MUŠKI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.88888889,Roman,NA,1005,1,1,8,ALFA-3_R_b.osexp,5,Word,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,813,1,614,63,ALFA-3_R_b,9,BGdecembar2019_Rb_subject-63.csv,813Roman,19,813,MOŽDA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Roman,NA,971.9,1,3,9,ALFA-3_R_b.osexp,8,Pseudoword,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,834,3,674,63,ALFA-3_R_b,10,BGdecembar2019_Rb_subject-63.csv,834Roman,40,834,GEGANJUJU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.90909091,Roman,NA,1010.181818,1,3,10,ALFA-3_R_b.osexp,11,Pseudoword,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,856,3,1393,63,ALFA-3_R_b,11,BGdecembar2019_Rb_subject-63.csv,856Roman,62,856,ZETLAĐIVALE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.66666667,Roman,NA,984.8333333,1,3,11,ALFA-3_R_b.osexp,5,Pseudoword,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,839,3,706,63,ALFA-3_R_b,12,BGdecembar2019_Rb_subject-63.csv,839Roman,45,839,MOČKO,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.30769231,Roman,NA,1007.307692,1,3,12,ALFA-3_R_b.osexp,9,Pseudoword,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,860,3,1277,63,ALFA-3_R_b,13,BGdecembar2019_Rb_subject-63.csv,860Roman,66,860,DEOFOŠKOG,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.85714286,Roman,NA,999.6428571,1,3,13,ALFA-3_R_b.osexp,8,Pseudoword,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,858,3,900,63,ALFA-3_R_b,14,BGdecembar2019_Rb_subject-63.csv,858Roman,64,858,ŠELATILA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.33333333,Roman,NA,975,1,1,14,ALFA-3_R_b.osexp,11,Word,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,826,1,630,63,ALFA-3_R_b,15,BGdecembar2019_Rb_subject-63.csv,826Roman,32,826,ZAKLJUČIVALE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.75,Roman,NA,960.375,1,3,15,ALFA-3_R_b.osexp,6,Pseudoword,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,843,3,741,63,ALFA-3_R_b,16,BGdecembar2019_Rb_subject-63.csv,843Roman,49,843,GLOŠTA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.11764706,Roman,NA,951.2352941,1,3,16,ALFA-3_R_b.osexp,8,Pseudoword,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,847,3,805,63,ALFA-3_R_b,17,BGdecembar2019_Rb_subject-63.csv,847Roman,53,847,MOTELJIMA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.44444444,Roman,NA,932.2777778,1,1,17,ALFA-3_R_b.osexp,8,Word,D:/ALFA_3_2019/Rb/subject-63.csv,NA,block_1_single_alph,NA,NA,811,1,610,63,ALFA-3_R_b,18,BGdecembar2019_Rb_subject-63.csv,811Roman,17,811,IZGLEDAŠ,block_1_single_alph,Roman,word
