"","word","response","clustering_idx","norm1","conc","normset","clustset","conset","instruction_type","PID","gender","age","language"
"24442","etiquette","behaviour",5.75010382732477e-10,65.60549,2.15,10,3,2,1,"6158b7b4053f84c5d4d057f5","male","30","english"
"24443","solubility","disolves",5.75010382732477e-10,65.35992,3.14,10,3,4,0,"6158b7b4053f84c5d4d057f5","male","30","english"
"24444","dysplasia","cells",1.00626816978183e-09,72.07737,3.12,10,5,4,1,"6158b7b4053f84c5d4d057f5","male","30","english"
"24445","confidentiality","secret",1.15002076546495e-09,65.94836,2.47,10,5,2,2,"6158b7b4053f84c5d4d057f5","male","30","english"
"24446","zeppelin","band",7.18762978415596e-10,72.18021,4.44,10,4,8,1,"6158b7b4053f84c5d4d057f5","male","30","english"
"24447","radiator","househeater",7.18762978415596e-10,67.59405,4.78,10,4,9,2,"6158b7b4053f84c5d4d057f5","male","30","english"
"24448","jeans","denimleggings",8.62515574098715e-10,65.43301,5,10,4,10,2,"6158b7b4053f84c5d4d057f5","male","30","english"
"24449","memorandum","memory",5.75010382732477e-10,70.71554,3.48,10,3,5,0,"6158b7b4053f84c5d4d057f5","male","30","english"
"24450","nicotine","smoke",1.00626816978183e-09,69.77914,4.1,10,5,7,0,"6158b7b4053f84c5d4d057f5","male","30","english"
"24451","scientology","science",2.87505191366238e-10,68.2467,1.96,10,2,1,1,"6158b7b4053f84c5d4d057f5","male","30","english"
"24452","authentication","confirmed",1.29377336114807e-09,66.66008,2,10,6,1,1,"6158b7b4053f84c5d4d057f5","male","30","english"
"24453","extradition","remove",1.43752595683119e-10,71.59487,2.29,10,1,2,0,"6158b7b4053f84c5d4d057f5","male","30","english"
"24454","glacier","iceland",5.75010382732477e-10,71.9738,4.7,10,3,9,0,"6158b7b4053f84c5d4d057f5","male","30","english"
"24455","patio","gardenflags",5.75010382732477e-10,68.54378,4.89,10,3,10,1,"6158b7b4053f84c5d4d057f5","male","30","english"
"24456","decimal","dot",1.43752595683119e-10,73.54916,4.29,10,1,7,2,"6158b7b4053f84c5d4d057f5","male","30","english"
"24457","lymphoma","skincancer",1.43752595683119e-10,75.23764,3.76,10,1,6,0,"6158b7b4053f84c5d4d057f5","male","30","english"
"24458","hardcover","book",4.31257787049358e-10,67.09924,4.69,10,2,9,2,"6158b7b4053f84c5d4d057f5","male","30","english"
"24459","voter","votes",8.62515574098715e-10,66.239,3.93,10,4,6,1,"6158b7b4053f84c5d4d057f5","male","30","english"
"24460","radiotherapy","treatment",8.62515574098715e-10,72.45388,3.04,10,4,4,0,"6158b7b4053f84c5d4d057f5","male","30","english"
"24461","lantern","travellamp",4.31257787049358e-10,66.44378,5,10,2,10,0,"6158b7b4053f84c5d4d057f5","male","30","english"
"24462","cruiser","ship",1.15002076546495e-09,69.48449,3.78,10,5,6,0,"6158b7b4053f84c5d4d057f5","male","30","english"
"24463","voter","electer",8.62515574098715e-10,66.239,3.93,10,4,6,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24464","etiquette","manners",5.75010382732477e-10,65.60549,2.15,10,3,2,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24465","lantern","lamp",4.31257787049358e-10,66.44378,5,10,2,10,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24466","thyroid","gland",1.43752595683119e-10,67.17041,4.61,10,1,8,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24467","glacier","iceberg",5.75010382732477e-10,71.9738,4.7,10,3,9,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24468","jeans","levis",8.62515574098715e-10,65.43301,5,10,4,10,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24469","engraver","etcher",1.00626816978183e-09,67.19686,4.43,10,5,8,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24470","dysplasia","cancer",1.00626816978183e-09,72.07737,3.12,10,5,4,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24471","mormon","latterday",5.75010382732477e-10,67.11622,3.85,10,3,6,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24472","toxicity","pollution",7.18762978415596e-10,65.71825,2.79,10,4,3,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24473","deforestation","logging",8.62515574098715e-10,66.80178,3.41,10,4,5,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24474","decimal","point",1.43752595683119e-10,73.54916,4.29,10,1,7,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24475","condom","johnny",1.00626816978183e-09,65.02561,4.87,10,5,10,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24476","expectancy","anticipation",1.00626816978183e-09,68.79402,1.85,10,5,1,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24477","fluorescence","glow",4.31257787049358e-10,67.59363,3.23,10,2,4,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24478","bachelor","single",5.75010382732477e-10,68.52605,4.32,10,3,7,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24479","lymphoma","cancer",1.43752595683119e-10,75.23764,3.76,10,1,6,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24480","housework","chores",2.87505191366238e-10,67.72104,4.1,10,2,7,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24481","authentication","verification",1.29377336114807e-09,66.66008,2,10,6,1,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24482","nausea","sickness",1.00626816978183e-09,65.31387,3.36,10,5,5,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24483","zeppelin","blimp",7.18762978415596e-10,72.18021,4.44,10,4,8,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24484","nicotine","vape",1.00626816978183e-09,69.77914,4.1,10,5,7,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24485","garment","clothing",1.58127855251431e-08,62.54209,4.78,9,11,9,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24486","logarithm","formula",5.75010382732477e-10,69.38472,2.65,10,3,3,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24487","coil","spring",5.89385642300789e-09,62.70055,4.56,9,11,8,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24488","cruiser","ship",1.15002076546495e-09,69.48449,3.78,10,5,6,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24489","prairie","field",1.43752595683119e-10,65.71023,4.8,10,1,9,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24490","trillion","massive",1.00626816978183e-09,70.8068,2.72,10,5,3,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24491","opium","heroin",2.87505191366238e-10,67.61359,4.56,10,2,8,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24492","coat","jacket",1.06376920805508e-08,62.21179,4.97,9,11,10,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24493","radiotherapy","cure",8.62515574098715e-10,72.45388,3.04,10,4,4,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24494","steamship","paddler",5.75010382732477e-10,68.23637,4.63,10,3,8,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24495","disqualification","banned",7.18762978415596e-10,67.96604,1.89,10,4,1,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24496","patio","decking",5.75010382732477e-10,68.54378,4.89,10,3,10,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24497","scientology","cult",2.87505191366238e-10,68.2467,1.96,10,2,1,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24498","hardcover","rigidspine",4.31257787049358e-10,67.09924,4.69,10,2,9,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24499","cymbal","hi-hat",1.43752595683119e-10,67.8143,4.92,10,1,10,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24500","solubility","dissovable",5.75010382732477e-10,65.35992,3.14,10,3,4,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24501","leukemia","cancer",4.31257787049358e-10,66.84449,3.57,10,2,5,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24502","directive","order",4.31257787049358e-10,69.383244,2.72,10,2,3,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24503","fuselage","tube",1.00626816978183e-09,74.53445,4.79,10,5,9,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24504","confidentiality","secretive",1.15002076546495e-09,65.94836,2.47,10,5,2,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24505","undertaker","deliverer",2.87505191366238e-10,69.37489,4.07,10,2,6,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24506","transistor","switchboard",7.18762978415596e-10,70.27283,4.12,10,4,7,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24507","memorandum","obituary",5.75010382732477e-10,70.71554,3.48,10,3,5,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24508","tabby","cat",1.43752595683119e-10,66.04948,3.61,10,1,5,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24509","relativity","relevance",1.43752595683119e-10,71.43018,1.7,10,1,1,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24510","algebra","formula",1.43752595683119e-10,68.84678,3.14,10,1,4,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24511","truce","pact",4.31257787049358e-10,71.05745,2.47,10,2,2,1,"5ec784a2543cc11e202c0c85","male","33","english"
"24512","radiator","emitter",7.18762978415596e-10,67.59405,4.78,10,4,9,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24513","conductivity","absorbtion",1.43752595683119e-10,65.23352,2.67,10,1,3,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24514","excommunication","severance",8.62515574098715e-10,67.03464,2.3,10,4,2,0,"5ec784a2543cc11e202c0c85","male","33","english"
"24515","latency","lag",5.75010382732477e-10,66.60122,2.04,10,3,1,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24516","extradition","deportation",1.43752595683119e-10,71.59487,2.29,10,1,2,2,"5ec784a2543cc11e202c0c85","male","33","english"
"24517","expectancy","guess",1.00626816978183e-09,68.79402,1.85,10,5,1,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24518","scientology","religion",2.87505191366238e-10,68.2467,1.96,10,2,1,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24519","fluorescence","bright",4.31257787049358e-10,67.59363,3.23,10,2,4,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24520","memorandum","note",5.75010382732477e-10,70.71554,3.48,10,3,5,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24521","tabby","cat",1.43752595683119e-10,66.04948,3.61,10,1,5,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24522","coat","jacket",1.06376920805508e-08,62.21179,4.97,9,11,10,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24523","hardcover","book",4.31257787049358e-10,67.09924,4.69,10,2,9,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24524","garment","clothing",1.58127855251431e-08,62.54209,4.78,9,11,9,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24525","radiotherapy","treatment",8.62515574098715e-10,72.45388,3.04,10,4,4,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24526","deforestation","depleted",8.62515574098715e-10,66.80178,3.41,10,4,5,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24527","glacier","ice",5.75010382732477e-10,71.9738,4.7,10,3,9,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24528","nausea","sick",1.00626816978183e-09,65.31387,3.36,10,5,5,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24529","lantern","light",4.31257787049358e-10,66.44378,5,10,2,10,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24530","lymphoma","cancer",1.43752595683119e-10,75.23764,3.76,10,1,6,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24531","housework","chore",2.87505191366238e-10,67.72104,4.1,10,2,7,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24532","fuselage","wreckage",1.00626816978183e-09,74.53445,4.79,10,5,9,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24533","zeppelin","noidea",7.18762978415596e-10,72.18021,4.44,10,4,8,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24534","radiator","heat",7.18762978415596e-10,67.59405,4.78,10,4,9,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24535","prairie","field",1.43752595683119e-10,65.71023,4.8,10,1,9,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24536","trillion","number",1.00626816978183e-09,70.8068,2.72,10,5,3,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24537","jeans","denim",8.62515574098715e-10,65.43301,5,10,4,10,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24538","thyroid","organ",1.43752595683119e-10,67.17041,4.61,10,1,8,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24539","logarithm","sum",5.75010382732477e-10,69.38472,2.65,10,3,3,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24540","patio","garden",5.75010382732477e-10,68.54378,4.89,10,3,10,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24541","transistor","semiconductor",7.18762978415596e-10,70.27283,4.12,10,4,7,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24542","excommunication","exile",8.62515574098715e-10,67.03464,2.3,10,4,2,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24543","voter","balloter",8.62515574098715e-10,66.239,3.93,10,4,6,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24544","decimal","cypher",1.43752595683119e-10,73.54916,4.29,10,1,7,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24545","relativity","appropriate",1.43752595683119e-10,71.43018,1.7,10,1,1,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24546","toxicity","polution",7.18762978415596e-10,65.71825,2.79,10,4,3,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24547","disqualification","ban",7.18762978415596e-10,67.96604,1.89,10,4,1,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24548","leukemia","cancer",4.31257787049358e-10,66.84449,3.57,10,2,5,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24549","opium","poision",2.87505191366238e-10,67.61359,4.56,10,2,8,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24550","dysplasia","pre-cancer",1.00626816978183e-09,72.07737,3.12,10,5,4,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24551","algebra","maths",1.43752595683119e-10,68.84678,3.14,10,1,4,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24552","extradition","exiled",1.43752595683119e-10,71.59487,2.29,10,1,2,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24553","undertaker","mortitian",2.87505191366238e-10,69.37489,4.07,10,2,6,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24554","engraver","embosser",1.00626816978183e-09,67.19686,4.43,10,5,8,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24555","authentication","genuine",1.29377336114807e-09,66.66008,2,10,6,1,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24556","cymbal","instrument",1.43752595683119e-10,67.8143,4.92,10,1,10,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24557","etiquette","manners",5.75010382732477e-10,65.60549,2.15,10,3,2,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24558","solubility","dissolving",5.75010382732477e-10,65.35992,3.14,10,3,4,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24559","truce","pact",4.31257787049358e-10,71.05745,2.47,10,2,2,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24560","confidentiality","secret",1.15002076546495e-09,65.94836,2.47,10,5,2,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24561","condom","prtotection",1.00626816978183e-09,65.02561,4.87,10,5,10,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24562","nicotine","addiction",1.00626816978183e-09,69.77914,4.1,10,5,7,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24563","cruiser","car",1.15002076546495e-09,69.48449,3.78,10,5,6,1,"5ed57348e879740f0cee7cb9","female","40","english"
"24564","directive","mission",4.31257787049358e-10,69.383244,2.72,10,2,3,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24565","conductivity","performance",1.43752595683119e-10,65.23352,2.67,10,1,3,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24566","coil","spring",5.89385642300789e-09,62.70055,4.56,9,11,8,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24567","steamship","ship",5.75010382732477e-10,68.23637,4.63,10,3,8,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24568","mormon","faith",5.75010382732477e-10,67.11622,3.85,10,3,6,2,"5ed57348e879740f0cee7cb9","female","40","english"
"24569","latency","exisiting",5.75010382732477e-10,66.60122,2.04,10,3,1,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24570","bachelor","unmarried",5.75010382732477e-10,68.52605,4.32,10,3,7,0,"5ed57348e879740f0cee7cb9","female","40","english"
"24571","steamship","train",5.75010382732477e-10,68.23637,4.63,10,3,8,2,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24572","bachelor","single",5.75010382732477e-10,68.52605,4.32,10,3,7,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24573","nicotine","cigarette",1.00626816978183e-09,69.77914,4.1,10,5,7,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24574","decimal","number",1.43752595683119e-10,73.54916,4.29,10,1,7,2,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24575","lantern","light",4.31257787049358e-10,66.44378,5,10,2,10,0,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24576","algebra","maths",1.43752595683119e-10,68.84678,3.14,10,1,4,2,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24577","scientology","cult",2.87505191366238e-10,68.2467,1.96,10,2,1,2,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24578","cymbal","drums",1.43752595683119e-10,67.8143,4.92,10,1,10,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24579","coil","spring",5.89385642300789e-09,62.70055,4.56,9,11,8,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24580","patio","concrete",5.75010382732477e-10,68.54378,4.89,10,3,10,0,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24581","directive","point",4.31257787049358e-10,69.383244,2.72,10,2,3,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24582","coat","jacket",1.06376920805508e-08,62.21179,4.97,9,11,10,2,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24583","dysplasia","disability",1.00626816978183e-09,72.07737,3.12,10,5,4,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24584","zeppelin","balloon",7.18762978415596e-10,72.18021,4.44,10,4,8,0,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24585","deforestation","cull",8.62515574098715e-10,66.80178,3.41,10,4,5,2,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24586","mormon","religion",5.75010382732477e-10,67.11622,3.85,10,3,6,2,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24587","trillion","lots",1.00626816978183e-09,70.8068,2.72,10,5,3,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24588","cruiser","motorbike",1.15002076546495e-09,69.48449,3.78,10,5,6,0,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24589","prairie","house",1.43752595683119e-10,65.71023,4.8,10,1,9,0,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24590","extradition","removal",1.43752595683119e-10,71.59487,2.29,10,1,2,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24591","fuselage","light",1.00626816978183e-09,74.53445,4.79,10,5,9,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24592","leukemia","cancer",4.31257787049358e-10,66.84449,3.57,10,2,5,2,"5eacb65b5fe9ad3315a0a595","male","38","english"
"24593","condom","protection",1.00626816978183e-09,65.02561,4.87,10,5,10,1,"5eacb65b5fe9ad3315a0a595","male","38","english"
