participant;task;stimuli;stem;affix;fs;length;zipf;r;g;b;ld;congruency;correct;type;key;accuracy;rt
43;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;1;2;1894
43;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;891
43;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;255;4;0;2;0;2;2;1203
43;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;970
43;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;957
43;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;907
43;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;737
43;ld;blutore;blu;tore;1;7;464.683.347;255;128;0;4;0;2;0;2;2;676
43;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;1769
43;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;754
43;ld;verdezza;verde;ezza;2;8;4.586.948.127;255;255;0;3;0;2;0;2;2;1282
43;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;1;2;1419
43;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;890
43;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;1027
43;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;964
43;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;759
43;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;864
43;ld;riconoscimento;0;mento;3;14;3.827.411;255;255;0;0;2;1;1;1;1;1040
43;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;3091
43;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;916
43;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;1111
43;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;886
43;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;909
43;ld;bluabile;blu;abile;1;8;464.683.347;0;0;255;5;1;2;0;2;2;1061
43;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;831
43;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;867
43;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;840
43;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;977
43;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;834
43;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;1094
43;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;748
43;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;827
43;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;1002
43;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;1008
43;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;779
43;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;2;2;783
43;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;728
43;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;893
43;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;750
43;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;815
43;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;887
43;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;2010
43;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;2;2;735
43;ld;materia;0;eria;3;7;4.023.113;255;255;255;0;2;1;1;1;1;697
43;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;763
43;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;601
43;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;754
43;ld;verdenza;verde;enza;2;8;4.586.948.127;255;128;0;3;0;2;0;2;2;778
43;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;931
43;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;722
43;ld;romanticismo;0;ismo;3;12;3.414.938;255;255;0;0;2;1;1;1;1;883
43;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;676
43;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;663
43;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;716
43;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;792
43;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;1259
43;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;776
43;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;853
43;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;764
43;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;824
43;ld;verderia;verde;eria;2;8;4.586.948.127;255;0;255;3;0;2;0;2;2;703
43;ld;rosezza;rosa;ezza;0;7;4.458.329.649;0;153;0;3;0;2;0;2;2;638
43;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;726
43;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;783
43;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;642
43;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;777
43;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;721
43;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;790
43;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;2;2;960
43;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;791
43;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;802
43;ld;cambiamento;0;mento;3;11;4.248.779;0;153;0;0;2;1;1;1;1;654
43;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;649
43;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;769
43;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;638
43;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;670
43;ld;senatore;0;tore;3;8;4.291.294;255;255;255;0;2;1;1;1;1;654
43;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;692
43;ld;bluzione;blu;zione;1;8;464.683.347;255;255;0;5;0;2;0;2;2;590
43;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;2;2;604
43;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;1;2;832
43;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;694
43;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;645
43;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;742
43;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;703
43;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;736
43;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;1067
43;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;734
43;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;734
43;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;625
43;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;2;2;1914
43;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;730
43;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;742
43;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;907
43;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;1773
43;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1419
43;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;599
43;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;1;1;666
43;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;711
43;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;738
43;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;589
43;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;738
43;ld;investigatore;0;tore;3;13;399.267;255;128;0;0;2;1;1;1;1;817
43;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;801
43;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;662
43;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;1040
43;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;634
43;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;742
43;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;574
43;ld;bluoso;blu;oso;1;6;464.683.347;0;0;255;3;1;2;0;2;2;636
43;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;657
43;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;776
43;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;844
43;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;647
43;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;711
43;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;623
43;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;523
43;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;707
43;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;759
43;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;2;2;659
43;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;846
43;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;720
43;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;795
43;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;603
43;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;752
43;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;647
43;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;2;2;635
43;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;693
43;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;534
43;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;613
43;ld;pazienza;0;enza;3;8;435.019;0;153;0;0;2;1;1;1;1;581
43;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;590
43;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;780
43;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;773
43;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;627
43;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;2;2;580
43;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;630
43;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;621
43;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;1;1;708
43;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;782
43;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;709
43;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;576
43;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;602
43;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;1;1;547
43;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;617
43;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;633
43;ld;verdoso;verde;oso;0;7;4.586.948.127;0;153;0;3;1;2;0;2;2;630
43;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;507
43;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;570
43;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;605
43;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;629
44;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;785
44;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;1569
44;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;986
44;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;1603
44;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;1428
44;ld;eufemismo;0;ismo;3;9;3.344.738;255;128;0;0;2;1;1;1;1;859
44;ld;arancionezione;arancione;zione;1;14;3.671.648.609;0;153;0;5;0;2;0;2;2;1456
44;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;1346
44;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;1152
44;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;1642
44;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;639
44;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;805
44;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;1217
44;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;1;1;1258
44;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;981
44;ld;blutore;blu;tore;1;7;464.683.347;255;128;0;4;0;2;0;2;2;986
44;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;939
44;ld;verdabile;verde;abile;0;9;4.586.948.127;0;153;0;4;1;2;0;2;2;936
44;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;2;2;786
44;ld;bluoso;blu;oso;1;6;464.683.347;0;0;255;3;1;2;0;2;2;682
44;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;1315
44;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;1541
44;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;884
44;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;795
44;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;0;153;0;4;0;2;0;2;2;1023
44;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;735
44;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;1498
44;ld;verdista;verde;ista;0;8;4.586.948.127;255;0;255;4;0;2;0;2;2;1304
44;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;1;1;894
44;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;734
44;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;858
44;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;763
44;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;637
44;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;2;2;969
44;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;128;0;4;0;2;0;2;2;914
44;ld;biancozione;bianco;zione;1;11;4.744.381.459;0;153;0;5;0;2;0;2;2;953
44;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;688
44;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;2;2;689
44;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;567
44;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;653
44;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;596
44;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;643
44;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;664
44;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;931
44;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;902
44;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;898
44;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;724
44;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;588
44;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;840
44;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;729
44;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;814
44;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;878
44;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;804
44;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;710
44;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;775
44;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;651
44;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;759
44;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;255;255;4;0;2;0;2;2;1177
44;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;594
44;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;568
44;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;686
44;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;601
44;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;806
44;ld;verdezza;verde;ezza;2;8;4.586.948.127;255;255;0;3;0;2;0;2;2;696
44;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;459
44;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;909
44;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;821
44;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;683
44;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;802
44;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;648
44;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;1090
44;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;3727
44;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;767
44;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;2889
44;ld;pazienza;0;enza;3;8;435.019;0;153;0;0;2;1;1;1;1;675
44;ld;verderia;verde;eria;2;8;4.586.948.127;255;0;255;3;0;2;0;2;2;608
44;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;456
44;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;465
44;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;798
44;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;2;2;897
44;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;630
44;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;1108
44;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;2;2;554
44;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;715
44;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;820
44;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;752
44;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;603
44;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;639
44;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;657
44;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;566
44;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;674
44;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;739
44;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;819
44;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;994
44;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;657
44;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;2;2;531
44;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;2;2;530
44;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;563
44;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;1088
44;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;661
44;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;626
44;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;596
44;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;2;2;637
44;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;806
44;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;938
44;ld;verdenza;verde;enza;2;8;4.586.948.127;255;128;0;3;0;2;0;2;2;877
44;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;512
44;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;2;2;491
44;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;496
44;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;486
44;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;255;4;0;2;0;2;2;473
44;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;517
44;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;2;2;473
44;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;606
44;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;587
44;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;592
44;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;532
44;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;2;2;471
44;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;685
44;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;605
44;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;484
44;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;2;2;505
44;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;686
44;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;530
44;ld;riconoscimento;0;mento;3;14;3.827.411;255;255;0;0;2;1;1;1;1;675
44;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;540
44;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;695
44;ld;cambiamento;0;mento;3;11;4.248.779;0;153;0;0;2;1;1;1;1;586
44;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;569
44;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;587
44;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;931
44;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;724
44;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;2;2;905
44;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;743
44;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;1;1;662
44;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;582
44;ld;materia;0;eria;3;7;4.023.113;255;255;255;0;2;1;1;1;1;673
44;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;622
44;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;527
44;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;607
44;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;720
44;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;798
44;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;666
