"Ps.number","Cue.number","Response.number","cues","Response","first_key_RT","Response_spelling","ZipfUK","Response_corrected"
36,2,9,"BATTLE","CASTLE",3405.1,NA,4.68,"CASTLE"
36,2,10,"BATTLE","ACTION",562.1,NA,5.09,"ACTION"
36,2,11,"BATTLE","BOMBING",1084.6,NA,3.95,"BOMBING"
36,2,12,"BATTLE","GUNS",1057.2,NA,4.36,"GUNS"
36,2,13,"BATTLE","ARMOUR",2003.5,"ARMOR",3.89,"ARMOR"
36,2,14,"BATTLE","WAR",449,NA,5.34,"WAR"
36,2,15,"BATTLE","WORLD WAR",2832,NA,NA,"WORLD WAR"
36,2,16,"BATTLE","HASTINGS",5664.3,"HASTINGS",3.77,"HASTINGS"
36,2,17,"BATTLE","SPEARS",3418.1,NA,3.4,"SPEARS"
36,2,18,"BATTLE","HORSES",1003.2,NA,4.68,"HORSES"
36,2,19,"BATTLE","STRUGGLE",7720.9,NA,4.55,"STRUGGLE"
36,2,20,"BATTLE","BLOOD",3308.7,NA,4.98,"BLOOD"
40,2,1,"BATTLE","WAR",842.8,NA,5.34,"WAR"
40,2,2,"BATTLE","FIGHT",1958.3,NA,5.04,"FIGHT"
40,2,3,"BATTLE","GUNS",942.2,NA,4.36,"GUNS"
40,2,4,"BATTLE","SWORDS",978.6,NA,3.57,"SWORDS"
40,2,5,"BATTLE","FIELD",1158.9,NA,4.92,"FIELD"
40,2,6,"BATTLE","FIGHT",7179.9,NA,5.04,"FIGHT"
40,2,7,"BATTLE","ARMY",2373.4,NA,4.91,"ARMY"
40,2,8,"BATTLE","LEIGON",4006.4,"LEGION",3.5,"LEGION"
40,2,9,"BATTLE","HASTINGS",6858.1,"HASTINGS",3.77,"HASTINGS"
40,2,10,"BATTLE","SHIELD",13916.1,NA,3.8,"SHIELD"
40,2,11,"BATTLE","ARMOUR",1601,"ARMOR",3.89,"ARMOR"
40,2,12,"BATTLE","HORSES",1013.5,NA,4.68,"HORSES"
40,2,13,"BATTLE","GENERAL",4061.6,NA,5.05,"GENERAL"
40,2,14,"BATTLE","SOLDIERS",699.1,NA,4.62,"SOLDIERS"
40,2,15,"BATTLE","FORMATION",7362,NA,3.74,"FORMATION"
40,2,16,"BATTLE","SIEGE",9258.7,NA,3.66,"SIEGE"
40,2,17,"BATTLE","KNIGHTS",13239.4,NA,3.75,"KNIGHTS"
40,2,18,"BATTLE","KINGS",2868.7,NA,4.11,"KINGS"
40,2,19,"BATTLE","QUEENS",676.7,NA,3.79,"QUEENS"
40,2,20,"BATTLE","CASTLE",1319.9,NA,4.68,"CASTLE"
2,3,1,"CANNONBALL","ROUND",1266.5,NA,5.71,"ROUND"
2,3,2,"CANNONBALL","CIRCULAR",569,NA,3.67,"CIRCULAR"
2,3,3,"CANNONBALL","HARD",470.1,NA,5.58,"HARD"
2,3,4,"CANNONBALL","WEAPON",752.5,NA,4.29,"WEAPON"
2,3,5,"CANNONBALL","ARMS",1555.2,NA,4.75,"ARMS"
2,3,6,"CANNONBALL","SHOOT",1048.7,NA,4.53,"SHOOT"
2,3,7,"CANNONBALL","KILL",984.9,NA,4.91,"KILL"
2,3,8,"CANNONBALL","MAIN",1056.9,NA,5.14,"MAIN"
2,3,9,"CANNONBALL","HEAVY",2102.6,NA,4.9,"HEAVY"
2,3,10,"CANNONBALL","ARSENAL",7232.9,NA,4.11,"ARSENAL"
2,3,11,"CANNONBALL","AMMO",2230.7,NA,2.65,"AMMO"
2,3,12,"CANNONBALL","AMMUNITION",416.2,NA,3.61,"AMMUNITION"
2,3,13,"CANNONBALL","DATED",2176.6,"DATE",4,"DATE"
2,3,14,"CANNONBALL","ARCHAIC",1688.5,NA,2.9,"ARCHAIC"
2,3,15,"CANNONBALL","BOOM",1920.5,NA,4.5,"BOOM"
2,3,16,"CANNONBALL","NOISE",568.5,NA,4.78,"NOISE"
2,3,17,"CANNONBALL","EXPLODE",519.2,NA,3.75,"EXPLODE"
2,3,18,"CANNONBALL","EXPLOSION",429.4,NA,4.15,"EXPLOSION"
2,3,19,"CANNONBALL","DETONATE",488.5,NA,2.84,"DETONATE"
2,3,20,"CANNONBALL","BANG",464.3,NA,4.62,"BANG"
5,3,1,"CANNONBALL","CANON",2151.3,NA,3.45,"CANON"
5,3,2,"CANNONBALL","GUN",1800.6,NA,4.6,"GUN"
5,3,3,"CANNONBALL","WAR",2194.1,NA,5.34,"WAR"
5,3,4,"CANNONBALL","WARSHIP",1607.9,NA,3.09,"WARSHIP"
5,3,5,"CANNONBALL","ROUND",1992.4,NA,5.71,"ROUND"
5,3,6,"CANNONBALL","SPHERICAL",2184.3,NA,2.79,"SPHERICAL"
5,3,7,"CANNONBALL","BATTLE",4991.8,NA,4.94,"BATTLE"
5,3,8,"CANNONBALL","SPEED",3008.6,NA,4.91,"SPEED"
5,3,9,"CANNONBALL","CANNONBALL RUN",2369.2,"RUN",5.49,"RUN"
5,3,10,"CANNONBALL","BATTLEMENTS",9983.5,NA,2.74,"BATTLEMENTS"
5,3,11,"CANNONBALL","CEREMONIAL",3828.7,NA,3.48,"CEREMONIAL"
5,3,12,"CANNONBALL","DEATH",9557.5,NA,5.14,"DEATH"
5,3,13,"CANNONBALL","INJURY",1523.6,NA,4.57,"INJURY"
5,3,14,"CANNONBALL","DAMAGE",1792.2,NA,4.81,"DAMAGE"
5,3,15,"CANNONBALL","BLOOD",1401.9,NA,4.98,"BLOOD"
5,3,16,"CANNONBALL","FEAR",6636.9,NA,4.84,"FEAR"
5,3,17,"CANNONBALL","HISTORY",3944,NA,5.25,"HISTORY"
5,3,18,"CANNONBALL","PAST",8608.5,NA,5.3,"PAST"
5,3,19,"CANNONBALL","WEAPONRY",10984.5,NA,3.21,"WEAPONRY"
5,3,20,"CANNONBALL","HEAVY",2796.7,NA,4.9,"HEAVY"
6,3,1,"CANNONBALL","WAR",1018.5,NA,5.34,"WAR"
6,3,2,"CANNONBALL","FIGHTING",592.5,NA,4.87,"FIGHTING"
6,3,3,"CANNONBALL","HARD",1447.4,NA,5.58,"HARD"
6,3,4,"CANNONBALL","METAL",688.6,NA,4.63,"METAL"
6,3,5,"CANNONBALL","DESTROY",784.7,NA,4.24,"DESTROY"
6,3,6,"CANNONBALL","BOMB",1867.8,NA,4.49,"BOMB"
6,3,7,"CANNONBALL","FIRING",2816.5,NA,4.1,"FIRING"
6,3,8,"CANNONBALL","ARMY",2304.3,NA,4.91,"ARMY"
6,3,9,"CANNONBALL","CANNON",2936.9,NA,4.08,"CANNON"
6,3,10,"CANNONBALL","SHOOTING",2248.1,NA,4.39,"SHOOTING"
6,3,11,"CANNONBALL","KILL",472.9,NA,4.91,"KILL"
6,3,12,"CANNONBALL","ENEMY",999.5,NA,4.38,"ENEMY"
6,3,13,"CANNONBALL","DISPLAY",1489,NA,4.46,"DISPLAY"
6,3,14,"CANNONBALL","SECURITY",3424.1,NA,4.91,"SECURITY"
6,3,15,"CANNONBALL","DEFINSE",2126.2,"DEFENSE",2.47,"DEFENSE"
6,3,16,"CANNONBALL","HARM",4641.4,NA,4.35,"HARM"
6,3,17,"CANNONBALL","INJURY",825,NA,4.57,"INJURY"
6,3,18,"CANNONBALL","SOLDIERS",1153.1,NA,4.62,"SOLDIERS"
6,3,19,"CANNONBALL","ALIGHT",1993.2,NA,3.53,"ALIGHT"
6,3,20,"CANNONBALL","HARM",4904,NA,4.35,"HARM"
14,3,1,"CANNONBALL","CASTLE",918.3,NA,4.68,"CASTLE"
14,3,2,"CANNONBALL","RUN",1452.6,NA,5.49,"RUN"
14,3,3,"CANNONBALL","CANNON",2091.2,NA,4.08,"CANNON"
14,3,4,"CANNONBALL","HORSE",1508.8,NA,4.99,"HORSE"
14,3,5,"CANNONBALL","CARS",4037.9,NA,4.83,"CARS"
14,3,6,"CANNONBALL","MEDIEVIL",13221.7,"MEDIEVAL",4.28,"MEDIEVAL"
14,3,7,"CANNONBALL","GILM",8696.8,NA,NA,"GILM"
14,3,8,"CANNONBALL","BOOK",4589.6,NA,5.21,"BOOK"
14,3,9,"CANNONBALL","SUPERHERO",2436.9,NA,3.66,"SUPERHERO"
14,3,10,"CANNONBALL","TURRET",9128.7,NA,2.92,"TURRET"
14,3,11,"CANNONBALL","DRAWBRIDGE",6157.4,NA,2.76,"DRAWBRIDGE"
14,3,12,"CANNONBALL","MOTE",1979.1,NA,1.97,"MOTE"
14,3,13,"CANNONBALL","BLACK KNIGHT",1925.7,NA,NA,"BLACK KNIGHT"
14,3,14,"CANNONBALL","GAME OF THRONES",4474.7,"GAME OF THRONES",NA,"GAME OF THRONES"
14,3,15,"CANNONBALL","ROAD TRIP",7304.9,NA,NA,"ROAD TRIP"
14,3,16,"CANNONBALL","GUMBALL RALLY",7897.8,NA,NA,"GUMBALL RALLY"
14,3,17,"CANNONBALL","HARD",11218.5,NA,5.58,"HARD"
14,3,18,"CANNONBALL","BALL",1854.8,NA,5.33,"BALL"
14,3,19,"CANNONBALL","HEAVY",2289.6,NA,4.9,"HEAVY"
14,3,20,"CANNONBALL","OLD",5858.8,NA,5.79,"OLD"
16,3,1,"CANNONBALL","SYMBOLIC",993.7,NA,3.65,"SYMBOLIC"
16,3,2,"CANNONBALL","HISTORIC",3093.7,NA,4.35,"HISTORIC"
16,3,3,"CANNONBALL","WAR",1914.4,NA,5.34,"WAR"
16,3,4,"CANNONBALL","VIOLENCE",641.1,NA,4.6,"VIOLENCE"
16,3,5,"CANNONBALL","ARMY",1293.5,NA,4.91,"ARMY"
16,3,6,"CANNONBALL","BATTLE",1425.7,NA,4.94,"BATTLE"
16,3,7,"CANNONBALL","FIGHT",10904.6,NA,5.04,"FIGHT"
16,3,8,"CANNONBALL","KING",981.6,NA,5.09,"KING"
16,3,9,"CANNONBALL","QUEEN",385.3,NA,5.08,"QUEEN"
16,3,10,"CANNONBALL","KINGDOM",748,NA,4.6,"KINGDOM"
16,3,11,"CANNONBALL","RICHES",938.5,NA,3.55,"RICHES"
16,3,12,"CANNONBALL","POVERTY",551.5,NA,4.39,"POVERTY"
16,3,13,"CANNONBALL","HEAVY",307.8,NA,4.9,"HEAVY"
16,3,14,"CANNONBALL","SOLDIERS",268.4,NA,4.62,"SOLDIERS"
16,3,15,"CANNONBALL","PLANNING",3739.9,"PLAN",4.87,"PLAN"
16,3,16,"CANNONBALL","STRATEGY",116.2,NA,4.6,"STRATEGY"
16,3,17,"CANNONBALL","GOAL",2905,NA,4.97,"GOAL"
16,3,18,"CANNONBALL","COUNTRIES",3582.2,"COUNTRY",4.95,"COUNTRY"
16,3,19,"CANNONBALL","WEAPOM",2432.9,"WEAPON",4.29,"WEAPON"
16,3,20,"CANNONBALL","STRIVING",4041.2,NA,3.29,"STRIVING"
21,3,1,"CANNONBALL","SOLDIERS",3893.1,NA,4.62,"SOLDIERS"
21,3,2,"CANNONBALL","BATTLEMENTS",523.4,NA,2.74,"BATTLEMENTS"
21,3,3,"CANNONBALL","FIRING",1826.5,NA,4.1,"FIRING"
21,3,4,"CANNONBALL","GUNS",834.8,NA,4.36,"GUNS"
21,3,5,"CANNONBALL","CASTLE",1334.8,NA,4.68,"CASTLE"
21,3,6,"CANNONBALL","BATTLEMENTS",1300.4,"BATTLEMENTS",2.74,"BATTLEMENTS"
21,3,7,"CANNONBALL","CANON",1105.5,NA,3.45,"CANON"
21,3,8,"CANNONBALL","ENEMY",2527.3,NA,4.38,"ENEMY"
21,3,9,"CANNONBALL","SOLDIERS",1506.3,NA,4.62,"SOLDIERS"
21,3,10,"CANNONBALL","WAR",1154.4,NA,5.34,"WAR"
21,3,11,"CANNONBALL","BATTLING",1131.6,"BATTLE",3.95,"BATTLE"
21,3,12,"CANNONBALL","BLACK",2876.2,NA,5.26,"BLACK"
21,3,13,"CANNONBALL","ROUND",506.9,NA,5.71,"ROUND"
21,3,14,"CANNONBALL","HEAVY",541.1,NA,4.9,"HEAVY"
21,3,15,"CANNONBALL","BANG",3574.2,NA,4.62,"BANG"
21,3,16,"CANNONBALL","SMOKE",571.6,NA,4.53,"SMOKE"
21,3,17,"CANNONBALL","FIRE",2808.7,NA,5.18,"FIRE"
21,3,18,"CANNONBALL","INJURY",786.8,NA,4.57,"INJURY"
21,3,19,"CANNONBALL","WOUNDS",3187.5,NA,3.84,"WOUNDS"
21,3,20,"CANNONBALL","KILLING",1166.6,NA,4.52,"KILLING"
27,3,1,"CANNONBALL","WEAPON",935.1,NA,4.29,"WEAPON"
27,3,2,"CANNONBALL","MISSILE",3843.5,NA,3.66,"MISSILE"
27,3,3,"CANNONBALL","ARMED",2450.7,NA,4.53,"ARMED"
27,3,4,"CANNONBALL","CASTLE",759.8,NA,4.68,"CASTLE"
27,3,5,"CANNONBALL","OLD-FASHIONED",820.4,"OLD FASHIONED",4.08,"OLD FASHIONED"
27,3,6,"CANNONBALL","KNIGHT",956.3,NA,4.19,"KNIGHT"
27,3,7,"CANNONBALL","METAL",3174.3,NA,4.63,"METAL"
27,3,8,"CANNONBALL","HEAVY",914.8,NA,4.9,"HEAVY"
27,3,9,"CANNONBALL","ARMY",889.6,NA,4.91,"ARMY"
27,3,10,"CANNONBALL","MOAT",3523.3,NA,3.69,"MOAT"
27,3,11,"CANNONBALL","FUSE",4953.9,NA,3.66,"FUSE"
27,3,12,"CANNONBALL","DYNAMITE",1020.9,NA,3.42,"DYNAMITE"
27,3,13,"CANNONBALL","KILL",1450.1,NA,4.91,"KILL"
27,3,14,"CANNONBALL","BALL",2003.1,NA,5.33,"BALL"
27,3,15,"CANNONBALL","BANG",2641.5,NA,4.62,"BANG"
27,3,16,"CANNONBALL","EXPLOSION",401.1,NA,4.15,"EXPLOSION"
27,3,17,"CANNONBALL","SMOKE",724.8,NA,4.53,"SMOKE"
27,3,18,"CANNONBALL","NOISE",5385.1,NA,4.78,"NOISE"
27,3,19,"CANNONBALL","FIRE",1718.3,NA,5.18,"FIRE"
27,3,20,"CANNONBALL","DISTANCE",1302.7,NA,4.64,"DISTANCE"
34,3,1,"CANNONBALL","GUN POWDER",2072.3,NA,NA,"GUN POWDER"
34,3,2,"CANNONBALL","WAR",955.5,NA,5.34,"WAR"
34,3,3,"CANNONBALL","FIGHTING",848.3,NA,4.87,"FIGHTING"
34,3,4,"CANNONBALL","CRIME",3101.2,NA,4.9,"CRIME"
34,3,5,"CANNONBALL","SWIMMING POOL",1104.1,NA,NA,"SWIMMING POOL"
34,3,6,"CANNONBALL","SPLASH",900.7,NA,4.13,"SPLASH"
34,3,7,"CANNONBALL","COMEDIANS",958,NA,3.7,"COMEDIANS"
34,3,8,"CANNONBALL","WET",3456.5,NA,4.76,"WET"
34,3,9,"CANNONBALL","LOUD",1200.3,NA,4.48,"LOUD"
34,3,10,"CANNONBALL","BLACK",1152.9,NA,5.26,"BLACK"
34,3,11,"CANNONBALL","SMOKE",566,NA,4.53,"SMOKE"
34,3,12,"CANNONBALL","DAMAGE",551,NA,4.81,"DAMAGE"
34,3,13,"CANNONBALL","DESTRUCTION",732,NA,4.07,"DESTRUCTION"
34,3,14,"CANNONBALL","CASTLE",691.3,NA,4.68,"CASTLE"
34,3,15,"CANNONBALL","OLD",2088.8,NA,5.79,"OLD"
34,3,16,"CANNONBALL","CANNON",1281.6,NA,4.08,"CANNON"
34,3,17,"CANNONBALL","FIRED",911.5,NA,4.47,"FIRED"
34,3,18,"CANNONBALL","FIRING",923.1,NA,4.1,"FIRING"
34,3,19,"CANNONBALL","SPARK",1648.1,NA,3.85,"SPARK"
34,3,20,"CANNONBALL","BANG",1667.6,NA,4.62,"BANG"
35,3,1,"CANNONBALL","CANNON",1327.9,NA,4.08,"CANNON"
35,3,2,"CANNONBALL","WAR",815.8,NA,5.34,"WAR"
35,3,3,"CANNONBALL","SHIP",1626.6,NA,4.77,"SHIP"
35,3,4,"CANNONBALL","SWIMMING",915.6,NA,4.55,"SWIMMING"
35,3,5,"CANNONBALL","POOL",746.1,NA,4.54,"POOL"
35,3,6,"CANNONBALL","DIVE",795.6,NA,4.26,"DIVE"
35,3,7,"CANNONBALL","JUMP",1006.3,NA,4.84,"JUMP"
35,3,8,"CANNONBALL","DIVINGBOARD",678.1,"DIVING BOARD",NA,"DIVING BOARD"
35,3,9,"CANNONBALL","GUN POWDER",3356.2,NA,NA,"GUN POWDER"
35,3,10,"CANNONBALL","BRITISH",3654.8,NA,5.49,"BRITISH"
35,3,11,"CANNONBALL","FRENCH",439.9,NA,5.04,"FRENCH"
35,3,12,"CANNONBALL","ARMADA",625.9,NA,3.15,"ARMADA"
35,3,13,"CANNONBALL","OCEAN",3668,NA,4.49,"OCEAN"
35,3,14,"CANNONBALL","DEVESTATION",5658.4,"DEVASTATION",3.61,"DEVASTATION"
35,3,15,"CANNONBALL","DESTRUCTION",886.1,NA,4.07,"DESTRUCTION"
35,3,16,"CANNONBALL","POWER",1311.1,NA,5.29,"POWER"
35,3,17,"CANNONBALL","FOURCE",2605.8,"FORCE",4.96,"FORCE"
35,3,18,"CANNONBALL","FLAME",6216,NA,4.05,"FLAME"
35,3,19,"CANNONBALL","BOAT",8595.2,NA,4.89,"BOAT"
35,3,20,"CANNONBALL","DROWNING",1815.1,"DROWN",3.58,"DROWN"
38,3,1,"CANNONBALL","CANNON",1035.5,NA,4.08,"CANNON"
38,3,2,"CANNONBALL","HARD",1269.6,NA,5.58,"HARD"
38,3,3,"CANNONBALL","HEAVY",712.1,NA,4.9,"HEAVY"
38,3,4,"CANNONBALL","WEAPON",881.4,NA,4.29,"WEAPON"
38,3,5,"CANNONBALL","ATTACK",1592.6,NA,4.9,"ATTACK"
38,3,6,"CANNONBALL","FORT",996.9,NA,3.94,"FORT"
38,3,7,"CANNONBALL","PIRATES",608.3,NA,4.03,"PIRATES"
38,3,8,"CANNONBALL","SHIP",271.9,NA,4.77,"SHIP"
38,3,9,"CANNONBALL","BLAST",400.9,NA,4.13,"BLAST"
38,3,10,"CANNONBALL","BOOM",656.7,NA,4.5,"BOOM"
38,3,11,"CANNONBALL","EXPLODE",2576.7,NA,3.75,"EXPLODE"
38,3,12,"CANNONBALL","SHOOT",5386.7,NA,4.53,"SHOOT"
38,3,13,"CANNONBALL","ROUND",1293.2,NA,5.71,"ROUND"
38,3,14,"CANNONBALL","DENSE",419.4,NA,3.74,"DENSE"
38,3,15,"CANNONBALL","WAR",15908.8,NA,5.34,"WAR"
38,3,16,"CANNONBALL","SHOOT",4559.8,NA,4.53,"SHOOT"
38,3,17,"CANNONBALL","OLD",8540.5,NA,5.79,"OLD"
38,3,18,"CANNONBALL","DANGEROUS",5572.7,NA,4.91,"DANGEROUS"
38,3,19,"CANNONBALL","SCARY",3979.5,NA,4.59,"SCARY"
38,3,20,"CANNONBALL","SCARY",7625.2,NA,4.59,"SCARY"
2,4,1,"COUPON","VOUCHER",1812.9,NA,3.19,"VOUCHER"
2,4,2,"COUPON","TICKET",1024,NA,4.51,"TICKET"
2,4,3,"COUPON","DISCOUNT",703.3,NA,3.92,"DISCOUNT"
2,4,4,"COUPON","PAPER",1415.9,NA,4.94,"PAPER"
2,4,5,"COUPON","VALUE",1983.8,NA,5,"VALUE"
2,4,6,"COUPON","SAVINGS",625.6,NA,4.4,"SAVINGS"
2,4,7,"COUPON","SHOPPING",695.3,NA,4.67,"SHOPPING"
2,4,8,"COUPON","LABEL",4072.5,NA,4.13,"LABEL"
2,4,9,"COUPON","SAVE",8991.8,NA,5.05,"SAVE"
2,4,10,"COUPON","PRINT",2770.9,NA,4.29,"PRINT"
2,4,11,"COUPON","PRINTER",1183.7,NA,3.35,"PRINTER"
2,4,12,"COUPON","SHOP",2717.1,NA,5.05,"SHOP"
2,4,13,"COUPON","BOOKING",3182.1,NA,3.73,"BOOKING"
2,4,14,"COUPON","PROOF",4303.8,NA,4.34,"PROOF"
2,4,15,"COUPON","KEEP",1878.2,NA,5.72,"KEEP"
2,4,16,"COUPON","GIFT",2395.3,NA,4.44,"GIFT"
2,4,17,"COUPON","BONUS",1511.8,NA,4.67,"BONUS"
2,4,18,"COUPON","SAVINGS",3343.9,NA,4.4,"SAVINGS"
2,4,19,"COUPON","EXTRA",4728.4,NA,5.02,"EXTRA"
2,4,20,"COUPON","BONUS",1295.6,NA,4.67,"BONUS"
5,4,1,"COUPON","REWARD",4868.8,NA,4.13,"REWARD"
5,4,2,"COUPON","PAPER",2473.9,NA,4.94,"PAPER"
5,4,3,"COUPON","ONLINE",2170.1,NA,4.61,"ONLINE"
5,4,4,"COUPON","BENEFIT",2123.5,NA,4.83,"BENEFIT"
5,4,5,"COUPON","REPLACEMENT",15743.2,NA,4.06,"REPLACEMENT"
5,4,6,"COUPON","REPAYMENT",8231.4,NA,3.08,"REPAYMENT"
6,4,1,"COUPON","VOUVHER",1043.4,"VOUCHER",3.19,"VOUCHER"
6,4,2,"COUPON","DICOUNT",1136.7,"DISCOUNT",3.92,"DISCOUNT"
6,4,3,"COUPON","MONEY",3435.5,NA,5.84,"MONEY"
6,4,4,"COUPON","PRESENT",1408.2,NA,4.9,"PRESENT"
6,4,5,"COUPON","GIFT",464.6,NA,4.44,"GIFT"
6,4,6,"COUPON","STORE",752.7,NA,4.63,"STORE"
6,4,7,"COUPON","ONLINE",1328,NA,4.61,"ONLINE"
6,4,8,"COUPON","CLOTHING",1497,NA,4.14,"CLOTHING"
6,4,9,"COUPON","FOOD",729.2,NA,5.45,"FOOD"
6,4,10,"COUPON","MONEY",2156.5,NA,5.84,"MONEY"
6,4,11,"COUPON","ELECTRONIC",5207.3,NA,3.84,"ELECTRONIC"
6,4,12,"COUPON","PAPER",944.9,NA,4.94,"PAPER"
6,4,13,"COUPON","LOYALTY",4128.8,NA,3.85,"LOYALTY"
6,4,14,"COUPON","AWARD",826.4,NA,4.5,"AWARD"
6,4,15,"COUPON","CUSTOMER",4761.6,NA,4.38,"CUSTOMER"
6,4,16,"COUPON","REDUCTION",3824.9,NA,4.28,"REDUCTION"
6,4,17,"COUPON","VOUVHER",11992.7,"VOUCHER",3.19,"VOUCHER"
6,4,18,"COUPON","REWARD",5480.4,NA,4.13,"REWARD"
6,4,19,"COUPON","HIGH STREET",6255.2,NA,NA,"HIGH STREET"
6,4,20,"COUPON","SHOPPING",2352,NA,4.67,"SHOPPING"
14,4,1,"COUPON","OFFER",917.1,NA,4.97,"OFFER"
14,4,2,"COUPON","CHEAP",1844.9,NA,4.65,"CHEAP"
14,4,3,"COUPON","DEAL",724.3,NA,5.34,"DEAL"
14,4,4,"COUPON","MONEY OFF",812.6,"MONEY",5.84,"MONEY"
14,4,5,"COUPON","MONEY",604,NA,5.84,"MONEY"
14,4,6,"COUPON","FREE",1639,NA,5.25,"FREE"
14,4,7,"COUPON","PAPER",13083,NA,4.94,"PAPER"
14,4,8,"COUPON","NEWSPAPER",580.7,NA,4.48,"NEWSPAPER"
14,4,9,"COUPON","SCISORS",2732.7,"SCISSORS",3.92,"SCISSORS"
14,4,10,"COUPON","PERFERATION",2822.7,"PERFORATION",2.19,"PERFORATION"
14,4,11,"COUPON","CUTTING",1891.1,NA,4.71,"CUTTING"
14,4,12,"COUPON","KNIFE",536.7,NA,4.49,"KNIFE"
14,4,13,"COUPON","GLOSSY PAPER",2607.5,NA,NA,"GLOSSY PAPER"
14,4,14,"COUPON","STICKY",2442.5,NA,4.27,"STICKY"
14,4,15,"COUPON","INVALID",2038.3,NA,2.97,"INVALID"
14,4,16,"COUPON","EXPIREDD",895.4,"EXPIRE",2.74,"EXPIRE"
14,4,17,"COUPON","SUPERMARKET",6626.5,NA,4.24,"SUPERMARKET"
14,4,18,"COUPON","MAGAZINE",2860.5,NA,4.29,"MAGAZINE"
14,4,19,"COUPON","XMAS",3914.9,"CHRISTMAS",2.24,"CHRISTMAS"
14,4,20,"COUPON","SALE",5082.9,NA,4.89,"SALE"
16,4,1,"COUPON","MONEY",864.3,NA,5.84,"MONEY"
16,4,2,"COUPON","SAVINGS",751.9,NA,4.4,"SAVINGS"
16,4,3,"COUPON","SUPERMARKET",960.2,NA,4.24,"SUPERMARKET"
16,4,4,"COUPON","ONLINE",641.9,NA,4.61,"ONLINE"
16,4,5,"COUPON","COLLECTION",9033.7,NA,4.74,"COLLECTION"
16,4,6,"COUPON","ORGANISING",917.1,"ORGANIZE",3.85,"ORGANIZE"
16,4,7,"COUPON","HOMEMAKER",1325.7,NA,2.42,"HOMEMAKER"
16,4,8,"COUPON","FRUGAL",3375.1,NA,2.96,"FRUGAL"
16,4,9,"COUPON","CAREFUL",247.5,NA,4.84,"CAREFUL"
16,4,10,"COUPON","AWARE",823.9,NA,4.81,"AWARE"
16,4,11,"COUPON","THOUGHTFUL",2319.1,NA,3.52,"THOUGHTFUL"
16,4,12,"COUPON","PLANNING",902.4,"PLAN",4.87,"PLAN"
16,4,13,"COUPON","PROVIDING",3887.7,NA,4.34,"PROVIDING"
16,4,14,"COUPON","FOOD",4789.7,NA,5.45,"FOOD"
16,4,15,"COUPON","MEALS",630.3,NA,4.15,"MEALS"
16,4,16,"COUPON","NOURISHMENT",3230.1,NA,2.81,"NOURISHMENT"
16,4,17,"COUPON","TIME",4149.3,NA,6.35,"TIME"
16,4,18,"COUPON","SAVINGS",1810.5,NA,4.4,"SAVINGS"
16,4,19,"COUPON","MEMORY",2562.9,NA,4.58,"MEMORY"
16,4,20,"COUPON","PAPER",10754.8,NA,4.94,"PAPER"
21,4,1,"COUPON","TICKET",1871.9,NA,4.51,"TICKET"
21,4,2,"COUPON","PAPER",726.5,NA,4.94,"PAPER"
21,4,3,"COUPON","WHITE",1007.8,NA,5.25,"WHITE"
21,4,4,"COUPON","MONEY",3507.7,NA,5.84,"MONEY"
21,4,5,"COUPON","SAVINGS",558.6,NA,4.4,"SAVINGS"
21,4,6,"COUPON","DISCOUNT",4232.4,NA,3.92,"DISCOUNT"
21,4,7,"COUPON","VALUE",543.8,NA,5,"VALUE"
21,4,8,"COUPON","CHEAP",4894.1,NA,4.65,"CHEAP"
21,4,9,"COUPON","PERCENTAGE",2141.5,NA,4.05,"PERCENTAGE"
21,4,10,"COUPON","PRESENT",6017.3,NA,4.9,"PRESENT"
21,4,11,"COUPON","GIFT",1238.2,NA,4.44,"GIFT"
21,4,12,"COUPON","BIRTHDAY",1336.6,NA,4.77,"BIRTHDAY"
21,4,13,"COUPON","ECONOMY",8407.1,NA,5.16,"ECONOMY"
21,4,14,"COUPON","LESS",4870.4,NA,5.31,"LESS"
21,4,15,"COUPON","SQUARE",3719.9,NA,4.78,"SQUARE"
21,4,16,"COUPON","FRAGILE",5167.4,NA,3.99,"FRAGILE"
21,4,17,"COUPON","CHEAPER",2759.7,"CHEAP",4.31,"CHEAP"
21,4,18,"COUPON","FOOD",8688.9,NA,5.45,"FOOD"
21,4,19,"COUPON","DRINKS",1577.8,NA,4.39,"DRINKS"
21,4,20,"COUPON","CHRISTMAS",5664.1,NA,5.16,"CHRISTMAS"
27,4,1,"COUPON","VOUCHER",1022.5,NA,3.19,"VOUCHER"
27,4,2,"COUPON","TICKET",997.3,NA,4.51,"TICKET"
27,4,3,"COUPON","DISCOUNT",1894.9,NA,3.92,"DISCOUNT"
27,4,4,"COUPON","FREE",809,NA,5.25,"FREE"
27,4,5,"COUPON","FOOD",3639.2,NA,5.45,"FOOD"
27,4,6,"COUPON","PAPER",3964.3,NA,4.94,"PAPER"
27,4,7,"COUPON","CUT",915.3,NA,5.35,"CUT"
27,4,8,"COUPON","MAGAZINE",2992.1,NA,4.29,"MAGAZINE"
27,4,9,"COUPON","NEWSPAPER",428,NA,4.48,"NEWSPAPER"
27,4,10,"COUPON","COLLECT",1320.3,NA,4.48,"COLLECT"
27,4,11,"COUPON","CHECKOUT",1119.7,NA,3.33,"CHECKOUT"
27,4,12,"COUPON","TILL",784.4,NA,4.83,"TILL"
